id,english,arabic,french,german,uri,description,vt,uatv
92403,induction-type pulse generator,حساس حثي,capteur inductif,Induktionsgeber (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92403,يُوجد داخل مبيت مُوِّلد الحث، ملف ذو قلب حديديّ، يستقرُ في نهايته مغناطيسٌ دائم. تولّد من خلال القلب الحديديّ مجالٌ مغناطيسيّ داخل ملف الحث . ومن خلال دوران العجلة التزايدية، تتغيّر باستمرار شدةُ المجال المغناطيسيّ داخل الملف، وهو ما يُؤدي إلى حث جهد مُتردد. يتوقّف مقدارُ الجهد على سرعة الدوران والفجوة الهوائية بين المُولِّد والعجلة التزايدية. إذا ما كانت بنيةُ الترس مُتناسقة، فإن مسار الجهد يأخذ مُنحنىً جيبياً. من خلال الفجوات أو المغناطيسات الدائمة داخل العجلة التزايدية، ينشأ مسار مُتغيِّر للجهد، يُستخدم لقياس المسافة أو الزاوية.,True,False
92531,inductive pressure sensor,مُستشعر حثّي لقياس الضغط,capteur (m.) de pression inductif,Induktiver Druckaufnehmer (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92531,يحتوي على [مُستشعر حثّي لقياس الإزاحة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92362)، الذي يتصل بغشاء رقّي، حيث يتسبب تغيّر الضغط في توليد قوة على الغشاء فيحرّكه. وبذلك يتغيّر موضع المُثبِت الحديدي في ملفين، ممّا يُغيِّر حثية الملفات بعكس اتجاه الدوران. ويتم تحويل التغيّرات في الحث إلى تغيّرات في الجُهد الكهربي، ثم تظهر بشكل أكثر كثافة.,True,False
93360,industrial data collection,تجميع البيانات التشغيلية,acquisition (f.) des données d’exploitation,BDE (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93360,اختصار لمصطلح 'تجميع البيانات التشغيلية'، والتي تشمل أوقات الحضور الشخصية، وأوقات الإعداد لعمليات الإنتاج، وأوقات عمليات التصنيع، والبيانات الخاصة بمُراقبة الجودة، إلى جانب مَعلمات المواد، وهي المعلومات الضرورية لإدارة المُنشأة، وإعداد الموازنات والمحاسبة وخلاصة الفواتير.,True,False
93446,industrial robot,روبوت صناعي,robot (m.) industriel,Industrieroboter (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93446,آلة عالمية قابلة للبرمجة، وتعمل على معالجة وتركيب وتشغيل قطع العمل. صمُمَّت الروبوتات من أجل الاستخدام في المجال الصناعي (مثل: صناعة السيارات). وتتكون الآلة عامةً من مُناور عن بعد (ذراع الروبوت)، مُتحكِّم، وجهاز توجيه. (انظر: أداة)، و(انظر: قابض)، ...إلخ). تُزوَّد الروبوتات في الغالب بمُستشعرات مُختلفة الأنواع. تُبرمج الآلة لمرةٍ واحدة فقط في العادة، لتقوم بأداء مسار عملها بشكلٍ مُستقِّل، وتغيير المهمة اعتماداً على المعلومات المُستقاة من المُستشعرات.,True,False
94558,inference,اِسْتِدْلال,inférence (f.),Inferenz (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94558,مُصطلح يُستخدم في [المنطق الغامض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94553)، يُقصد به الاشتقاق أو الوصول إلى النتيجة النهائية. والاستدلال هو استنباط الدوال العضوية لكل [القواعد الشرطية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94585)، والإضافة اللاحقة للدوّال العضوية التابعة من نوعية تلك القواعد.,True,False
92133,information parameter,مُتغيِّر المعلومات,paramètre (m.) informationnel,Informationsparameter (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92133,هو بارامتر الإشارة، الحاملة لمعلومة.,True,False
92156,information parameter,بارامتر المعلومات,paramètre (m.) informationnel,Informationsparameter (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92156,بارامتر الإشارة، الذي يحمل المعلومة.,True,False
93356,inheritance,وراثة,héritage (m.),Vererbung (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93356,هي طريقةٌ أساسيةٌ في [توجيه الكائنات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93323)، ولها أهميةٌ كبيرةٌ في تطوير البرمجيات. وفي الهندسة التقنية، تهدف عملية الوراثة إلى تشكيل فئات جديدة استناداً على أصنافٍ موجودةٍ مُسبقاً، حيثُ تبقى العلاقةُ بين كلا الصنفين، جديده وقديمه، قائمةً بشكلٍ مُستمر. من المُمكن أن يكون الصنفُ الجديد توسعةً للصنف الأصلي، أو تضييقاً له. وإلى جانب هذا الغرض البنائي، تُستخدم عملية الوراثة في توثيق التشابهات بين الأصناف، وهو الأمر ذو الأهمية البالغة في المراحل الأولى من تطوير البرمجيّات. (انظر: [توجيه الكائنات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93323)),True,False
94498,inhomogeneous differential equation,معادلة تفاضلية لامُتجانسة,équation (f.) aux différences ‘finies’,Inhomogene DGL (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94498,"تكون المعادلة التفاضلية، من الدرجة الأولى على سبيل المثال، خطية إذا كانت بالصيغة التالية: مشتق درجة أولى لمتغير الخرج + دالة ف (متغير الدخل) * متغير الخرج = دالة ج (متغير دخل), والتي تُسمى دالة ج (متغير دخل) دالة التشويش. مع العلم بأن المعادلة التفاضلية تكون لامتجانسة إذا كانت دالة التشويش مختلفة عن الصفر.",True,False
93112,"initial quantity, output quantity",مقدار الخرج,grandeur de sortie (f.) / variable de sortie (f.),Ausgangsgröße (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93112,أيٌّ من المقادير التي تنتج عند خرج نظامٍ أو جهازٍ ما، وينبغي تحديدها سلفاً أو تغييرها ارتباطًا [بمقادير الدخل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93981).,True,False
92301,initiator,بادئ,initiateur (m.),Initiator (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92301,مُستشعر مبدل عند تأثير مجال مغناطيسي أو مجال كهربائي. له إشارة خرج ثنائية. يعمل دون اتصال مباشر (يكفي الاقتراب لحصول التبديل)، وبلا ضجة، ودون رد فعل، ودون تآكل أو حاجة لطاقة للتبديل، ولا يرتد أيضاً. (انظر: ارتجاجية التلامس).,True,False
92404,initiator,بادئ,initiateur (m.),Initiator (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92404,يتم التحكم في الوصول إلى الناقل، من خلال مُكوِّن مُعيَّن يُطلق عليه 'وسيط الناقل'، وذلك في التوصيل المركزي للناقل، والعقدة التي تبدأ الوصول إلى الناقل تُسمَّى 'البادئ'. (انظر: هدف).,True,False
94079,input element,عُنصر دخل,élément (m.) d’introduction,Eingabeglied (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94079,هو [عُنصر تحويل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93102) يتمُ بواسطته نقلُ الإشارات والمعلومات من الخارج إلى داخل التجهيزة المعنيّة.,True,False
93271,input module,وحدة دخل,module (m.) d’entrée,Eingangsbaugruppe (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93271,وحدة تقوم بتحويل الإشارات الواردة من جانب العمليات إلى مستوى المعالجة الرقمي الخاص بتقنية التحكم بالذاكرة المُبَرمَجة. وتنتج عن ذلك مستويات مختلفة للتوتر الكهربائي للإشارات الخارجية وذلك وفقاً للحساسات المُستعملة. وبالإضافة إلى تحويل المستوى الكهربائي، فإن وحدة الدخل تتكفل بالعزل الكهربائي والحماية من التوتر الكهربائي المفرط ومن خطأ القطبية المعكوسة، كما تسمح بإزالة التشويش عن طريق مرشحات مقاومة-مكثف وعرض الحالة المنطقية للجهاز. بالنسبة للتركيبات النمطية، فإنه يتم تجميع المدخلات في مجموعات تحتوي على 8 أو 16 أو 32 مدخل أي ما يعادل 1 أو 2 أو 4 بايت دخل.,True,False
93981,input quantity,مقدار الدخل,grandeur (f.) d’entrée / variable (f.) d’entrée,Eingangsgröße (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93981,مقدار يُوثّر على النظام الخاضع للمراقبة، دون أن يتأثر هو نفسه من هذا النظام. مقاديرُ الدخل في نظم الضبط التقنيّ، هي [مقادير الضبط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92816) و[مُتغيِّرات التشويش](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92822).,True,False
92914,input resistance,مُقاومة دخل,résistance (f.) d’entrée,Eingangswiderstand (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92914,مقاومة كهربائية تُوجد عند مدخل جهاز كهربائيّ أو عند مدخل مُكوِّن من مُكوِّناته، وتُثقل على الجهاز المصدريّ الذي ينقل جُهده إلى هذا الدخل.,True,False
92177,input span,مدى متغيِّر الدخل,intervalle d’entrée (m.),Eingangsspanne (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92177,مُصطلح المدى متغيِّر الدخل Dx يُقصد به الفرق بين نهاية مدى القياس) x0 + Dx وبداية مدى القياس x0.,True,False
94297,input vector,مُتجه الدخل,vecteur (m.) d’entrée,Eingangsvektor (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94297,يتكوَّن مُتجه الدخل من كل [مقادير الدخل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93981) الخاصة بنظام خاضع للمراقبة.,True,False
94499,instability,عدم استقرار,instabilité (f.),Instabilität (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94499,إذا فقدت دائرة ضبط اتزانها نتيجة حدوث تشويش خارجي، فإنها تستعيدُ استقرارها مُجدّدًا، عندما يتمُ إيصالها إلى [حالة استقرار](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=140182) جديدة بعد فترة زمنية مُحدَّدة. إن التثبّت من استقرار دائرة الضبط يُعدُّ أمراً ضرورياً في أي دائرة ضبط تم تنفيذها بشكل تقني، وحينما لا يتحقق هذا الأمر، فإن دائرة الضبط تدخل في نطاق عدم الاستقرار (اللااستقرارية).,True,False
94501,instability in Bode diagram,عدم استقرار في مُخطط بود,instabilité (f.) dans le diagramme de Bode,Instabilität (f.) im Bodediagramm,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94501,ينص شرط حدوثه على التالي: عندما تبلغ [استجابة الطور](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94469) j(ω) = -180° تكون [إجابة السعة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92797) L(ω) > 0 dB. كما يكون [التردد الانتقالي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94402) ωD أكبر من التردد الزاوي الحرج ωK.,True,False
94500,instability of closed-loop control system,عدم استقرار دائرة الضبط المُغلقة,instabilité (f.) de la boucle de régulation fermée,Instabilität (f.) des geschlossenen Regelkreises,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94500,(انظر: [معيار نايكست لعدم استقرار الدائرة المُغلقة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94508)),True,False
93278,instruction,تعليمة,commande (f.) d’instruction,Anweisung (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93278,(انظر: أمر),True,False
93279,instruction list,قائمة تعليمات (البرمجة),liste (f.) d’instructions,Anweisungsliste (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93279,(انظر: قائمة تعليمات (البرمجة)),True,False
93248,instruction list (IL),قائمة تعليمات (البرمجة),"Liste d'instructions, LI (f.)",AWL (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93248,اختصار لمصطلح 'قائمة تعليمات البرمجة'، وهي لغة برمجة مُوجَّهة للنصوص مُجمِّعة وفق المواصفة القياسية الألمانية DIN رقم 61131 الموافقة للمعيار الأوربي، من أجل تحرير برامج تطبيقية لأنظمة أجهزة التحكّم المنطقيّ القابلة للبرمجة.,True,False
93022,instrument with contacts,جهاز قياس مُلامس,instrument (m.) de mesure par contact,kontaktgebendes Messgerät (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93022,جهاز قياس يقومُ فيه الجزء المُتحرِّك من المُستشعر بتشغيل المُلامسات على أوضاعٍ محدَّدة سلفاً.,True,False
92103,instrument with suppressed zero,جهاز قياس بصفر مكبوت,appareil de mesure (m.) à point zéro désactivé,Messgerät (n.) mit unterdrücktem Nullpunkt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92103,جهاز قياس لا يُظهر قيمة [الكمّية المُقاسة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92842)، إذا كانت هذه القيمة المُطلقة دون حدٍ مُعيَّن. يُمكن أن ينسحب مُسمَّى 'صفر مكبوت' إلى نقطة تعادل ميكانيكية أو كهربائية.,True,False
92929,insulation resistance measuring device,جهاز قياس مُقاومة العزل,instrument (m.) de mesure de résistance d’isolement,Isolationswiderstandsmessgerät (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92929,جهاز قياس، يُستخدم لقياس مُقاومة العزل، أي المقاومة الأومية [لعازل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92305) كهربائيّ.,True,False
92305,insulator,عازل (كهربائيّ أو حراريّ),isolant (m.),Isolator (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92305,مادة [موصليتها](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92314) ضعيفة، مثل، الخزف والهواء.,True,False
94177,integral,تكامل,intégral (m.),Integral (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94177,هو المُصطلح الجامع للتكامل المُحًدَّد وغير المُحَدَّد. وحساب التكاملات يُسمَّى بعملية التكامل. ويُمكن تصوَّر التكامل على أنه يساوي المساحة المحصورة تحت منحنى الدالة وبين الحدّين أ و ب.,True,False
94238,integral Controller,ضابط تكاملي,Intégral ‘du produit’ de convolution (m.),I-Regler (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94238,يؤدي الضابط التكاملي (أو عنصر الضبط التكاملي) عملية تكاملية عبر الزمن [فرق الضبط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93995) والذي يساوي حاصل الطرح بين قيمة الضبط المُستَهدفة والقيمة الفعلية لمقدار الضبط. يظهر تأثير الضابط التكاملي جليا في الارتفاع الخطي لمقدار التعديل كنتيجة للارتفاع الفُجائي لفارق الضبط. يخضع السلوك الزمني للضابط التكاملي للصيغة التالية: متغير الخرج = معامل تكاملي * تكامل فارق الضبط * فارق زمني = 1/ زمن إعادة الضبط * تكامل حاصل طرح القيمة المُستهدفة لمقدار الضبط والقيمة الفعلية لمقدار الضبط. دالة التحويل للضابط التكاملي في المجال الصوري: مُتغير الخرج / متغير الدخل = 1 / زمن إعادة الضبط * عامل لابلاس = معامل تكاملي / عامل لابلاس بحيث يكون معامل تكاملي = عكس زمن إعادة الضبط. تُعد الدقة والبطء من خصائص عمل عنصر الضبط التكاملي، الذي لا يترك فرق ضبط دائم ولكنه يمكن أن يؤدي على حالة عدم الاستقرار.,True,False
94186,integral action,فعل تكامُل,comportement (m.) de l’intégrale,I-Verhalten,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94186,(انظر: عنصر تكامُلي),True,False
94237,integral action coefficient,مُعامل الكسب التكاملي,coefficient (m.) d’action intégrale,Integrierbeiwert (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94237,مُعامل ينتج عن تطبيق المعادلة KI = Kp/Tn حيثُ Kp هو المعامل التناسبي، وTn [زمن إعادة الضبط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94240).,True,False
94240,integral action time/ reset time,زمن إعادة الضبط,cadre orienté messages (m.),Nachstellzeit (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94240,,True,False
94176,integral element,عنصر تكاملي,élément (m.) I,I-Glied (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94176,بالنسبة لهذا العنصر، فإن [مقدار الخرج](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93112) يساوي تكامل [مقدار الدخل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93981) على الزمن. وهو عنصر تحويل دون تعويض وفيه لا يتجه [مقدار الدخل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93981)، إلى حالة مُستقرة.,True,False
94178,integral element,عنصر تكاملي,élément (m.) d’intégrale,Integralglied (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94178,(انظر: عنصر تكاملي),True,False
94352,integral of absolute value of error (IAE),مساحة القيمة المطلقة لفارق الضبط,Thermomètre à résistance (m),Betragsregelfläche (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94352,مساحة فارق الضبط هي المساحة التي تفصل بين مستقيم قيمة الضبط المُستهدفة وبين منحنى القيمة الحقيقية لمقدار الضبط . بالنسبة لمساحة القيمة المطلقة لفارق الضبط، فإننا نقوم بقلب المساحات السالبة حول مستقيم قيمة الضبط المستهدفة وبذلك تصبح في المجال الموجب: مساحة القيمة المطلقة لفارق الضبط = تكامل القيمة المطلقة لفارق الضبط من نقطة الصفر إلى ما لا نهاية على طول محور الوقت. وكلما انخفض تكامل القيمة المطلقة لفارق الضبط كلما تحسنت فعالية الضبط، وبهذا يمكن الاستعانة بمساحة القيمة المطلقة لفارق الضبط كتعريف بنوعية فعالية الضبط.,True,False
94364,integral of time-multiplied absolute value of error,معيار تكامل مجموع الزمن والقيمة المُطلقة للخطأ,"Transformée de Laplace, théorème du retard (m)",ITAE,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94364,هذا المعيار يساوي تكامل مجموع القيمة المطلقة للخطأ والفارق الزمني، ويمكن من خلاله وبالخصوص تقييم مدى ومدة فارق الضبط.,True,False
94357,integral quality,مُكامل الجودة,intégrale (f.) de performance,Güteintegral (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94357,(انظر: معيار الجودة),True,False
94179,integral time constant,ثابت زمن التكامل,constante (f.) du temps d’intégration,Integrierzeitkonstante (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94179,(انظر: موازنة العنصر التكاملي),True,False
94185,integral-action time,زمن فعل تكامُلي,temps (m.) d’intégrale,Integralzeit (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94185,(انظر: [المعادلة التفاضلية للعنصر التكاملي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94174).,True,False
92093,integrating meter,جهاز قياس مُدمج,instrument (m.) de mesure intégrateur,Integrierendes Messgerät (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92093,جهاز قياس يُعيِّن تكامل مقدار الدخل، بالنسبة إلى مقدار آخر، يكونُ الزمن غالباً.,True,False
92273,interface circuit,دائرة مواءمة,circuit d'interface,Anpassungsschaltung (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92273,دائرة كهربائية تقوم بترجمة التغيّر الظاهري في إشارة الدخل (= [مدى متغيِّر الدخل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92177)) إلى تغيّر مطلوب في إشارة الخرج (= [مدى الخرج](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92160)).,True,False
92274,interface circuit for capacitive receiver,دائرة مواءمة المستقبِل السعويّ,circuit (m.) d’adaptation pour capteurs capacitifs,Anpassungsschaltung (f.) für kapazitive Aufnehmer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92274,عندما تتناسب [السعة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92741) C مع [كمّية مُقاسة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92842)، يُحتفظ بثبات قيمة كل من: السعة U والتردد w = 2×p×f، الخاصين بالفلطية المتناوِبَة في المُكثّف، وعليه يستغل التيار I المار عبر المُكثِّف، حيث I = U×w×C. وعندما تتناسب C/1 مع الكمّية المُقاسة، تُثبَّت قيمتا السعة I والتردّد w، حيث w = 2×p×f، للتيار المُتردد الناتج عن المُكثِّف، كما تقاس الفلطية U الموجودة في المُكثّف، حيث U= (I/(w×C.,True,False
92406,interferometer,مقياس التداخل,interféromètre (m.),Interferometer (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92406,يُستخدم لقياس المسافات بأعلى دقة. يتمُ شطر شعاع ليزر أحاديّ الموجة، على مرآة نصف مُنفذة، لينتج شعاع قياس وشعاع مرجعي. ينعكسُ كلا الشعاعين، كلٌ منهما على عاكس مُثبَّت وصلب. يتداخل كلا الشعاعين المُنعكسين، على المرآة نصف المُنفذة. تنشأ هنا ما تُسمَّى هُدُب التداخل، والتي تكون في خطٍ عرضيّ بالنسبة للمُستقبِل، الذي يقومُ بتحليلها. إذا ما تمّ تحريكُ العاكس المُركَّب على الجسم المُراد قياسه، فإن ذلك يؤدّي إلى نشوء إشارة دورية عند المُستقبِل. تُقيَّم هذه الإشارة بواسطة عدّادات، حيثُ يُعيِّن حجمُ العدّاد حجمَ مجال القياس.,True,False
93759,intermediate frequency,تردُّد بيني,fréquence intermédiaire (f.),Zwischenfrequenz (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93759,هو تردد ثابت، يتمُ عليه تحويلُ الإشارة المُستقبَلة بمُساعدة إشارة ثانية ذات تردد عالٍ تولدّت داخل جهاز الإستقبال. ويعمل مُضخِّم التردد البيني التالي على تضخيم التردد البيني (والذي يُرمز له بالحرفين ZF)، وترشيحه ومُعادلة الإضطرابات في مُستوى التردد. وحيث أن التردد البيني ZF له قيمةٌ مُحدَّدة، فإنه يُمكن تركيب المُضخّم وضبط دوائر المُذبذب المُلحقة به تبعاً لتلك القيمة. وبهذا يكونُ اختيار التردد البيني مُمكناً بطريقةٍ أفضل.,True,False
94306,"internal control loop, inner loop [control system]",دائرة ضبط داخلية,boucle (f.) de régulation interne,Innerer Regelkreis (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94306,تنشأ دائرة الضبط الداخِلية لنظام [ضبط مُتتالٍ](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94307) مُزدوج، من خلال [الضابط التتابعي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94301) (GR2) مع منظومة الضبط الداخلية الخاصة به (GS2)، والتي يُمكن مُقارنة [مقدارها المضبوط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93962) مع [قيمة ضبط الوضع](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93970) للضابط (GR2)، ويُؤثِر هذا المُتغيّر في الوقت نفسه على دخل المنظومة الخارجية (GS1). يتمُ تشغيلُ دائرة الضبط الداخلية في البداية من خلال مُوائمة الضابط (GR2) ليتناسب مع الضابط (GS2). (انظر: [دائرة ضبط خارجية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94291).,True,False
92303,internal photoeffect,تأثير ضوئي داخلي,effet photoélectrique interne (m.),innerer Fotoeffekt (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92303,خصوصا في حالة أشباه الموصلات فإن الإلكترون الذي حصلت 'إثارته' عن طريق تسليط الإشعاع عليه، ورُفِعَ إلى مستوى طاقي أعلى، لا يتم تحريره من الجسم، وإنما يحتفظ به. يسبب إسقاط الإشعاع تشكيل شحنتين داخل الجسم، (شحنة سالبة) وهي الإلكترون المبعد عن موقعه، و(شحنة موجبة) وهي 'الثقب الإلكتروني' المتبقي. هكذا تتوفر في الجسم شحنات إضافية لنقل التيار. التطبيقات: دايود ضوئي ثنائي وترانزستور ضوئي.,True,False
92302,internal resistance,مقاومة داخلية,résistance interne (f.),Innenwiderstand (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92302,يحتوي كل منبع فعليّ من [مصادر](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92344) القوة الدافعة الكهربائية U0على مقاومة داخلية Ri، تهبط الفلطية الكهربائية المارة بها عند توصيل المستهلك RLبالتيار، وهنا (أي عند توصيل المستهلك RL) يتم حساب قيمة الفلطية الطرفية UKlوالتي تكون أقل من القوة الدافعة الكهربائية U0 باستخدام معادلة [مجزئ الفلطية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92345).,True,False
93873,interoperability,توافقية التشغيل,interopérabilité (f.),Interoperabilität (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93873,مقدرة أنظمة مستقلة - تنتمي لأنواع مختلفة - على التعاون دون اتصال بقدر الإمكان، لتتبادل المعلومات دون الحاجة إلى وجود اتفاق مُنفصِل بين الأنظمة. وهنا يُنظر إلى القابلية للتشغيل البيني في العديد من المجالات كونها أمراً مهماً، مثل: مجال تكنولوجيا المعلومات، والاتصالات والهندسة الطبية. وفيما يتعلق ببرامج التشغيل (سوفت وير)، تكون هناك قابلية للتشغيل البيني، عندما يُمكن لعدة برامج مُختلفة استخدام نفس [صيغة البيانات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=114168) أو نفس [البروتوكولات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93811).,True,False
93447,interpolation,استكمال,interpolation (f.),Interpolation (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93447,(انظر: [استكمال التحكّم الرقميّ](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93462)),True,False
94351,intersection,مجموعة التقاطُع,intersection (f.) d'ensembles / ensemble (m.) d'intersection,Schnittmenge (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94351,يضم تقاطع مجموعتين C، كل العناصر x التي تضمها كلتا المجموعتين A وB في الوقت نفسه. وبذلك تساوي [الدالة الخصائصية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94546) لمجموعة التقاطع تساوي القيمة الأدنى من دالتي الانتماء للمجموعتين. وتنطبق هذه العملية على المجموعات المُضبّبة.,True,False
