id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
215058,decadence,انحطاط,décadence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215058,ارتبط الاصطلاح بعصر الانحطاط وتقهقر القيم خلال العصر الوسيط، لهذا كانت النّهضات بمثابة خروج من نفق الانحطاط.,,True,True
215059,decentring,تفكيك المركزيّة,décentrement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215059,يرتبط تفكيك المركزية بتفكيك لُوغُوس اللغة في مقاربة ديريدا. ورغم مرجعيتها المدينية والحضارية الأروبية، إلا أنها تعرّضت لانتقادات أنثروبولوجية.,,True,True
215060,deception,خِداع، خُدعة,tromperie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215060,ينزع الخداع من الحقيقي إلى الكاذب  بتنويع وسائله السردية عبر توليد تداعيات عاطفية ومنطيقية.,,True,True
215061,decoding,تفكيك السّنن,décodage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215061,تشير في نظرية الإعلام إلى عملية كشف عن الرموز المكونة للخبر، انطلاقا من الوحدات الصغرى الخفية نحو آلية السّنن.,,True,True
215062,decomposition,تفكيك الموقف,décomoposition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215062,عملية إجرائية نقدية غايتها التعرف على مكونات الموقف قصد تحليله لاستخلاص قاعدة التركيب.,,True,True
215063,deconstruction,تفكيك,déconstruction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215063,يقوم تفكيك ديريدا على تحليل سيميولوجي قصد تكوين إيديولوجية الموروث وفهم عناصره، لإعادة تركيب العمل الأدبي.,,True,True
215064,decontextualization,تجريدٌ من السياق,décontextualisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215064,عملية بحث دور السّياق في كتابة تتطلب تجريدها منه مما يضيّع قيمته لغاية تحليلية.,,True,True
215065,deduction,استنباط,déduction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215065,سلسلة عمليات إدراكية تسمح بالوصول إلى نتيجة دقيقة، ويعتبر 'المنهج الاستنباطي' تعليما على عبور من العام نحو الخاص. من هنا يكتفي الافتراض الاستنباطي بافتراض حقيقة سيميائية ولسانية.,,True,True
215066,defeat,انهزام,échec,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215066,يُنظر إلى الإخفاق نظرة سلبية، لكنه على خلاف ذلك يعد حافزاً أساسيا في الدّرامي والروائي ونظرية العماء.,,True,True
215067,definite description,وَصْف محـدّد,description définie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215067,تعبير يدل بطريقة خاصة على موضوع مفرد واقعي يحمل اسما، ويسمح باختزال نظام الأسماء الشخصية عبر نظام حر، مثل : 'جزيرة الجمال' 'بدل كورسيكا' وكاتب 'السّراب' بدل نجيب محفوظ.,,True,True
215068,definition,تعريف,définition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215068,فعل تميز طبقة فهم وإعطاء هوية لكائن، ويعد التعريف حُكما سيميائيا لتصويب الشفرة.,,True,True
215069,delegation (of speech),تفْويض (الكلام),délégation (de parole),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215069,في رواية الأطروحة يفوَّض للسارد الكامل المعرفة حق الحديث عن أفكار الكاتب والسيطرة على باقي الشخصيات.,,True,True
215070,delight; pleasure,متعة، بهجة,plaisir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215070,ترتبط لذة النص ببارث الذي شدد على الحقيقة والمتعة في قراءة العمل الأدبي لاعتبارات ترتبط بالمناهج والأدوات الموظفة في القراءة من الداخل عبر علامات وضمن دلالات نصية تعتمد ثقافة الناقد الأدبي وخبرته الحياتية القادرة على اعتبار 'راسين' أحد معاصرينا.,,True,True
215071,delocutor,هُـَو (ال..),délocuteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215071,شخص نتكلم عنه دون أن يكون هو المتلقي، لأنه يمثل في كل تعبير نوعا من الغياب.,,True,True
215072,denomination,تسميـة,dénomination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215072,فعل تسمية شيء تدليلا على وجودٍ أو منحا لِهُوية.,,True,True
215073,denouement,حلّ الحبكـة,dénouement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215073,يعتمد العمل الكلاسيكي على تأزّم العمل، قبل إقرار حلّ عبر حبكة المفاجأة وتنامي الحدث والتعرف على المصير.,,True,True
215074,denunciation,وشَاية,dénonciation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215074,تتم الوشاية في الأدب كنوع من استعداء السلطة والرقابة على عمل عبر مقال صحافي.,,True,True
215075,deontology,قواعد التّمرس,déontologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215075,نظام قواعد السلوك المهني لاحتراف الأدب كأخلاق تتطلب توفر مقاييس علم وإبداع.,,True,True
215076,derivation,اشْتِقـاق,dérivation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215076,يدل في معناه العام على وجود أصل في شيء، لهذا يعارض الاشتقاق التركيب في نظام ترتيب الوحدات المعجمية.,,True,True
215077,description,وَصْف,description,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215077,يدخل الوصف في علاقة مباشرة مع الأعمال، لهذا أصبح موضوع اهتمام البلاغة التي تربطه ببداهة الإيهام.,,True,True
215078,descriptive,وَصْفي,descriptif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215078,خِطاب تمييز طبقة موضوعات، يعمل على تفسير يرتبط بالرواية الواقعية، لهذا كانت الأوصاف السيميائية تتويجا للخِطاب السردي عامة كآلية عملية.,,True,True
215079,design,تصميمٌ، قَصْدٌ,visée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215079,فعل توجيه النظر نحو شيء معين كهدفِ وطموح البطل في الرواية التي تستهدف موضوعا أو شخصية أو حالة.,,True,True
215080,designation,تَعْييـن,désignation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215080,إشارة إلى علاقة بين العلامة اللسانية والعالَم الطبيعي، كما أنها إدراك لمُعادل وحدتين لسانيتين تنتميان إلى مستويين متميزين .,,True,True
215081,desorientation,تَيَهان، انحراف,désorientation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215081,يشير إلى انزياحات الخطاب الروائي عن مجراه بالإفاضة في وظائف لَغْويًة لا تقيد السرد.,,True,True
215082,destiny,قَدَرٌ، مصير,destin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215082,قُوة خفية تدير دفة الشخصيات بطريقة أو بأخرى، تتحكم في حركة العالم بغض النظر عن فِعلنا في هذا العالم.,,True,True
215083,detail,تفصيل، جُزْئية,détail,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215083,عناصر وجُزئيات تُعد غير ذات فائدة، لكنها تقود في الرواية والوصف إلى كشف حبكة الرواية البوليسية وتُغني السرد.,,True,True
215084,detective,بُوليسيّ,policier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215084,اصطلاح مدني يرتبط بالنظام واختراقه في المدونة السردية، وهو عبارة عن ملاحقة الإجرام والأحداث العابرة والماكرة.,,True,True
215085,detective story,رواية بوليسية,roman policier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215085,نوع أدبي ظهر في كبريات المدن، تعبيرا عن أحداث مشوّقة لملاحقة طرق الكشف عن جرائم كبرى، عبرت عنها أجاثا كريستي في مائة رواية كتيار يدخل في الآداب المُلْحقة.,,True,True
215086,determination,تَحدّد,détermination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215086,تغير في حقل بنيوي عبر تأثير جدلي لعوامل فاعلة، كمقاصد مضمونية وتشكل اجتماعي لمسار معقد.,,True,True
215087,determination,عَزْم، قـرار,détermination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215087,فعل تحديد دقيق، يُشير إلى ما يجعل الواقع مفردا، في علاقة بظاهرتين أو عنصرين يفترضان البتّ في أحدهما عبر قرار.,,True,True
215088,deviation,1-انـزياح,1-écart,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215088,مسافة مُدركة حَدْسا بين التلفظ والمعيار في شكل (شفرة لسانية / لغة عادية / لغة علمية) بمفهوم خاطئ، لتقنيع عمل معنى مرفوض ومنتقد نظريا.,,True,True
215089,deviation,2-انحراف,2-déviation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215089,مصطلح سوسيولوجي، يقصد تجاوز معايير الجماعة. أما انحراف البطل الروائي، فهو بحث عن قيم مغايرة وإشكالية.,,True,True
215090,devotional book,كتاب ورع وتقوى,livre en piété,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215090,كتاب عقائدي، أو شبه عقائدي، يروج للتقوى والفضيلة من منظور أخلاقي، ويتوجه إلى المؤمنين والعامة ككتاب ميتافيزيقا، وهو ما نطلق عليه 'الكتب الصفراء'.,,True,True
215091,dialogic,حِوَاري,dialogique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215091,طابع كتابة روائية أو مسرحية في تنويع أسلوب كتابتها، عبر انتقال الهذيان والمناجاة الداخلية  إلى الحوارية.,,True,True
215092,dialogism,حِوارية,dialogique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215092,اصطلاح يعود إلى شكلوفسكي وباختين، يطبع الحركة التركيبية الأساسية لدوستفسكي ورابلي خاصة كآلية لنجاح العمل الروائي المتعدد الأصوات.,,True,True
215093,dialogue,حِـوار,dialogue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215093,تبادل الكلام بين شخصيات مسرحية أو روائية كنمط تواصل، يظهر جليا في حوارات 'الأسئلة الأجوبة'.,,True,True
215094,dictionary,مُعجَـم,dictionnaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215094,عمل فقه لغوي لساني لتقديم شروح بالكلمات والأعلام والأحداث وهو موسوعي يتوخى الإحاطة.,,True,True
215095,didactic,تعليميّ,didactique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215095,إشارة إلى خطاب مباشر وتكراري يعتمد الأسلوب التربوي، لهذا كانت كتابات الأطفال والرواية التعليمية من علاماته في الأدب.,,True,True
215096,difference,مُباينة، اختـلاف,différence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215096,اصطلاح أساسي في تفكير ديريدا باعتباره حركة تكون شفرة تاريخية كنسيج مباينة بالمعنى السوسيري.,,True,True
215097,digital,رقمي,numérique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215097,طريقة في تحليل المعلومات وقياسها وتسجيلها وإعادة إنتاجها وحفظها وتخزينها وأرشفتها ومعالجتها. يُنعتُ الأدب بـ 'الرقمي' عندما يتدخل الحاسوب في العملية الإبداعية.,,True,True
215098,digital library,مكتبة رقمية,bibliothèque numérique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215098,ترميز عددي يعتمد على شفرة رقمية وتحليل لمعطيات المكتبة البصرية، كتقريب للكتاب الورقي الذي يسهل تداوله عبر الشاشة بأسرع طريقة وأيسر السبل، لاستنساخ أكبر المكتبات العالمية.,,True,True
215099,digital literary kind,جنس الأدب الرقميّ,genre de la littérature numérique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215099,تنقسم أجناس الأدب الرقمي إلى فئتين كبيرتين : الأولى تعطي الأولوية لقراءة النص على الشاشة، والثانية تعطي الأسبقية للجهاز التواصلي برمته. الفئة الأولى تنقسم إلى النص التشعبي والأدب التوليدي والشعر المنشط. أما الثانية، فتتضمن التجهيزات المعلوماتية والبرامج و,,True,True
215100,digital literature,أدب معلوماتيّ,littérature informatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215100,إنتاج تولد عن المزاوجة بين الحاسوب والكتابة في عملية الإبداع. بدأ منذ نهاية خمسينيات القرن الماضي، بالتزامن في أمريكا وألمانيا وكندا، وشهد تطورا كبيرا مع انتشار الحواسيب الشخصية وظهور الشابكة (الإنترنت).,,True,True
215101,digital literature,أدب رقميّ,littérature digitale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215101,مُصطلح يُطلق على الأدب الرقمي في ألمانيا والثقافات الأنجلوساكسونية كمقابل يُطلق في المجال الفرنكوفوني على الأدب نفسه.,,True,True
215102,digitalization,رقمنـة,numérisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215102,تحويل وتخزين الملفات والوثائق الورقية في الحاسوب، بمسحها ضوئيا أو إعادة رقنها بمحرر للنصوص، لتسهيل إعادة إنتاجها بأعداد لا نهائية.,,True,True
215103,digression,استِطـراد,digression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215103,إقحامٌ لا يتصل بالموضوع مباشرة، لكنه يحيل على علاقة بعيدة كما أنه حالة موسوعية لتزاحم الأفكار والقوالب لحد إخراجه عن موضوعه.,,True,True
215104,dilatory,تَسْويفية,dillatoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215104,علامات تأجيل ووحدات مفاجئة للحكاية يحتفظ بها القارئ كوظائف أو مقاييس سردية لتمطيط الخِطاب.,,True,True
215105,dimension,بُعـد,dimension,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215105,مصطلح تصويري للفضاء، اقتُبس عن الهندسة لتوظيفه في مفاهيم إجرائية سيميائية للتمييز بين بُعدين (تداولي / إدراكي) كمستويين لتموضع الأحداث السردية.,,True,True
215106,director,مُخـرج,metteur en scène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215106,ناقل مسرحية عن مسرحية مكتوبة بإلباسها بآليات عرض :ديكور، ملابس، إضاءة. وتوزيع أدوار الممثلين.,,True,True
215107,discordance,تنافُـر,discordance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215107,يتولد التنافر عبر تطابق التراكيب وخرق قوانين التباعد السيميائي، كما يرتبط بالأصوات النشاز في معارضة لـ التناغم.,,True,True
215108,discours parts,أجـزاء الخطـاب,parties du discours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215108,الألفاظ التي تتألف منها الجمل المفيدة، في النحو الكلاسيكي (اسم / ضمير/ فعل...إلخ) لهذا يمطِّطُ  الخطاب أجزاءه ويُكثِّيُفها.,,True,True
215109,discourse; speech,خِطاب,discours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215109,تعابير تتحدد بوظائف ومشروع، يحددها بنفنست في استيعاب اللغة عند الإنسان المتكلم.,,True,True
215110,discursive formation,تََشَكُّل خِطابيّ,formation discursive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215110,طريقة تعد وسيلة تعبير موضوع خطابي من أجل إبداع علم أدب مستقل لوصف عالم الإبداع والفكر كموضوع غير شخصي أو شخصية بمواصفات قابلة للتحليل.,,True,True
215111,discursive semantic,دلالة خِطابية,sémantique discursive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215111,يستحيل تحديد الاقتصاد العام لها في الحالة الراهنة للأبحاث السيميائية، لاقتصارها على خطوط عامة لمشروع يقوم على افتراضات.,,True,True
215112,discursive syntax,تركيب خِطابي,syntaxe discursive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215112,تركيب وظيفي ينـزع إلى تنويع الخطاب الأدبي بالتأكيد على طابع معين.,,True,True
215113,discursive transformation,تحويليّة خِطابية,transformation discursive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215113,تشير إلى أنماط اشتقاق القواعد الوظيفية الأساسية للقصة المراوحة بين التحويل اللساني والافتراضات القائلة بوجود علاقة تحويلية.,,True,True
215114,disengagement,فَصْل، توقيف,débrayage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215114,لحظة توقّف فكرة أو تقهقرها في العمل الأدبي، تأتي بمثابة انتقال من فصل لآخر.,,True,True
215115,diskette,قُرص مرِن,disquette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215115,أسطوانة من البلاستيك النّاعم، تتيح تسجيل المعلومات لبضع سنوات، وتتنوع بحسب قدرتها التخزينية، ولكن هذا الشكل سرعان ما تعرض للتجاوز من لدن الأقراص الصّلبة والمدمجة التي فرضت طرقا في التخزين أكثر أمانا.,,True,True
215116,display,شاشة,écran,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215116,إشارة غير مباشرة إلى عالم الصورة، كتعبير عن نقلة نوعية من مجال الصورة البلاغية إلى مكر الصورة التقنية.,,True,True
215117,dispute,خُصُومـة,dispute,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215117,تبادل حوار حادٍ إلى حد ما حول أفكار وحُجج قضية مهمة، أو تجاذب (علمي أو عقائدي)، فكل محادثة تنجرّ إلى خصومة أحيانا.,,True,True
215118,disquited,حَائر,inquiet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215118,حالة روحية لا تجد نفسها أبدا في سلام، بل مُعَرضة باستمرار إلى اضطراب يتعداها، وهي حالة تشد البطل (الوجودي أو العبثي) إلى تأمل كَوْني كما تعصف بالأدب الصوفي والفلسفي.,,True,True
215119,dissemination,رواج، انتشار,dissémination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215119,فعل نشر خلاصة أو أفكار في أدب الأفكار وأدب الدعاية عامة، لكنه حالة تُلازم الأدب ككل، لارتباطها بالنشر والطبع والتوزيع والدعاية.,,True,True
215120,dissonance,تنافر صوْتي,dissonance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215120,يرتبط الاصطلاح بالأصوات الروائية، التي تتمايز بطريقة ومزاج استعراضي.,,True,True
215121,distance,تَقَهقر,recul,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215121,عودة إلى الوراء وتخلّف الأدب بعد فترة ازدهار، وهذا ما يسمى (عصور الانحطاط).,,True,True
215122,distantiation; distancing,تباعُـد,distanciation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215122,ظاهرة تعبيرية، يبتعد فيها المعبر عما يقوله، دون تحمل تبعاته كليا، في نموذج : (إذا أمكن القول) (كما يقال) إذ يكفي القوْسان للإشارة إلى التباعد.,,True,True
215123,distributional,تَوْزيعيّـة,distributionnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215123,تشير في السيميائية السردية إلى علاقة بين الوحدات، داخل نفس المستوى، وتعتبر العلاقة التوزيعية علاقة تبادلية.,,True,True
215124,doctrine,مَذْهـب,doctrine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215124,مبادئ وآراء متصلة ومنسقة لفكر أو مدرسة تنظر للأدب وانتاجاته، عبر عقيدة وممارسة ثقافية.,,True,True
215125,document,وَثيقـة,document,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215125,كل ما يحتفظ به من صور أو كتابات أو تسجيلات، وللوثيقة الأدبية أهمية تاريخية، لما تقدمه من شهادة عن العصر.,,True,True
215126,dogma,عقِيدة,dogme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215126,تتقاطع العقيدة مع المَذْهب، رغم أن الأولى ترتبط بمدونة دينية، لهذا اعتبر الأدب شبه عقيدة لقناعاته (خاطئة / افتراضية / احتمالية)، ولنا نماذج في أدب (الشيعة / الخوارج / الإباضية).,,True,True
215127,double,قريـن، مزدوج,double,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215127,يُعد القَرين (شخصية أو ظاهرة أو موضوعاً تعبر عن تشابه بطريقة محسوسة. كما أن القرين إقرار بمبدإ التثنية وإنتاج السِّلسلة.,,True,True
215128,double identity,هُوية مُزدوجـة,double identité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215128,إشارة إلى نوع من الانفصام في الأدب حيث يقدم الإيجابي والسلبي في شخصية واحدة. وهي حالة تخدم درامية الأدب وتراجيديته وغنائيته على حد سواء.,,True,True
215129,doxology,ابْتِهَـال,doxa; doxologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215129,إشارة إلى رأي عقائدي أو مبادئ قائمة، تحيل على أنماط، لا تتحدد كنوع، بل تقدم طرائق شخصية.,,True,True
215130,draft,مسوَّدَة,brouillon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215130,كتابة ما قبل نصية لتسويد الخطوط العامة عرفت بالتشطيب والتنقيح والإضافة والنقص. وهي علامة على طريقة اشتغال كاتب تعد موضوعا مركزيا في (النقد التكويني)، الذي يبحث عن طريق بناء النص وتكوينه.,,True,True
215131,drama,دراما مسرحيـة,drame,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215131,تقليد أدبي يختلف عن المأساة والملهاة يعالج مشكلة حياتية، بنـزعة تُلازم بنية عمل تخيلي، يُعارض الغنائي والملحمي.,,True,True
215132,drama play,مسرحية درامية,pièce théâtrale dramatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215132,نوع مسرحي كلاسيكي يراعي الوحدات الثلاث والحوار القائم على درامية.,,True,True
215133,dramatic,دراميّ,dramatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215133,وضعية لحظة دالة، تتطلب سياقا مسرحيا تستمد مفهومها من شعرية أرسطو لإثارة الإعجاب والإفادة والاستفزاز.,,True,True
215134,dramatic irony,سُخرية دراميـة,ironie dramatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215134,تحيل على سخرية سقراطية وتعتبر منهجا لجدلية تقود إلى حكمة تشتغل في الأعمال الدرامية كرفض شبه عدمي لوضعيات ومواقف، تمنح العمل رفضه للقائم والجاهز رغم عدم وجود البديل.,,True,True
215135,dramatic poem,قصيدة درامية,poéme dramatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215135,شعر مسرحي ينـزاح عن الملحمية والغنائية لينخرط في قصّ بواسطة أحداث وحوار لمعالجة مشكلة حياتية أو تاريخية في مسرح 'شوقي' الشعري مثلا.,,True,True
215136,dramatic poetry,شِعْر دراميّ,verse drama,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215136,شعر مسرحي يشتغل على أحداث وحالات في مسرحيات شوقي الشعرية كنمط قَلََ استعماله.,,True,True
215137,dramaturgy,تمثيلٌ دراميّ,dramaturgie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215137,فنّ مسرحي ومَسْرحة أدوار ممثلين كأعضاء فرجة لاستعراض وسائل التعبير الجسدية.,,True,True
215138,dream,حُلْم,rêve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215138,نشاط نفسي لتوليد صور خلال النوم. ويعتبره فرويد إنجازا تخيليا لرغبة ذات دلالة في الواقع إشارة إلى مكبوت وحميمي، يخضع للاوعي الذات، لهذا فهو يبرز من خلال ضبابية حَكْيه في الغد لحد استعصاء ترجمته إلى كلمات. لهذا يعتبر الحلم ملاحقة لأفكار عبر مُتعة دون هدف.,,True,True
215139,dreamweaver,دريم ويفر، برنامج تصميم مواقع إلكترونية,dream weaver,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215139,برنامج إلكتروني يقترح سلسلة صُور وأحداث تدفع إلى التخيل الممكن، كأسلوب افتراضي يشغل المتلقي بأحداث.,,True,True
215140,duality,ثُنائيـة,dualité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215140,تنـزع أغلب الأعمال الأدبية إلى التعبير عن ثنائيات : الخير / الشر) (الحياة / الموت) (الحرب / السلم)، وهي بذلك تعكس آفاق انتظار قارئها المتوهم.,,True,True
215141,duration,مُـدّة,durée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215141,ارتبطت المُدة بالتيار الكلاسيكي الذي يحدد زمن المسرحية والقراءة والمشاهدة.,,True,True
215142,dynamic motif,حافز ديناميّ,motif dynamique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215142,يطلقه توماشوفسكي على تغير الوضعية والموقف على غير حافز الاستقرار الذي لا يغير شيئا من أحداث الرواية.,,True,True
215143,dynamics,ديناميـة,dynamique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215143,ترتبط بالقوى والحركة التي ينخرط فيها العمل الأدبي، بما يقدمه من طاقة وحيوية، باستلهام قواعد سلوك الجماعات والأفراد عبر تقنيات فنية.,,True,True
215144,echo,صدى,écho,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215144,كل ما يخلفه أثر أو تأثير كاتب في وطنه أو خارجه، وقد كان رائد دراسة الصّدى ف. فانتييجم بدراسة الصّدى الفرنسي في الخارج.,,True,True
215145,ecocriticism,نَقْد مَجالي,écocritique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215145,يعود الفضل إلى هاكل (1834 – 1919)- كطبيعي وبيولوجي- في إدخال فكرة المجال إلى حقول عديدة ومنها النقد الذي وجد موضوعه المفضل في معالجة أعمال : البحر، الصحراء، الأعالي.,,True,True
215146,economy,اقتصاد,économie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215146,اقتباس عن مجال خارجي للإشارة في الأدب إلى تنظيم نظرية أو سيميائية تتطابق ومبادئ الانسجام والبساطة. كما تبنته النظرة الماركسية الانعكاسية بوصفه نوعًا من اقتصاد  للنص.,,True,True
215147,educational novel,رِواية تعليميّة,roman de formation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215147,رواية تسعى إلى أن تكون جسرا بين مرحلة الشباب ومرحلة الكبار، لتأخذ بيد صاحبها إلى معرفة مؤهّلة.,,True,True
215148,effect,أَثَـر,effet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215148,انطباع يُنتجة الحس في احتكاكه بالمعنى، لذلك كان عالم الإحساس المشترك (أثر معنى).,,True,True
215149,efficiency,فعاليـة,efficacité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215149,ظاهرة تعتبر خلاصة فعالية تُوَحِّد فعلا في فضاء بطابع واقع يفعل في العالم ويُنتج الأثر.,,True,True
215151,ego,أَنَا,moi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215151,أحد مكوِنات الشخصية يُقدم نفسه باعتباره ممثلا للفرد، ويتشكل لإضافة الإشباع الغريزي، حيث يتيح الانتقال من مبدإ اللذة إلى مبدإ الواقع.,,True,True
