id,english,arabic,french,german,uri,description,vt,uatv,image_uri_remote,image_uri_extract
83040,fabric lapping,تركيب نسيج القماش,point de liage toile,Tuchlegung (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83040,الوضع الأساسي لتريكو السداء، حيث تكون الخيوط على الإبرة بعد التالية، ويُعاد وضعها مرة أخرى.,False,False,,
84527,fabric washed,أقمشة مغسولة,lavage tissu,Fabric washed,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84527,الأقمشة التي يتم غسلها داخل المصنع.,False,False,,
83689,faconné,أطلس,façonné,Faconné (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83689,نسيج ساتان حرير صقيل.,False,False,,
84044,faconné rib,قُماش مُضلَّع مُشكّل,côtes façonnées,Rips faconné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84044,قُماش مُضلّع يحتوي على زركشة في تركيبه النسجيّ.,False,False,,
84528,faded,باهِت,délavé,Délavé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84528,مصطلح عام يشمل كافة طرق غَسْل الأقمشة (مثل: طريقة الغَسْل داخل المصنع) أو طرق غَسْل الملابس الجاهزة عقب الانتهاء من عمليات تصنيعها، ولكن قبل أول استعمالٍ لها، وذلك بهدف تحقيق تأثير مُعَيَّن.,False,False,,
83690,faille,قماش فاي,faille,Faille (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83690,قماش ذو ملمس ناعم منسوج من الحرير الطبيعي أو الصناعي ومضلع في الاتجاه العرضي.,False,False,,
85165,fall,إسقاط,tombé,Fall (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85165,وضع قطعة الملابس على الجسم بعد عملية التفصيل وأخذ القياسات بشكل جيد.,False,False,,
84629,fall plate pattern,نموذج لوحي,motif en tricot à mailles jetées à barre,Fallblechmuster (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84629,محاكاة دقيقة لزخارف الراشيل على قماش الستائر.,False,False,,
85815,fallen wool,صوف نافق,déchu de laine,Sterblingswolle (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85815,صوف طبيعيّ رديء الجودة  (غير بكر) يُجّز من جلود الحيوانات الموشكة على الموت أو المذبوحة لحالةٍ طارئة.,False,False,,
83151,false neppy yarn / false nep yarn,خيط مزرر زائف,fil boutonné fausse torsion,Falsches Noppengarn (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83151,خيط غزل يحتوي عقد مطبوعة.,False,False,,
83152,false twist yarn,خيوط مضخمة بالبرم الزائف,fil fausse torsion,Falschdrahtgarn (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83152,برم الخيوط برماً عالياً مع تثبيتها حرارياً ثم إعادة فكها للحصول على خيوط مضخمة مطاطة.,False,False,,
83153,false twist yarn,خيوط مضخمة بالبرم الزائف,fil fausse torsion,Falschdrallgarn (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83153,برم الخيوط برماً عالياً مع تثبيتها حرارياً ثم إعادة فكها للحصول على خيوط مضخمة مطاطة.,False,False,,
84931,fan pleat,ثنية متعددة,pli éventail,Fächerfalte (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84931,مجموعة من الطيات على التنورات الضيقة من أجل تسهيل الحركة.,False,False,,
84630,fancies,أقمصة خيالية,chemises fantaisie,Fancies,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84630,اسم جامع لأقمصة وقت الفراغ والأقمصة الرياضية بنماذج متخيلة وألوان متعددة.,False,False,,
83691,fancy,أقمشة مزخرفة,fancy,"Fancy (m,n)",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83691,أقمشة منسوجة تختلف عن الأقمشة العادية في التركيب النسجي حيث يستخدم نمر مختلفة في السداء واللحمة وتركيبات نسجية مركبة مع ألوان خيوط متجانسة.,False,False,,
83692,fancy cord,حبال مزخرفة,velours côtelé fantaisie,"Fancy-Cord (m), Fantasie-Cord (m)",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83692,قطيفة مضلعة بتضليعات تبادلية مزخرفة.,False,False,,
83693,fancy denim,دنيم مزخرف,denim fantaisie,Fancy-Denim (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83693,دنيم يتميز من الدنيم الأصلي (الدنيم الأزرق)، حيث يبدو مظهره مختلفاً نتيجة الصباغة واختلاف سطحه وشكل تركيبه النسجي والطباعة عليه وتثبيت لونه.,False,False,,
83694,fancy mesh tulle,تول مزخرف,tulle à maille fantaisie,Fancynet-Tüll (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83694,قماش ستائر مُطرّز تطريزاً مُفرغاً، أو قماش تل، الذي يكون فيه ثلاثة أنظمة للخيوط، حيث تسير فيه خيوط السداء العمودية مع الخيوط المزخرفة وخيوط العروات أو خيوط التول.,False,False,,
84631,fancy pattern,نموذج تخييلي,motif fantaisie,Fancy-Muster (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84631,أشكال خاصة عليها رسومات مرقطة أو بواسطة الحرير هذه الرسومات تحمل مواضيع مختلفة وقد تكون موحدة. كما قد تكون صور معدلة بنقاط أو دوائر صغيرة أو صور مرسومة على هيئة أحجار صغيرة.,False,False,,
83154,fancy yarn,خيط مبروم للزركشة,retors fantaisie,Fantasiezwirn (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83154,خيط مبروم يُستخدم في الأغراض الزُخرفية.,False,False,,
84632,fantasy fashion,طراز ايحائية,mode fantaisie,Fantasy-Fashion (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84632,موضة المتعة,False,False,,
83155,fasciated yarns,خيوط غزل ملفوفة,fils en faisceau,Bündelgarne (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83155,خيوط غزل مبرومة وملفوفة على هيئة بالة.,False,False,,
84633,fashion,موضة,à la mode,Fashion (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84633,أسلوب أنيق من اللباس يمثل اتجاها معينا.,False,False,,
84784,fashion designer,مبدع الموضة,créateur de mode,Modeschöpfer (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84784,يسمّى حاليا أيضا مُصمم المُوضة أو مُبتكر أو مُنشئ الموضة. مصمّم، الخياطة الرفيعة، المَلابس الجَاهزة.,False,False,,
84781,fashion doll,دمية الموضة,poupée de mode,Modepuppe (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84781,دمية يتم إلباسها آخر صيحات الموضة، وهي دعاية ومعلومة على الموضة بالخارج.,False,False,,
84778,fashion line,خط الموضة,ligne de mode,Modelinie (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84778,يستخدم هذا الشكل,False,False,,
84776,fashion magazine,مجلة الموضة,magazine de mode,Modejournale (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84776,مجلات الموضة وكُتب الملابس تتضمن أفكارا ورسوماتٍ وصور، وتتوجه الى عموم المجتمع,False,False,,
84780,fashion outfit,موضة الطقم,tenue,Mode-Outfit (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84780,يطلق على الجهاز بأكمله، أي على اللباس من القميص إلى الحذاء.,False,False,,
84779,fashion show,عرض الموضة,défilé de mode,Modenschau (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84779,تنظم هذه العروض، منذ الثمانينيات، من طرف دور العرض ووكالات وجمعيات الموضة وحتى من طرف المصممين أنفسهم.,False,False,,
84634,fashion sport,موضة رياضية,sport à la mode,Fashion Sport,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84634,موضة الرياضات العصرية,False,False,,
84785,fashion style,نمط الموضة,styles de mode,Modestile (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84785,نمط الموضة كما تختزله العصور التاريخية والثقافية. إضافة إلى ذلك نشأ في القرن العشرين وبداية القرن الواحد والعشرين تأثير متبادل ومتزايد بين الفنانين الأحرار وبين منشئي الموضة.,False,False,,
84786,fashion theory,نظرية الموضة,théorie de la mode,Modetheorie (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84786,تحليل ووصف المَلابس المُختلفة بما في ذلك تسْريحات الشّعر واللّوازم الإضافية.,False,False,,
84635,fashion victim,ضحية الموضة,victime de la mode,Fashion victim,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84635,شخص يهتم بالموضة كثيرا  بحيث يرتدي آخر التوجهات وصيحات الموضة .,False,False,,
85372,fasson mattress,فراش تبطين يدوي,matelas rembourrage fait main,Fasson-Matratze (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85372,فراش تستعمل فيه تقنية التنجيد باليد.,False,False,,
86527,fastness to boiling,مقاومة الغسيل,résistance au lavage à 90°C,Kochechtheit (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86527,معيار يحدد مدى ثبات الألوان بالمنسوجات للغسيل في درجة حرارة 90 مئوية,False,False,,
84308,fastness to perspiration,مقاومة التعرق,résistance à la transpiration,Schweißechtheit (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84308,مدى مقاومة الأصباغ والأشكال المطبوعة على الأقمشة لتأثير العرق وكذا لمُزيلات العرق.,False,False,,
84306,fastness to potting,مقاومة الماء المغلي,résistance à l'ébullition,Pottingechtheit (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84306,مدى مقاومة الأصباغ على الأقمشة لتأثير الماء المغلي.,False,False,,
84299,fastness to saltwater,مُقاومة تأثير مياه البحار,résistance à l'eau de mer,Meerwasserechtheit (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84299,مدى تحمّل الصبغات الطباعة لتأثير مياه البحر في الملابس المستعملة للسباحة والرياضات البحرية .,False,False,,
84323,fastness to water drops,مُقاومة قطرات الماء,résistance aux gouttes d'eau,Wassertropfenechtheit 8f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84323,عدم تأثُّر الأقمشة ذات التأثيرات اللامعة أو الملوّنة أو التأثيرات المكتسبة عند التجهيز وعند التعرض للماء.,False,False,,
83695,faux bouclé,قماش بوكليه اصطناعي,faux bouclé,Faux bouclé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83695,قماش به عروات أو خيوط مزوية عقدية، لا تُغيّر من البنية النسجية لسطحه، إنما تجعل ملمسها مقبولاً.,False,False,,
84636,faux fur style,أسلوب فرو مزور,fausse fourrure,Fur-Fake-Stil (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84636,يمكن أيضا لمحبي الفراء أن يرتدوا في فصل الشتاء ملابس مصنوعة من الفرو دونما الحاجة إلى قتل الحيوانات. تستعمل في هذه الموضة أنسجة شبيهة بفرو المنك والحمار الوحشي، وهي منخفضة السعر بالمقارنة مع فرو الحيوان.,False,False,,
83696,faux suede,جلد مُزَأبَر,peau de singe,Affenhaut (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83696,,False,False,,
85373,feather bed,غطاء السرير,édredon de plumes,Deckbett (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85373,أغطية مانحة للدفئ تتكون من قماش سميك مبطن من بعض أنواع الريش.,False,False,,
85419,feather duster,لحاف من الريش,édredon,Plumeau (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85419,غطاء للسّرير مع حشوة من الريش.,False,False,,
87289,fedora,قبعة فيدورا,Fedora,Fedora (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=87289,قبعة صغيرة شبيهة بالقبعات الشعبية في إنجلترا، وتشبه قبعة الصياد كانت ترتديها النساء ما بين 1880 و1900 بوضعها على مقدمة الرأس؛ وأصبحت بعد ذلك تحمل نفس اسم  مسرحية   فيكتورين ساردوس  (1882),False,False,,
84195,felpel / velple,فيليبليه,felpel,Velple,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84195,قطيفة ذات شعيرات طويلة يُشبه الفراء، يستعمل في صُنع القبعات أسطوانية الشكل.,False,False,,
83697,felt,لباد,feutre,Filz (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83697,قماش تُصنع معظم أنواعه من ألياف الصوف بشكل كامل أو بنسب منه. وتلبد هذه الألياف بتطبيق الحرارة والرطوبة والعمل الميكانيكي. يتميز اللباد بمرونته، وامتصاصه للصوت، وقابليته للقولبة.,False,False,,
83698,felt cloth,قماش اللباد,feutre tissé,Filztuch (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83698,يُقصد به اللباد المنسوج، أي اللباد المزخرف الصناعي الذي له بنية تركيبية نسجية أساسية.,False,False,,
83156,felt yarns,خيوط غزل مُلبدة,fils feutrés,Filzgarne (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83156,خيوط غزل صوفية من نوعٍ خاص تتماسك أليافها عن طريق عملية تلبيد,False,False,,
86259,female,جلد أنثوي,female,Female,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86259,أنواع الجلود الخفيفة المصنوعة من جلد إيناث الحيوانات,False,False,,
83157,fewofil,خيط قليل الشعيرات المستمرة,Fewofil,Fewofil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83157,خيط غزل من ألياف مستمرة يتكون من عدد قليل من الشُعيرات المستمرة,False,False,,
85581,fiber,ألياف,fibre,Fiber (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85581,شعيرات دقيقة جدا تنقسم إلى أنواع حيوانية ونباتية وأخرى صناعية وتستخدم في الصناعات النسيجية وصناعات أخرى.,False,False,,
85549,fiber stack lineup,اصطفاف حزمة الألياف,ligne de pinçage,Stapelschaulinie (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85549,توزيع توضيحي لفرز المجموعات الفردية من الألياف لدى كومة الألياف حسب الطول، مرسومة على لوحة قماش  سوداء.,False,False,,
85467,fiber surface area,سطح الألياف,surface de la fibre,Faseroberfläche (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85467,بالإضافة إلى شكل الألياف(مقطع مستعرض للألياف) تتأثر  أهم العناصر البنيوية لألياف النسيج، صفات البنية،  الضرورية لقابلية الغزل أيضا مثل طبيعة المنتج النهائية ('طبيعة الكتان'، 'طبيعة الكتان'),False,False,,
85990,fiber with reduced pilling propensity,ألياف قليلة التوبر,fibre à faible boulochage,Pillarme Fasern (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85990,ألياف صناعية ذات متانة ضعيفة بهدف التقليل من إمكانية تكوّن الحبيبات على سطح المنسوجات المصنوع منها.,False,False,,
85906,fiberfill,حشو ليفي,bourrage de fibres,Fiberfill,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85906,ألياف صناعية من قبيل عديد الإستير تُسْتَعْمَل في حشو الوسائد والملابس الشتوية وغيرها.,False,False,,
86120,fibers breakage,تكسر اللييفات,rupture des fibrilles / rupture de capilarité,Fibrillenbruch (m) Kapillarbruch),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86120,عيوب شعيرات الخيوط، تقصف  شعيرة أو عدة شعيرات بالخيط،، التي يمكن أن تؤدي إلى بروز الليفات أو بعض الاضطرابات في عملية التحضير. (الانزياح) أو ظهور عيوب في المنتج النهائي.,False,False,,
86122,fibers fragments,شظايا الألياف,fragment fibreux,Faserfragmente (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86122,جسيمات الألياف أو الشظايا الشبيهة بالألياف التي لم يعد من الممكن معالجتها للاستعمال في النسيج بسبب قصرها. بعض شظايا الألياف (الغبار) يمكن أن تكون جزءا من العناصر الليفية المتطايرة.,False,False,,
86123,fibers molecules,جزيئات الخيط,Molécule filiforme,"Fadenmoleküle (n), pl.",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86123,أيضا بالنسبة للمواد الأولية الطبيعية جزيئات البوليمير الكبيرة (جزيئات السلسلة)، التي يتم بناؤها لدى الألياف المصنعة من مَوْحُوْدات (مونومر) عن طريق الإضافة المتعددة أو التكثيف المتعدد أو البلمرة.,False,False,,
86124,fibers nep,عقد الألياف,neps fibreux,Fasernisse (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86124,العقد، الحشرات,False,False,,
83282,fibers optic yarns,خيوط غزل موصِّلة للضوء,fils photoconducteurs,Lichtleitende Garne (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83282,خيوط غزل من ألياف مستمرة تصنع من ألياف بصرية موصلة للضوء.,False,False,,
86126,fibers set,مجموعات الألياف,paquets de fibres,Faserpakete (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86126,باقات الألياف المشكلة، خاصة باقة الألياف القصيرة بالنسبة للقطن وباقات الألياف الطويلة بالنسبة للألياف الصناعية، التي لا تسمح بالطي بسهولة وتؤدي إلى بعض العيوب في الخيط.,False,False,,
85907,fibrid,ألياف فيبريد,fibride,fibrid,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85907,لييفات متكونة من البوليمر تعمل على تحقيق الترابط بين الألياف،   وتستخدم أيضا في صناعة الورق.,False,False,,
86041,fibrillated fiber,ألياف لُيَيفاتِيّة,fibre fibrillée,Splitfaser (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86041,ألياف منقسمة مُكَوَّنة من لُيَيفات.,False,False,,
83047,fibrillated foil yarn,خيط غزل رقائقي مُشعّر,fil fibrillé,Fibrilliertes Foliengarn (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83047,خيط غزل شريطي ذو تركيب شبكيّ، ينتج عن طريق عملية تحويل ميكانيكي لشريط مُسطح معدني إلى شعيرات.,False,False,,
83158,fibrillated yarns / fibrillated films / split film yarns,خيوط غزل مُشعَّرة,fils fibrillés,"fibrillierte Garne (n), pl.",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83158,خيوط غزل ليفية تتكون من 'رقاقات' من عديد إيثيلين أو عديد بروبيلين عن طريق جدلها ميكانيكياً عند حد الأمان وتنظيم اتجاهها ليكون لها محور واحد.,False,False,,
86127,fibrillation,تليف,fibrillation,Fibrillierung (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86127,تشظي الشرائح إلى لييفات، مثلا شرائح-PP. ـ2. تشظي اللييفات على مستوى سطح الألياف (مثلا عند أجهاد الكشط).,False,False,,
87290,fichu,لِفَاع,fichu,Fichu (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=87290,منديل للكتفين أو وشاح كبير يوضع على الصدر يتقاطع من الأمام ويتم ربطه من الخلف.,False,False,,
84932,fichu collar,ياقة بنيقة,col lavallière,Fichukragen (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84932,ياقة منبسطة وعريضة على شكل منديل تنتهي بربطة صغيرة في الأمام.,False,False,,
86749,field jacket,سُتْرَة ميدانية,veste de terrain,Field-Jacket (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86749,سترة مصممة بشكل يطابق إلى حد كبير السترات العسكرية.,False,False,,
86750,fighting-Suit,سترة قتالية,veste de combat,Fighting-Suit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86750,سترة ميدانية.,False,False,,
85166,figure types,أنواع المجسمات,morphologies,Figur-Typen (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85166,يتم تمثيل شكل الجسم  باستعمال أربعة قوالب رئيسية  كالتالي: A، H، X و V.,False,False,,
83701,figured fabrics,قماش بزخارف كبيرة,tissu imprimé,"figurierte Gewebe (n), pl.",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83701,يحتاج هذا النوع من النسيج إلى نسيج الجاكارد واسع السطح، على عكس النسيج ذو الزخرفة الخفيفة (نسيج فاكوني).,False,False,,
83858,figured jersey,تمط جيرسيه,jersey dévoré,Jersey figuré (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83858,جيرسيه منسوج، يحتوي خيطُه المبروم المُغطَّى على أسيتات، ويتم فَرده بمادة كاوية تبعًا للنموذج الموضوع سلفاً، فينتج عن ذلك قماشٌ محفور من دون نسيج بطانة.,False,False,,
82958,figured weave,تركيب نسجي فانتزيه,armure fantaisie,Fantasiebindung (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=82958,تركيب نسجي عديم البنية المُتناسقة، فبنيته التركيبية الخارجية ليس لها علاقة مُباشرة بالبنية التركيبة الأساسية، أو تتكوّن مواده من خلال بِنية تركيبية بلاستيكية عن طريق وسائل ربط تقنية.,False,False,,
85167,figurine,مُجَسَّم,figurine,Figurine (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85167,المجسمات المستعملة لإنجاز التخطيط الأولي للبذلات والملابس.,False,False,,
84637,figuré,مجسد,jersey dévoré,Figuré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84637,نماذج، برسومات وصور ممددة،  تشبه السجادة.,False,False,,
83702,fil-à-fil / end-on-end,خيط على خيط,fil-à-fil,Fil-à-Fil (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83702,فلفل وملح، نماذج مصبوغة على شكل سلم على أرضية مزدوجة.,False,False,,
83159,filament blended yarns,خيوط غزل ممزوجة,fils composites de filaments,Filamentmischgarne (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83159,خيوط غزل مصنوعة من أنواع شتى من الألياف أو من خيوط تختلف في درجة رفعها أو مظهرها أو قابلية امتصاصها للصبغات.,False,False,,
83160,filament yarn / multifilament yarn,خيط غزل متعدد الألياف المستمرة,fil de filament / fil multifilament,Filamentgarn (n) (Multifilamentgarn),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83160,خيوط مستمرة مصنوعة عادةً من مواد خام صناعية تركيبية أو طبيعية أو غير عضوية، وتتكون من شعيرات مستمرة معزولة باستخدام فونيات الغزل.,False,False,,
83161,filament yarns with spun yarn look,خيوط غزل ذات مظهر خيط من الألياف الطبيعية,fils de filament avec optique de fil de fibres,Filamentgarne mit Fasergarnoptik (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83161,خيوط غزل من ألياف مستمرة تظهر عليها تأثيرات التضخيم العالي، ولها عيارات خيوط مُختلفة، وتأثيرات تضخيم مُعينة.,False,False,,
83703,filet lace,قماش شبكي,maille filet,Filet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83703,إنتاج القماش المستخدم في شباك الصيد ذات فتحات مختلفة الحجم ينتج علي ماكينات الدانتلا.,False,False,,
83162,filet net yarn,خيط كروشيه شبكي,filet en crochet,Filethäkelgarn (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83162,خيط مبروم برماً عالياً ويُشبه الكتان، إلا أنه يُصْنَع من القطن أو الرامي باللون الأبيض أو من الحرير الخام.,False,False,,
83163,filet silk,حرير أقمشة الشباك,soie filet,Filetseide (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83163,يُصنع من خيوط من الحرير مبرومة برماً عالياً.,False,False,,
84638,filigree pattern,تخريم رفيع,motif en filigrane,Filigrandessin (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84638,نماذج تخريم أحادية اللون مزينة بدقة وبارزة.,False,False,,
85909,fill fiber,ألياف للحشو,fibre de remplissage,Füllfaser (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85909,ألياف صناعية من الإستير تستخدم لحشو الأسِرَّة والوسائد والملابس الشتوية وغيرها.,False,False,,
84497,filler yarn,خيط التَبطين,fil de garniture,Stehfaden (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=84497,خيط يربط  بين نقطتين على أقمشة التريكو وهو غير مربوط بطريقة مباشرة بل يتم تثبيته من خلال خيوط العناصر المرتبطة الأخرى.,False,False,,
83164,filling weft,لُحمة الحشو,trame de remplissage,Füllschuss (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83164,خيوط لُحمة سميكة ومبرومة برماً غير محكوم لتثبيت النقوشات المُزركشة اللدنة في النسيج، وتُعد المسؤولة عن التركيب النسجي للأقمشة أو التي تُعطي النسيج خوّاص الأقمشة المضلعة (الريب).,False,False,,
83446,filter yarn,خيط غزل شبيكة,fil de tamis,Siebgarn (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83446,نوع خاص من خيوط الغزل يستعمل في تصنيع أقمشة شبكية (كالشبيكة وأقمشة الغربلة)K ولإنتاج أقمشة شبكية خشنة نسبياً (مثل: تلك المستخدمة على ماكينات صناعة الورق)، تستخدم غالباً خيوط أحادية الشعيرة المستمرة.,False,False,,
83704,fine beaverteen,قماش القندس,flanelle fine,Feinbiber (m),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83704,أقمشة تُنسج من ألياف القندس، ذات تركيب نسجي مندمج ملبد وموبر يعطي مظهراً مماثلاً لجلد حيوان القندس.,False,False,,
83705,fine corduroy,قماش مخملي خفيف,velours côtelé léger,"Feincord (m), Feinkord (m)",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=83705,قطيفة مضلعة بتضليعات كاملة وناعمة، وتُناسب الملابس العصرية للرجال والسيدات. وعلى الرغم من أنها ذات نسبة وبرة منخفضة إلا أنها عادة ما تكون كثيفة وتدوم لفترات طويلة.,False,False,,
86260,fine fur,فرو ممتاز,poils nobles,Edelhaar (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86260,كل أنواع الفرو والجلود الحيوانية الفاخرة.,False,False,,
85374,fine jersey bedding,ملحاف جيرسي خفيف,linge de lit en jersey fin,Feinjersey-Bettwäsche (f),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=85374,أغطية سرير جيرسي من خيوط غزل قطنية ممشطة، أقل عرضة للتجعد وتتميز بالليونة واللمعان الدائم يتم الحصول عليه عن طريق المرسرة.,False,False,,
86261,fine leather,فراء فاخر,cuir noble,Feinleder (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=86261,جميع أنواع الفرو الراقية.,False,False,,
