id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
185065,foot,قَدَم,pied,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185065,,,True,True
185066,foot and mouth disease,حُمَّى قِلاَعِيَة,fièvre aphteuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185066,مرض يصيب فصيلة البقريات.,,True,True
185067,foramen,ثُقْب,trou; ouverture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185067,,,True,True
185068,force feeding; gavage,زقّ، تَزْقيم,gavage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185068,,,True,True
185069,forearm,ساعِد,avant bras,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185069,,,True,True
185070,forehead,جَبْهَة,front,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185070,,,True,True
185071,foreign body,جِسْم غريب,corps étranger,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185071,,,True,True
185072,forelimb; foreleg,طرف (ال...) الأماميّ,membre antérieur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185072,,,True,True
185073,forestomach,معدة أمامية,préestomac,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185073,,,True,True
185074,form,شَكْل,forme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185074,,,True,True
185075,formation,تشكيل، تشكُّل,formation; genèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185075,,,True,True
185076,formula,تركيبة، صيغة,formule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185076,,,True,True
185077,formulation,صياغة,formulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185077,,,True,True
185078,foster mother,أُمٌّ مُرضِعٌ,mère adoptive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185078,,,True,True
185079,fourth ventricle,بُطين المخ الرابع,quatrième ventricule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185079,تجويف المخ الذي يقع بين المخيخ والنخاع المستطيل.,,True,True
185080,fowl; hen,دَجَاجة,poule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185080,,,True,True
185081,fox,ثَعْلَب,renard,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185081,,,True,True
185082,fracture,كَسْر,fracture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185082,,,True,True
185083,fragility,هَشَاشة,fragilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185083,,,True,True
185084,freeze-drying; lyophilization,تَجْفِيد,lyophilisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185084,تجفيف بالتجميد.,,True,True
185085,freezing,تجميد,congélation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185085,,,True,True
185086,frequency,تواتر، تكرار، تردُّد,fréquence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185086,,,True,True
185087,fresh,طَرِيّ، طَازِج,frais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185087,,,True,True
185088,freshness,طراوة,fraîcheur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185088,,,True,True
185089,frog (in horse's hoof),نَسْر,fourchette (sabot du cheval),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185089,كتلة إسفينية في الحافر، توجد بين الصحن والحاويتين.,,True,True
185090,frontal,جَبْهيّ,frontal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185090,,,True,True
185091,frozen,مُجمَّد، مُتجمِّد,congelé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185091,,,True,True
185092,fumigation,تدخين,fumigation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185092,,,True,True
185093,function,وظيفة,fonction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185093,,,True,True
185094,functional,وظيفيّ,fonctionnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185094,,,True,True
185095,fundic glands,غدد قاعية,glandes fundiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185095,غدد توجد في قاع المعدة الغدية.,,True,True
185096,fundus,قاع,fond,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185096,,,True,True
185097,fungal; mycotic,فُطْريّ,fongique; mycosique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185097,,,True,True
185098,fungicidal,مبيد الفطْر,fongicide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185098,,,True,True
185099,fungus,فُطْر,champignon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185099,,,True,True
185100,fur,فَرْو، شَعَر,fourrure; pelage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185100,,,True,True
185101,furcula,شُعَيبة,furcula,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185101,عظم يتكون من اتحاد الترقوتين عند الطيور.,,True,True
185102,furuncle,دُمَّل,furoncle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185102,,,True,True
185103,fusion,انصهار، اندماج,fusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185103,,,True,True
185104,gait,مِشْية,allure; démarche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185104,,,True,True
185105,galactemia,وجود الدم في اللَّبن,galactèmie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185105,,,True,True
185106,galactopoiesis,تَكَوُّن اللَّبن، تَكَوُّن الحليب,galactopoïèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185106,,,True,True
185107,galenical,جالينوسيّ,galénique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185107,ما يتعلق بتحضير الأدوية.,,True,True
185108,gallbladder,مَرَارَة,vésicule biliaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185108,الحويصلة الصفراوية.,,True,True
185109,gallop,رَكْض,galop,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185109,عَدْو بسرعة.,,True,True
185110,gallstone,حصاة صفراوية,calcul biliaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185110,,,True,True
185111,game animals,طَرِيدَة,gibier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185111,,,True,True
185112,gamete,عِرْس، مَشيج,gamète,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185112,يُطلق على الخلية الذكرية والخلية الأنثوية قبل أن تندمجا لتكوين اللاقحة.,,True,True
185113,ganglion,عُقْدة,ganglion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185113,,,True,True
185114,ganglionic,عُقْديّ,ganglionnaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185114,ما يتعلق بالعقدة أو ينتسب إليها.,,True,True
185115,gangrene,مَوَاتٌ,gangrène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185115,,,True,True
185116,gangrenous,مَواتيّ,gangreneux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185116,ما يتعلق بالموات أو ينسب إليه.,,True,True
185117,gaping; yawning,تثاؤب,bâillement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185117,,,True,True
185118,garrot,عَاصِبَة,garrot; tourniquet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185118,تستعمل لإحداث ضغط في الأوعية الدموية عند اختزاع الدم أو إعطاء حقنة في الوريد.,,True,True
185119,gastrectomy,استئصال المعدة,gastrectomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185119,,,True,True
185120,gastric,مَعِديّ,gastrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185120,ما يتعلق بالمعدة أو ينتسب إليها.,,True,True
185121,gastritis,التهاب المعدة,gastrite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185121,,,True,True
185122,gastroenteritis,التهاب المعدة والأمعاء,gastro-entérite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185122,,,True,True
185123,gastrotomy,فَتْح المعدة، شَقّ المعدة,gastrotomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185123,,,True,True
185124,gauge,عِيَار، كِيلَة,jauge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185124,,,True,True
185125,gazelle,غزال,gazelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185125,,,True,True
185126,gel,هُلامة، مُرَهِّم,gel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185126,,,True,True
185127,gelatinous connective tissue,نسيج ضام هلاميّ,tissu conjonctif gélatineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185127,نسيج انتقالي يوجد في الحبل السريّ.,,True,True
185128,gelding,حصان خصيّ,hongre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185128,,,True,True
185129,gene,جِينَة، مُوَرِّثة,gène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185129,,,True,True
185130,genealogy,علم النسب، سلسلة النسب,généalogie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185130,,,True,True
185131,generation,جيل، تولُّد,génération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185131,,,True,True
185132,generic,جَنيس,générique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185132,عنصر أوليّ في تركيب الأدوية.,,True,True
185133,genesis,نشوء، تَكَوُّن، تخلُّق,genèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185133,,,True,True
185134,genetic,وراثيّ، خِلقيّ، جينيّ,génétique (adj),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185134,,,True,True
185135,genetic resistance,مقاومة وراثية,résistance génétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185135,حصانة طبيعية لبعض الحيوانات لمرض معين.,,True,True
185136,genetics,وِرَاثِيات، علم الوراثة,génétique (la),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185136,,,True,True
185137,genital,تَنَاسُليّ,génital,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185137,,,True,True
185138,genome,مَجين,génome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185138,مجموع المورثاث.,,True,True
185139,genotype,نمط جينيّ,génotype,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185139,,,True,True
185140,genus (pl.genera),جِنْس,genre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185140,,,True,True
185141,gerbil,جربيل، يَرْبُوع,gerbille; gerboise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185141,لبون من الفأريات.,,True,True
185142,geriatric,شيخوخيّ,gériatrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185142,,,True,True
185143,geriatrics,طب الشيخوخة,gériatrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185143,,,True,True
185144,germ,جرثومة,germe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185144,,,True,True
185145,germicide,مبيد الجراثيم,germicide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185145,معقم أو مطهر جرثوميّ.,,True,True
185146,gestation; pregnancy,حَمْل، حَبَل,gestation; gravidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185146,,,True,True
185147,giblets,سلابة الطيور,abats de volaille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185147,,,True,True
185148,gigantism,عَمْلقة,gigantisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185148,,,True,True
185149,gilt; sow,خِنـْزِيرَة,truie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185149,أنثى الخنـزير.,,True,True
185150,gingivitis,التهاب اللثة,gingivite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185150,,,True,True
185151,girth,دائرة، محيط,circonférence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185151,,,True,True
185152,gizzard,قانصة,gésier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185152,,,True,True
185153,gland,غُدَّة,glande,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185153,,,True,True
185154,glanders,رُعَام,morve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185154,,,True,True
185155,glandular,غُدِّيّ,glandulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185155,ما يتعلق بالغدة أو ينسب إليها.,,True,True
185156,glans penis,حَشَفة,gland du pénis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185156,,,True,True
185157,glaucoma,زَرَق,glaucome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185157,,,True,True
185158,globular,كُرَويّ، كُرَيْوِيّ,globilaire; globuleux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185158,,,True,True
185159,glomerular,كُبيبيّ,glomérulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185159,,,True,True
185160,glomerulus,كبيبة,glomérule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185160,,,True,True
185161,glossal; lingual,لسانيّ,lingual,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185161,ما يتعلق باللسان أو ينسب إليه.,,True,True
185162,glossitis,التهاب اللسان,glossite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185162,,,True,True
185163,glottis,مِزْمار,glotte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185163,فتحة الحنجرة في البلعوم.,,True,True
185164,glucagon,جُلُوكاجُون، غُلُوكاغُون,glucagon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185164,ببتيد تفرزه خلايا متخصصة في البنكرياس، يتسبب في زيادة تركيز سكر العنب في الدم.,,True,True
185165,glucocorticoids,جلوكوكورتيكويدات,glucocorticoïdes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185165,هرمونات القشرة الكظرية الفعالة في تخليق مستنبط للجلوكوز أهمها الكورتيزول.,,True,True
185166,glucosuria,بِيْلة غلوكوزية,glycosurie; glucosurie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185166,حالة وجود مادة الغلوكوز في البول.,,True,True
185167,gluteal muscles,عضلات أَلَوِية,muscles fessiers,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185167,,,True,True
185168,glycemia; glycaemia,سكرية الدم,glycémie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185168,نسبة السكر في الدم.,,True,True
185169,goat,عَنْزٌ، مَاعِز,chèvre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185169,,,True,True
185170,goiter; goitre,دُرَاق,goitre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185170,,,True,True
185171,gonad,قُنْد,gonade,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185171,,,True,True
185172,gonadal,قُنْدِيّ,gonadique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185172,ما يتعلق بالقُنْد أو ينسب إليه.,,True,True
185173,gonadectomy,استئصال المنسل، استئصال الغدة التناسلية,gonadectomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185173,تدخل جراحيّ لإزالة المبيض أو الخصية.,,True,True
185174,gonadotropic,مُوَجِّه للقُنْد,gonadotropique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185174,,,True,True
185175,goose,إوزَّة، وزَّة,oie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185175,,,True,True
185176,gorilla,غوريلا,gorille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185176,وهو أكبر القردة.,,True,True
185177,gout,نِقْرِس,goutte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185177,,,True,True
185178,grading,ترتيب,classement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185178,,,True,True
185179,grafting; transplantation,تطعيم، زَرْع الأعضاء,greffe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185179,,,True,True
185180,granulation tissue,نسيج حُبَيْبيّ,tissu de granulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185180,,,True,True
185181,granulocyte,مُحبَّبة (ال...),cranulocyte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185181,,,True,True
185182,granuloma,وَرَم حُبَيْبيّ، حبوبية,granulome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185182,زيادة طبيعية في النسيج الندبيّ (الحبيبيّ).,,True,True
185183,gravid; pregnant,حُبْلى,gravide; gestante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185183,,,True,True
185184,groin,أُرْبية (ال...),aine; région inguinale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185184,,,True,True
185185,groove,أُخْدود، مِيزابة,gouttière; sillon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185185,,,True,True
185186,gross lesions,آفات ظاهرة,lésions apparentes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185186,علامات المرض في أعضاء الجسم التي يمكن رؤيتها بالعين المجردة.,,True,True
185187,growth,نُمُوّ,croissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185187,,,True,True
185188,grunting,أطيط,grognement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185188,صوت الجمل.,,True,True
185189,guinea pig,قُبيعة، خنـزير الهند,cobaye,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185189,,,True,True
185190,gut; intestine,مِعَى,intestin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185190,,,True,True
185191,gutted,مستخرج منه الأمعاء والأحشاء,éviscéré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185191,,,True,True
185192,guttural pouch,جيْب حلقيّ,poche gutturale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185192,,,True,True
185193,gynecology; gynaecology,علم أمراض الجهاز التناسليّ عند الأنثى,gynécologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185193,,,True,True
185194,gynecomastia; gynaecomastia,تَثَدِّيّ الذّكر,gynécomastie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185194,,,True,True
185195,habit,عَادة,habitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185195,,,True,True
185196,habitat,مَوْطِن,habitat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185196,,,True,True
185197,hair,شَعْرة، شَعْر,poil; cheveu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185197,,,True,True
185198,hairball,بَازَهْر شَعْرِيّ، كرة الشعر,trichobézoard,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185198,,,True,True
185199,hairless,أَمْرَد، أَجْرَد,glabre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185199,بدون شعر.,,True,True
185200,half-life,نِصْف العمر,demi-vie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185200,,,True,True
185201,hamster,قدّاد، هامستر,hamster,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185201,,,True,True
185202,hand,يَدٌ,main,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185202,,,True,True
185203,hardiness,جَلادَة,rusticité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185203,صفة الحيوان الذي يصبر على التعب والتقلبات الجوية.,,True,True
185205,hare-lip,عَلَم، عُلمة,bec-de-lièvre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185205,انشقاق الشفة العليا.,,True,True
185204,hare; rabbit,أرنب بريّ,lièvre; lapin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185204,,,True,True
185206,harmful; noxious,مُؤْذٍ، مُضِّر,nocif; nuisible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185206,,,True,True
185207,harmfulness,أَذَى، ضَرَر,nocivité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185207,,,True,True
185208,harmless,غير ضار، غير مؤذٍ,sans danger,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185208,,,True,True
185209,harness,عُدَّة الفرس,harnachement; harnais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185209,,,True,True
185210,hatchery,مَفْرَخ,couvoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185210,,,True,True
185211,hatching,فَقْس البيض، نَقْف البيض,closion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185211,,,True,True
185212,hay,كلأ,foin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185212,حشيش مجفف للعلف.,,True,True
185213,head,رَأْس,tête,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185213,,,True,True
185214,health,صحة,santé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185214,,,True,True
185215,healthy; sanitary,صِحِّيّ,sain; sanitaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185215,ما يتعلق بالصحة أو ينسب إليها.,,True,True
185216,hearing,سَمْع,audition; ouïe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185216,,,True,True
185217,heart,قَلْب,coeur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185217,,,True,True
185218,heart failure,قُصُور القلْب,insuffisance cardiaque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185218,,,True,True
185219,heart sounds,أصوات القلب,bruits du coeur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185219,,,True,True
185220,heat,حرارة,chaleur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185220,,,True,True
185221,heat stroke,ضربة الحرارة,coup de chaleur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185221,حالة يسببها الارتفاع الشديد في درجات الحرارة المحيطة، وتتميز بالضعف وارتعاش العضلات والإغماء وقد تؤدي إلى النفوق.,,True,True
185222,heel,عَقِب,talon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185222,,,True,True
185223,heifer,عِجْلة,génisse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185223,,,True,True
185224,helminth,دُودَة طُفيلية,helminthe; ver parasite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185224,,,True,True
185225,hemangioma,وعاؤوم دمويّ، ورم وعائيّ دمويّ,hémangiome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185225,ورم حميد يظهر من خلايا بطانة الأوعية الدموية.,,True,True
185226,hemangiosarcoma,غَرَن وعائيّ دمويّ,hémangiosarcome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185226,,,True,True
185227,hematemesis,قُياء الدم,hématémèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185227,,,True,True
185228,"hematocrit; haematocrit, packed cell volume",مِكْداس الدم، حجم الخلايا المرصوصة,hématocrite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185228,الكسر الحجميّ للكريات الحمر.,,True,True
185229,hematology; haematology,عِلْم الدم,hématologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185229,,,True,True
185230,hematoma; haematoma,دَميوم، ورم دمويّ,hématome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185230,,,True,True
185231,hematopoiesis; haematopoiesis,تَكَوُّن الدم,hématopoïèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185231,,,True,True
185232,hematuria; haematuria,بِيْلة دموية,hématurie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185232,,,True,True
185233,hemerrhoids; haemerrhoids,بَواسِير,hémorroïdes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185233,,,True,True
185234,hemiplegia,فَالِج,hémiplégie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185234,شلل نصفيّ.,,True,True
185235,hemoconcentration; haemoconcentration,تركيز الدم,hémoconcentration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185235,,,True,True
185236,hemoglobin; haemoglobin,هيموغلوبين، خِضَاب الدم,hémoglobine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185236,,,True,True
185237,hemoglobinuria; haemoglobinuria,بيْلة هيموغلوبينيّة، بيْلة خِضَابية,hémoglobinurie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185237,,,True,True
185238,hemolysis; haemolysis,حلّ الدم، انحلال الدم,hémolyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=185238,,,True,True
