id,english,arabic,french,german,uri,description,vt,uatv
70128,gully erosion,تآكل أخدودي,érosion en ravins,Rinnenerosion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70128,يتشكل عندما يتطور مجرى مياه (قناة أمطار) إلى المستوى الذي يصبح عنده الأخدود أوسع وأعمق مما يمكن تسويته عبر الحرث. هذه القنوات تحمل كميات كبيرة من المياه بعد الأمطار ومواد التآكل إلى سفح الوادي. أنها تشوه المشهد وتجعل الأرض غير صالحة لزراعة المحاصيل.,False,False
70129,gully head,رأس أخدود,tête du ravin,Rinnenkopf,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70129,بداية أخدود حيث منبع المياه التي تجري في الأخدود، والتي تأتي من مستجمعات المياه العلوية ومنها تسقط المياه على أرض الأخدود.,False,False
68685,gurnet,سَمَك طَيَّار,rouget volant,Gurnet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68685,سمك يعيش عموما على قعر البحر، متوسط طوله حوالي 20 سنتم لكن يمكن أن يصل إلى 60 سنتم، له زعانف صدرية واسعة تصبح كأجنحة فراشة عندما ينشرها كاملة فيسبح في الماء وكأنه طائر يحلق في السماء.,False,False
68356,habit,مظهر,apparence,Erscheinung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68356,مجموع سمات النبات الظاهرة فوق الأرض (مثل شجرة على شكل مزهرية أو عمودية أو شجيرة تراكمية) وجوانب من نمط النمو التي قد تؤثر في الشكل الثلاثي الأبعاد في المناظر الطبيعية (على سبيل المثال: هل تتشكل مستعمرات، أو هل تفقد الفروع السفلي مع تقدم العمر، أو تميل إلى التسوية تحت تأثير مطر قوي).,False,False
67856,habitat,موئل,habitat,Habitat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67856,موقع سكن لمجموعات من السكان أو لجزء من المجموعات لنوع معين (بيئة خاصة).,False,False
67857,habitat fragmentation,تجزئة الموئل,fragmentation de l'habitat,Lebensraumfragmentierung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67857,تقسيم مساحات واسعة لموئل طبيعي إلى مجالات مفككة / مناطق أصغر.,False,False
70227,habitat management,إدارة الموئل,gestion de l'habitat,Lebensraum -Management,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70227,تشمل إدارة وسط بيئي اختيار الأنواع التي ستتعايش على أرضه، اتخاذ الترتيبات التي تضمن توفر الغذاء والماء والمأوى، لجعل الوسط أكثر ما يمكن ملائمة لعيش ساكنته.,False,False
69007,habitat service,خدمة موئل,service de l'habitat,Lebensraumdienste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69007,أهمية النظم الإيكولوجية في توفير المساحة المعيشة للسكان وللأنواع المهاجرة (وبالتالي الحفاظ على الجينات وخدمة الحضانة).,False,False
69332,habitats directive,مذكرة توجيهية حول الموائل,directive habitats,Fauna-Flora-Habitat-Richtlinie (FFH-Richtlinie),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69332,مذكرة الموائل (مع مذكرة الطيور) تشكل حجر الزاوية في سياسة المحافظة على الطبيعة في أوروبا (1992). أنها بنيت حول ركيزتين: شبكة الطبيعة (Natura 2000) التي تتكون من المواقع المحمية ونظام صارم لحماية الأنواع. الكل في الكل، تحمي المذكرة التوجيه أكثر من ألف نوع من الحيوانات والنباتات وأكثر من 200 مما يسمى ب 'أنواع الموائل' (على سبيل المثال أنواع خاصة من الغابات والمروج والأراضي الرطبة، وما إلى ذلك)، والتي هي ذات أهمية أوروبية.,False,False
70130,haboob,هبوب/حبوب,haboob,Haboob,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70130,عواصف رملية تحدث في الصحارى (في إفريقيا والجزيرة العربية وغيرها). عندما تنتهي عاصفة رعدية يتراجع سقوط قطرات الماء. هواء صحراء جاف للغاية وقادر على تبخير المياه عند اندفاع الرياح نحو سطح الصحراء. تستمر حركة الرياح لتصل إلى سطح وتشكل نمط الرياح الدائرية وتزداد قوة وسرعة وتحمل الرمل لتشكل عاصفة رملية. عواصف رملية تهب من الغرب من أفريقيا تأخذ فوسفات من اليابسة نحو المحيط الأطلسي وحتى في بعض الأحيان إلى أمريكا الجنوبية. قد يكون هذا الفوسفات مصدرا هاما من مصادر الفوسفور في المناطق الأحيائية محدودة الفوسفور.,False,False
67060,hadley circulation,انتقال دائري لهادلي,circulation de hadley,Hadley Zirkulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67060,نظام انتقال حراري للمناطق الاستوائية، اقترحه جورج هادلي في عام 1735، وهو الذي يصف الانتقال الحراري للهواء في الغلاف الجوي من خط الاستواء نحو الشمال والجنوب. عندما ترتفع درجة حرارة الهواء المشبع ببخار الماء في منطقة التلاقي بين الأقاليم المدارية، التي تقع على جانبي خط الاستواء، يرتفع، بسبب الحمل الحراري، إلى الغلاف الجوي العلوي، وينتج عن ذلك منطقة من الضغط المنخفض على سطح الأرض. عندما ترتفع كتلة الهواء المشبع فإنها تبرد، وتنتج كميات كبيرة من الأمطار. هذا الهواء الذي فقد نسبة مهمة من الرطوبة، يتدفق أفقيا نحو خطوط العرض العليا. وعند حوالي 30 درجة شمال وجنوب خط الاستواء، يكون الهواء في الغلاف الجوي العلوي قد برد بما يكفي لينزل من جديد إلى السطح. لإكمال دائرة، تسحب منطقة الضغط المنخفض عند خط الاستواء الهواء من خطوط العرض العليا على جانبيها الشمالي والجنوبي.,False,False
67061,hail,بَرَدْ,grêle,Hagel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67061,هطول الأمطار على شكل كريات أو كتل غير منتظمة من الجليد. ينتج البرد عندما تتجمد قطرات مطر كبيرة نسبيا، أو عندما، تعمل أغلب الجسيمات بالسحب الركامية المكفهرة بمثابة نوى تنمو من خلال تجميع قطرات سائلة فائقة التبريد. التيارات الصاعدة في السحابة تحمل الجسيمات إلى الطبقات الباردة، وتمكن الجسيمات من تجميع المزيد من الجليد. عندما تصبح جسيمات البرد ثقيلة جدا، أثقل من أن تحملها تيارات الهواء الصاعدة، تسقط على الأرض.,False,False
70502,halocarbons,هالوكربورات,halocarbures,Halogenkohlenwasserstoffe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70502,مركبات كربونية والتي تحتوي إما على الكلور و/أو الفلور و/أو البروم. تعمل هذه المركبات كغازات دفيئة قوية عند تواجدها في الغلاف الجوي. وتشارك الهالوكربونات التي تحتوي على الكلور والبروم في استنزاف طبقة الأوزون.,False,False
70131,halomorphic,مِلْحِيّ البنية,halomorphique,halomorphic,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70131,تربة ملحية التكوين أو تحتوي على أملاح محايدة أو أملاح قاعدية (قلوية) أو هما معا.,False,False
68357,halophyte,نباتات ملحية,halophyte,Halophyte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68357,نباتات تتحمل التربة والمياه المالحة، على الأقل لفترة معينة من دورة الحياة؛ حالات نموذجية: النباتات التي تنمو بالقرب من شاطئ البحر والمسطحات الملحية الساحلية ومصبات الأنهار.,False,False
56381,hammer-mill,مطحنة بمطارق,broyeur à marteaux,Hammermühle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56381,آلة عالية السرعة، تستخدم مطارق وقواطع لسحق، طحن، أو تمزيق النفايات البلدية الصلبة.,False,False
56148,"handling, collection and transportation",مناولة، وجمع ونقل,"manipulation, collecte et transport","Umgang, Sammlung und Transport",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56148,عملية التقاط نفايات بلدية صلبة من مساكن، ومحلات تجارية، أو نقطة جمع وتحميلها في شاحنة، ونقلها إلى موقع معالجة أو محطة نقل أو موقع دفن.,False,False
68107,haploid,أحادي الصبغة,haploïde,Haploid,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68107,خلية كائن حي تحتوي على كروموسوم واحد (Haploid) عوض زوج من الكروموسومات المتجانسة الموجودة في الخلية الضِّعفِيَة (diploid) العادية.فرداني (المرادف العربي),False,False
68108,haplotype,نمط فرداني,haplotype,Haplotyp,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68108,سلسلة من الجينات الموجودة على نفس الصبغي والتي تم عزلها معا أثناء الانقسام الاختزالي. المادة الوراثية المقابلة قد تتوافق مع DNA النووي، أو الحمض النووي الميتوكوندري (mtDNA) في الحيوانات، أو البلاستيدات الخضراء (cpDNA) في النباتات.,False,False
67555,hard pan,حوض صلب,bassin dur,harter Becken,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67555,يتم تحديد والتعرف على الطبقة المتصلبة عند الحفر في التربة بمقارنة خصائصها مع خصائص ما تحتها وما فوقها. منهجية الحرث، وعمق الحرث، تحددان جودة عملية الحرث وإلى أي حد تستجيب لمعايير الإدارة المستدامة للأراضي. الطبقة العليا من التربة (سمكها من 15 إلى 20 سم) يتم تفتيتها وتهويتها ميكانيكيا بواسطة عملية الحرث، لكن يتم في نفس الوقت ضغط والرفع من تماسك الطبقة تحتها نتيجة لضغوط آليات الحرث والحصاد وغيرها. التماسك والتكثيف لهذه الطبقة يعيق نمو جذور النبات وتسرب الماء والهواء إلى عمق أكبر من سمك الحرث (Shepherd، 2000). وتشمل الآثار التراكمية: زيادة كمية المياه في طبقة الحرث (الطبقة المضغوطة تحد من تسرب الماء إلى العمق) والتعرية (نقص ارتباط التربة السطحية بما تحتها يسهل تحريكها وانتقالها)، وكذلك تراجع المردود الزراعي وخسائر في المحاصيل (من خلال أنظمة ضحلة وعدم تمكن الجذور من النمو في العمق للاستفادة أكثر من المغذيات والماء والتمكن من مقاومة فترات الجفاف).,False,False
68827,hard water,ماء عَسِر,eau calcaire,hartes Wasser,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68827,تعبير يستخدم لوصف حالة الماء عندما تكون نسبة الأملاح المعدنية فيه عالية بالمقارنة مع مياه الشرب 'العذبة'. تتكون هذه الأملاح أساسا من كربونات وكبريتات الكالسيوم والمغنيزيوم.,False,False
67556,"hard, consolidated bedrock",قاعدة صلبة ومتماسكة,soubassement dur et consolidé,"Hart, konsolidierten Grundgestein",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67556,ميزة لمجموعة فرعية من أنواع التربة، تدل على وجود الاتصال بصخور الطبقة الأساس في حدود عمق 50 سم من سطح التربة.,False,False
68359,hard-leaved evergreen,أوراق صلبة دائمة الخضرة,feuillage dur et persistant,Hartlaubimmergrüne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68359,نباتات بأوراق عريضة وصلبة ودائمة الخضرة.,False,False
68358,hardiness,جلادة,rusticité,Winterhärte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68358,القدرة على تحمل الظروف المناخية القاسية، وخاصة الصقيع خلال موسم النمو.,False,False
72685,hardness scale (material),مقياس الصلابة,échelle de dureté,Härteskala (Material),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72685,توجد طرق عدة لقياس الصلابة، وتعتمد في مجملها على ضغط جسم صلب جدا وله شكل معين على سطح القطعة بقوة محددة وقياس مدى انضغاط القطعة، توجد معادلات وجداول تربط بين الانضغاط وصلابة القطعة. (انظر: مقياس صلابة الماء (hardness scale (water)).مقياس الصلابة (المواد) (المرادف العربي),False,False
68828,hardness scale (water),مقياس الصلابة,,Härteskala (Wasser),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68828,تصنف وكالة المسح الجيولوجي بالولايات المتحدة عسرة أو صلابة الماء حسب كمية الأملاح الذائبة في أربع مستويات من لين (60 ميلي جرام ملح أو أقل باللتر) إلى عسير جدا (أكثر من 180 ميلي جرام ملح باللتر). كما تتأثر عسرة الماء بدرجتي الحموضة والحرارة. (انظر: مقياس الصلابة (المواد) (hardness scale (material))).مقياس العُسرة (الماء) (المرادف العربي),False,False
69862,hardwood,خشب صلب,feuillus,Hartholz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69862,مصطلح وصفي يستخدم للدلالة على خشب من الأشجار عريضة الأوراق. استخدم قديما للدلالة على الأشجار عريضة الأوراق أيضا.,False,False
67062,harmattan,هارماتان,harmattan,harmattan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67062,اسم لرياح جافة محملة بالأتربة تهب من الصحراء في غرب أفريقيا.,False,False
72738,harmful agents,مواد ضارة,agents nocifs,schädliche Agenten,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72738,المؤثرات الضارة كثيرة ومتنوعة (مواد كيميائية، أحياء دقيقة، إشعاع مؤين وغير مؤين، ...) لكن يظل للتركز وتراكم التأثير دور أساسي في تحديد مستوى الضرر.,False,False
68686,harmful animals,حيوانات مضرة,animaux nuisibles,schädliche Tiere,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68686,كل حيوان يمكن أن يكون ضارا، حتى الحيوانات المنزلية مثل القطط والكلاب. لكن يظل أكبر كائن مضر بالإنسان هو الإنسان نفسه.,False,False
72739,harmful effects,آثار مضرة,effets nocifs,schädliche Auswirkungen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72739,الآثار الضارة تختلف باختلاف المسببات، فللتدخين آثاره وللسهر آثاره وللأكل الزائد آثاره. فالكثير من الأضرار هي نتيجة تعامل غير صحيح مع المادة أو الجهاز أو الوسط.,False,False
70830,hartley-huggins band of ozone absorption,مجال هارتلي-هاغينز لامتصاص الأوزون,hartley-huggins bande d'absorption de l'ozone,Hartley-Huggins-Band der Ozonabsorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70830,مجال من طيف الأشعة الشمسية فوق البنفسجية يشمل أمواج طولها ما بين 210 و 380 نانومتر. الفوتونات مع طول موجة أطول من 210 نانومتر يكون امتصاصها ضعيف من طرف الأوكسجين في الغلاف الجوي. يمثل الأوزون المادة الأساسية التي تمتص الأشعة فوق البنفسجية في هذا المجال.,False,False
69008,harvest,حصاد,récolte,Ernte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69008,المنتجات التي تم الحصول عليها أو جنيها من خلال النمو أو عملية التكاثر.,False,False
67858,harvest unit,وحدة حصاد,unité de récolte,Ernteeinheit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67858,وحدة مجالية في منطقة إنتاج غابوي والتي تعرف بطريقة واحدة لجني المحصول.,False,False
69686,harvester,آلة حصاد الأشجار,abatteuse,Erntemaschine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69686,آلة تقطع الشجرة من جذورها، وتزيل الفروع، وتحولها إلى أطوال يتم تحديدها مسبقا. انظر أيضا المعالج.,False,False
56149,haul distance,مسافة القطر,haul distance,Haul Entfernung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56149,مسافة نقل النفايات أو مادة غطاء مدفن النفايات من أ) آخر نقطة تجمع منها الشاحنة النفايات، أو ب) من محطة انتقالية، إلى موقع الدفن.,False,False
56150,hauler,متعهد نقل,transporteur,Spediteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56150,. مؤسسة بلدية (عمومية) لجمع النفايات الصلبة وتقدم خدمة كاملة. 2. مصطلح يدل على جمع مواد قابلة للتدوير.,False,False
56056,hauling fee,رسوم نقل,hauling fee,Hauling Fee,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56056,رسوم شحن نفايات (حاوية أو غير ذلك) من قبالة العملاء المنتجين لهذه النفايات، إلى موقع المعالجة، إفراغها وإعادة الحاوية الفارغة إلى موقعها قبالة العملاء. تحتسب الرسوم بعلاقة مع مقدار الوقت الذي تستغرقه العملية.رسوم نإحالة (المرادف العربي),False,False
72378,hay,تِبْن,foins,Heu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72378,يتم إنتاجه من مجموعة متنوعة من المحاصيل المعمرة، وعادة الأعشاب أو البقول، ويمكن استخدامه في تغذية الحيوانات المجترة.,False,False
69263,hazard,خطر,danger,Gefahr,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69263,الحالة التي قد تُنْتِج حدثا غير مرغوب فيه، سبب الخطر. الخطر يمكن أن ينطبق على احتمال موت الأشجار أو الضرر من قبل حشرة أو مرض ويمثل أيضا مادة أو وقود الذي قد يشعل ويحترق ويحرق.,False,False
70939,hazard analysis critical control point (system) - (haccp),طﺎﻘﻧو ﺮﻄﺨﻟا ردﺎﺼﻣ ﻞﻴﻠﺤﺗ مﺎﻈﻧ ﺔﺟﺮﺤﻟا ﺔﺑﺎﻗﺮﻟا,analyse des risques et maîtrise des points critiques (système),Gefahrenanalyse kritischen Kontrollpunkte (System),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70939,نهج وقائي منظم يهدف إلى سلامة الأغذية وسلامة الأدوية، يراقب المخاطر الفيزيائية والكيميائية، والبيولوجية خلال عملية الإنتاج كبديل عن تفتيش المنتج النهائي. يستخدم هذا النهج في صناعة المواد الغذائية لتحديد المخاطر المحتملة ولضمان سلامة الأغذية، حيث تتم الإجراءات الأساسية، والمعروفة باسم نقاط التحكم الحرجة، التي يمكن اتخاذها لخفض أو القضاء على خطر من المخاطر تم التعرف عليه. يستخدم هذا النظام في جميع مراحل إنتاج الأغذية وعمليات التحضير بما في ذلك التعبئة والتغليف والتوزيع، الخ.تحليل المخاطر ونقاط التحكم الحرجة (نظام) (المرادف العربي),False,False
70738,hazard based approach,مقاربة قائمة على الخطر,approche fondée sur le danger,Gefahren basierender Ansatz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70738,واحدة من عدة مقاربات مفاهيمية وتحليلية لمشاريع التكيف، تضع هذه المقاربة تركيز انطلاقتها على الجوانب الفيزيائية الحيوية للمناخ - المخاطر المتعلقة بهذه الجوانب- وهذا هو خطر المناخ.,False,False
71085,hazard identification,تحديد المخاطر,identification des dangers,Gefahrenerkennung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71085,التعرف على المادة المثيرة للقلق، وتأثيراتها السلبية، والسكان المستهدفين، وظروف التعرض.,False,False
72039,hazard mapping,خرائطية المخاطر,cartographie des risques,Gefahrenkartierung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72039,عملية تحديد الخطر جغرافيا حيث بعض الظواهر من المرجح أن تشكل تهديدا لمستوطنات بشرية تعرف بخرائطية المخاطر. خرائط المخاطر تحدد المناطق التي تخضع لظواهر طبيعية، مثل الزلازل والأعاصير والزوابع، والمجالات التي يمكن أن تهددها كوارث من صنع الإنسان. على سبيل المثال، المناطق المحيطة بمحطات الطاقة النووية، ومواقع التخلص من مواد كيماوية أو المناطق (مثل المصافي) التي تخضع لتهديد انفجار أو حريق.,False,False
70874,hazardous air pollutans (hap),ملوثات هواء خطرة (HAPS),polluants atmosphériques dangereux (pad),Gefährliche Luftschadstoffe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70874,ملوثات الهواء، كما حددت على سبيل المثال من قبل قانون الهواء النظيف بالولايات المتحدة، هي التي تشكل تهديدا على صحة الإنسان و/أو البيئة. وتشمل هذه الملوثات الأسبستوس، والبريليوم، والزئبق، والبنزين، الخ.,False,False
56196,hazardous waste,نفايات خطرة,déchets dangereux,Besonders überwachungsbedürftiger Abfall,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56196,نفايات، تمثل نظرا لطبيعتها و/أو كميتها خطرا كبيرا على الصحة وجودة الهواء و/أو الماء، كما يمكن أن تكون قابلة للانفجار أو الاشتعال أو تحتوي على مسببات أمراض معدية أو قد تنتجها. هذه النفايات تستوجب مناولة، ومراقبة ومعالجة في مستوى خطورتها. تحدد قوانين ومراسيم وقرارات متخذة من طرف الجهات المختصة في كل بلد هذه النفايات وطرق التعامل معها.,False,False
56221,hazardous waste,نفايات خطيرة,déchets dangereux,gefährliche Abfälle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56221,نفايات متولدة أثناء عملية إنتاج أو غيرها من أنشطة المجتمع والتي يمكن أن تشكل خطرا كبيرا أو محتملا على صحة الإنسان و/أو البيئة عندما تدار بشكل غير صحيح. نفايات تمتلك واحدة على الأقل من أربع خصائص (قابلية الاشتعال، قدرتها على التسبب في التآكل، متفاعلة، أو سامة).,False,False
67063,haze,سديم,brume,Dunst,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67063,جسيمات جافة أو رطبة غرامية من الغبار أو الملح، أو غيرها من الشوائب التي يمكن أن تتراكم في طبقة قريبة من سطح الأرض عندما يكون الهواء مستقرا.,False,False
68687,head,رأس,tête,Kopf,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68687,الجزء الذي يمثل مقدمة الجسم، حيث يوجد الدماغ والفم، ومعظم أجهزة الحواس.,False,False
71018,health principle,مبدأ الصحة,principe de santé,Gesundheitsprinzip,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71018,يعني هذا المبدأ أن صحة الأفراد والمجتمعات لا يمكن فصلها عن صحة النظم الإيكولوجية - تربة صحية تنتج محاصيل صحية التي تعزز صحة الحيوانات والبشر. الصحة هي تكامل وكمال وسلامة الأنظمة الحية. إنها ليست مجرد غياب المرض، ولكن الحفاظ على الصحة والعافية البدنية والعقلية والاجتماعية والبيئية. المناعة والمرونة والتجديد هي الخصائص الرئيسية للصحة. دور الزراعة العضوية، سواء في مجال الزراعة والتصنيع والتوزيع، والاستهلاك، هو دعم وتعزيز لصحة النظم الإيكولوجية والكائنات من أصغرها في التربة إلى البشر. على وجه الخصوص، يقصد بالزراعة العضوية إنتاج عالي الجودة للمواد الغذائية المغذية والتي تساهم في الرعاية الصحية الوقائية والرفاه. في ضوء هذا يجب تجنب استخدام الأسمدة والمبيدات الحشرية والأدوية الحيوانية والمضافات الغذائية.,False,False
72569,health region,منطقة صحة,région sanitaire,Gesundheitsregion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72569,منطقة بمواقع متصلة ببعضها أو مناظر طبيعية، والتي تتميز بشكل خاص بالعرض الصحي. تمثل السياحة نشاط أساسي بالمنطقة، ويتم تشجيعه، على سبيل المثال، من خلال سفر خال من العوائق، عروض موجهة لمحبي الطبيعة، وطبيعة في حالة جيدة، وللعناية بالصحة، والمنتجعات، والعيادات والمركبات الرياضية.,False,False
72740,health statistics,إحصائيات حول الصحة,statistiques sanitaires,Gesundheitsstatistik,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72740,قاعدة معطيات تشمل تعداد السكان وتوزيعهم الجغرافي حسب السن والجنس، والولادات والوفايات وأسبابها، والأمراض وانتشارها وتطورها، ... . تساعد في اتخاذ القرارات والقيام بكل ما يمكن أن يساهم في تحسين الصحية للساكنة.,False,False
68688,heart,قلب,cœur,Herz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68688,مضخة عضلية، وهي التي تقوم بتدوير الدم في الجسم.,False,False
69863,heartwood,نواة الخشب,bois de cœur,Kernholz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69863,تتكون نواة الخشب من عدة حلقات سنوية في وسط جذع شجرة أو فروعها، هذه الأنسجة لم تعد تقوم بتوصيل المياه ولكنها توفر الدعم الهيكلي.,False,False
67064,heat budget,موازنة حرارية,budget de chaleur,Wärmehaushalt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67064,تمثل الكمية الإجمالية من حرارة الشمس التي يتلقاها سطح الأرض خلال سنة واحدة والتي تكون مساوية تماما للكمية الإجمالية من الحرارة التي تفقدها الأرض عن طريق الانعكاس والإشعاع في الفضاء.,False,False
70875,heat island,جزيرة حرارة,îlot de chaleur,Wärmeinsel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70875,منطقة حضرية تتميز بدرجات حرارة أعلى من تلك بالمنطقة غير الحضرية المحيطة بها. السبب هو امتصاص أعلى من الطاقة الشمسية بواسطة مواد النسيج الحضري مثل الأسفلت.,False,False
69152,heat shock protein,بروتين الصدمة الحرارية,protéine de choc thermique,Hitzeschockprotein,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69152,بروتينات موجودة في خلايا جميع الكائنات الحية. تتكون عندما تتعرض الخلية لبعض الضغوط البيئية. بروتينات الصدمة الحرارية موجودة أيضا في الخلايا تحت الظروف العادية، تقوم بمساعدة البروتين الخلوي في وظائف أخرى والسلوك.,False,False
67065,heatwave,موجة حرارة,canicule,Hitzewelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67065,هي فترة طويلة من الطقس الحار المفرط، والتي قد تكون مصحوبة برطوبة عالية. تعريف أوصت به المنظمة العالمية للأرصاد الجوية هو أنها تتحقق عندما تكون درجة الحرارة العظمى اليومية لأكثر من خمسة أيام متتالية تتجاوز متوسط درجة الحرارة القصوى بنسبة 5 درجات مئوية (9 ° (F للفترة العادية المحددة بين 1961-1990.,False,False
67557,heavy clay,طين ثقيل,argile lourde,schwerer Ton,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67557,تربة، يمثل الطين أكثر من 60٪ من مكوناتها.,False,False
56222,heavy metals,معادن ثقيلة,métaux lourds,Schwermetalle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56222,عناصر معدنية بأوزان ذرية عالية. مثلا: الزئبق والكروم والكادميوم والزرنيخ، والرصاص. يمكن أن تضر بالكائنات الحية في تركيزات منخفضة وتميل إلى أن تتراكم في السلسلة الغذائية من خلال تراكم التركيزات في الأنسجة النباتية والحيوانية.,False,False
69687,heavy thinning,تخفيف كبير لكثافة الأشجار,éclaircissage fort,starke Ausdünnung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69687,إزالة كمية كبيرة من الأخشاب (غير شاملة) من وحدة المساحة.,False,False
71229,hedonic pricing,تسعير المتعة,prix hédoniques,hedonischer Preis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71229,مقاربة لتقييم اقتصادي يستخدم معلومات حول الطلب الضمني لسمة بيئية لسلع يتم تسويقها.,False,False
70940,helicide,مبيد الحلزونات,helicide,Molluskizide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70940,مادة فعالة تقتل الحلزونات البرية المائية.,False,False
68360,heliotropism,انتحاء شمسي,héliotropisme,Heliotropismus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68360,شكل من أشكال اتخاذ منحى، وهو حركة يومية أو موسمية لأجزاء نباتات (زهور (عباد الشمس) أو أوراق) في اتجاه الشمس.,False,False
67304,hemisphere,نصف كرة,hémisphère,Hemisphäre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67304,نصف الكرة الأرضية. قد يكون إما الشرقي أو الغربي، أو نصف الكرة الشمالي أو الجنوبي.,False,False
