id,english,arabic,french,german,uri,description,vt,uatv,image_uri_remote,image_uri_extract
108796,law-making treaties,معاهدات شارعة,traités normatifs,Kovention; Abkommen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108796,,True,False,,
107727,"layer of brushwood, combined with other items to secure bank",حصيرة شجيرات,ouvrage brut [m.],Rauhwehr [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107727,محطة توليد طاقة كهرومائية يتم فيها الاستفادة من ظاهرتي المد والجزر. (DIN 4048-2:1994),True,True,,
110124,layer of scum,طَبقة الزبَد,boues flottantes [f.]; chapeau d'écume [m.],Schwimmdecke [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110124,طبقة من الزبد (الغثاء) طافية في خزان التعفن. (DIN 4045:2003),True,True,,
103565,"laying equipment (pipe, cable, etc.)",مُعِدّات تمديد (الأنابيب والكابلات ... إلخ),"appareil de pose (tubes, câbles, etc.) [m.]","Verlegegerät (Rohr, Kabel, usw.) [n.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103565,,True,True,,
102158,layout drawing / location plan,خَرِيطة الموقع,dessin d'implantation [m.] / dessin d'agencement [m.],Lageplan [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102158,رسم تخطيطي يوضح المساحات المبنية والمُنشآت والأبنية وكذلك الحيوز المُختلفة ووحدات البناء أو التجهيزات والوحدات الفردية. (DIN ISO 10209-4:2000),True,True,,
105237,leachate / seepage loss / seep water,ماء الرشْح,eau d'infiltration [f.] / lixiviat [m.],Sickerwasser [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105237,(انظر: [إدارة حَوْض النهر](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=107974)),True,True,,
107728,leachate monitoring,مُراقبة مياه الرشْح,surveillance des eaux d'infiltration [f.],Sickerwasserüberwachung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107728,,True,True,,
105238,leachate; landfill leachate,مياه مُرتشحة من مقلب القُمامة,eaux de drainage des décharges (pl.) [f.],Deponiesickerwasser [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105238,,True,True,,
106858,leaching,غسل التربة,lessivage (d'un sol); Lixiviation,Auslaugen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106858,1- نزع الأملاح في الطبقة العليا للتربة باستخدام مياه قليلة الملوحة نسبياً.                                                    2- نزع الملوثات الموجودة في مياه مستعملة مخزنة.,True,False,,
105239,leaching requirement,احتياجات الغسْل,besoins de lavage [m.],Auswaschbedarf [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105239,,True,True,,
107729,leaching test,تَجرِبة غَسْل,essai de lessivage [m.],Einwaschversuch [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107729,حدود المُسطّح المائي من الجانب (ضفتيه) ومن الأسفل (القاع). ولا تندرج مساحة التدفق ضمن سرير المجرى المائي. (DIN 4047-5:1989),True,True,,
105240,lead (metal),رَصَاص,plomb [m.],Blei [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105240,جزء من غلاف الأرض اليابس يقع خلال فترة زمنية في منطقة التشبع، ويقع خلال فترة أخرى في منطقة التهوية التي تعلوها، وذلك تبعاً لتغيّر منسوب المياه الجوفية. الاتحاد الألمانيّ لإدارة المياه والهندسة الزراعية (DVWK): 1983)),True,True,,
103566,lead line / log line / sounding wire,كابِل قِياس,câble de mesure [m.],Messkabel [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103566,,True,True,,
105241,lead line / log line / sounding wire,سِلْك السبْر,ligne de sonde [f.],Peillot [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105241,,True,True,,
103567,leaf seal bar / seal bar,أَسْياخ حابِكة,baguette d'étanchéité,Tafel-Dichtungsstreifen [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103567,أسياخ (خُوص) معدنية، مُبَيَّتَةٌ في السدود ومُنشآت التحكم، حيث تعلو ضلفة البوابة في وجهها الخلفي عادة، وذلك لنقل ضغط الماء إلى أسياخ الارتكاز. (الاتحاد الألماني لإدارة المياه والهندسة الزراعية: DVWK) 1983)),True,True,,
103568,leak / leakage,تسرّب,fuite [f.],Leck [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103568,,True,True,,
105242,leak detection,كشف التسرب,détection de fuite,Leckerkennung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105242,,True,True,,
105243,leak detection,تحديد مكان التسرب,localisation de fuites,Leckortung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105243,,True,True,,
103569,leak test; testing for leaktightness,اختبار الإحكام,essai d'étanchéité [m.]; épreuve d'étanchéité [f.],Dichtheitsprüfung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103569,اختبار غير مُتلف لقياس إحكام جسم ما أو أنبوب أو غيرها ضد التسريب.,True,True,,
105244,leak volume,كَمّية المياه المُتسرِّبة,débit de fuite [m.],Sickerwassermenge [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105244,,True,True,,
106349,leakage,تسرب,fuite,Leckage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106349,,True,False,,
108443,leakage,رشح,drainance,Leakage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108443,سريان المياه الجوفية، من الطبقة الجوفية الحاملة للمياه أو إليها عبر طبقة شبه نفوذة موجودة فوق الطبقة الجوفية أو تحتها.,True,False,,
109350,leakage,تسرّب,fuite [f.],Undichtheit [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109350,,True,True,,
109351,leakage,نضوح,fuite [f.],Undichtigkeit [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109351,,True,True,,
109352,leakage (of water) / absorption loss,فاقِد التسرب,perte par infiltration [f.],Sickerverlust [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109352,,True,True,,
103570,leakage / loss (of a liquid),خسارة في كمية سائل ما بفعل التسرّب,perte de fuite [f.],Leckverlust [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103570,,True,True,,
108444,leakage coefficient,معامل الرشح,coefficient de drainance,Leakage-Koeffizient,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108444,كمية المياه الجارية عبر وحدة المساحة للحدود الفاصلة بين الطبقة الرئيسية الحاملة للمياه والطبقة شبه النفوذة المجاورة لها من الأعلى أو الأسفل تحت تأثير فرق في وحدة الضغط عبر هذه الطبقة شبه النفوذة.,True,False,,
105245,leakage water,مياه مُتسرّبة,eau de fuite [f.],Leckwasser [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105245,,True,True,,
108445,leaky aquifer,خزان جوفي نفوذ,aquifère semi-captif,"halbgespannter Aquifer, leaky Aquifer",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108445,خزان جوفي نصف محصور,True,False,,
108446,leaky boundary,حد قابل للرشح,limite semi-perméable,teildurchlässige Grenzschicht,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108446,سطح بين تكوين نفوذ وتكوين نصف نفوذ.,True,False,,
110125,leather industry,صِناعة الجُلود,industrie du cuir [f.],Lederindustrie [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110125,,True,True,,
108797,legal,قانوني,Juridique,jurisitisch,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108797,,True,False,,
108798,legal instrument,صك قانوني,instrument juridique,Rechtsinstrument,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108798,"نوع من الوثائق القانونية، له طبيعة القاعدة المعيارية.
 ينطبق مفهوم الصكوك القانونية في سياق القانون الدولي العام، على الاتفاقيات الدولية التي تحمل تسميات عديدة ومختلفة كالمعاهدة، والميثاق، والعهد والاتفاق، والدستور، والبروتوكول. وينطبق أيضاً على الإعلانات الأحادية، وقرارات المنظمات الدولية، وقرارات التحكيم والقضاء الدوليين، فضلاً عن النصوص غير الملزمة قانوناً ولكنها ذات أهمية كالتوصيات والمعايير والمبادئ التوجيهية ومدونات السلوك. أما في سياق القانون الداخلي، فينطبق مفهوم الصكوك القانونية على الدستور مدوّنات القوانين (كمدوّنة قانون المياه) والقوانين واللوائح الخاصة بمجرى مائي معين أو بإحدى دوله، فضلاً عن أحكام المحاكم الفيدرالية والاتفاقات التي تُبرم بين مقاطعات الدولة الفيدرالية كاتفاقات المياه بين الولايات الأمريكية في الولايات المتحدة.",True,False,,
106136,legislation,تَشْرِيع,législation [f.],Gesetzgebung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106136,,True,True,,
103571,length,طُول,longueur [f.],Länge [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103571,,True,True,,
107730,length of slope; backwater length,طول الانحدار,longueur de retenue [f.],Senkungslänge [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107730,مساحة منطقة تجميع مياه أو منطقة خفض منسوب المياه، إلى أن تصل إلى نقطة رفع أو خفض لا تُذكر. رمز المُعادلات: sطول الرُمُوّ). (DIN 4047-5:1989),True,True,,
103572,"length, equivalent",طُول مُكافِئ,longueur équivalente [f.],"Länge, äquivalente [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103572,قيمة تُضاف إلى الطول الحقيقي لأنبوب، وذلك تعويضاً عن القيم الفردية المُقاسة لفواقد الضغط عند الأجزاء المُعقدة والصمامات، إلخ، وذلك من أجل تحديد القيمة الإجمالية لفاقد الضغط في هذا الأنبوب. (DIN EN 805:2000),True,True,,
107731,length-of-run,زمن المسير,longueur de parcours [f.],Lauflänge [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107731,1. المسافة التي يجب أن تسري خلالها المياه في الأخاديد أو فوق سطح حقل في قناة توزيع إلى قناة أخرى أو إلى نهاية الحقل. 2. الفترة الزمنية المسموح بها لمن يقوم بالري ابتداءاً من تسلّمه دوره في نظام التوزيع بالمناوبات. (انظر: زمن مسار الري) (الاتحاد الألماني لإدارة المياه والهندسة الزراعية: DVWK) 1983)),True,True,,
107732,length-of-run,زمن المسير,durée d'arrosage [f.],Laufzeit [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107732,طول مسار الري,True,True,,
106784,lethal concentration (LC50),تركيز المواد السامة,concentration létale (CL50),letale Konzentrazion / tödliche Konzentration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106784,تركيز المواد الموجوده في الماء  مثل الحديد و الذي يؤدي الى وفاة الكائنات الحية مثل الإنسان عند شرب ماء يحتوي على نسبة الحديد عالية جدا تؤدي الى التسمم ثم الموت,True,False,,
106859,lethal concentration (LC50),تركّز المواد السامة,concentration létale (CL50),letale Konzentration (LC50),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106859,تجمّع المواد السامة تموت عنده 50 في المائة من الأسماك أو أي كائنات حية أخرى بعد فترة معينة من التعرض له.,True,False,,
107733,levee,حاجز,digue,Deich; Damm,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107733,"أنظر أيضاً:
حاجز طبيعي 
ردم اصطناعي يُقام من أجل احتواء مياه نهر في قطاع مُحَدَّد أو للوقاية من الفيضانات الناجمة عن الأمواج أو المد والجزر.",True,False,,
103573,level,مَنسُوب,niveau [m.],Ebene [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103573,,True,True,,
103574,level (instrument),ميزان تسوية,niveau à bulle (instrument de nivellement) [m.],Libelle [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103574,جهاز قياس يتكوّن من أنبوب مملوء بسائل وبه فقاعة هواء. وتتحرك هذه الفقاعة تبعاً للوضع الأفقي والرأسي للشيء الجاري قياسه (على سبيل المثال: ميزان الماء). (انظر: [جِهاز تسوية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=103575)),True,True,,
103575,level (instrument) / level meter,جِهاز تسوية,instrument de nivellement [m.],Nivellierinstrument [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103575,جهاز لقياس اختلافات مستويات الارتفاع بواسطة خطوط أفقية. (انظر: [ميزان تسوية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=103574)),True,True,,
110126,level control sensor; level sensor,حَسّاس منسوب الملء,détecteur de niveau [m.]; capteur de niveau [m.],Füllstandsgeber [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110126,,True,True,,
102159,level impoundment furrows,ريّ بطريقة الأخاديد الحقلية,mise en eau par rigoles [f.],Furcheneinstau [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102159,,True,True,,
109353,level of critical combined water flow,عُمْق (ال...) الحرج للمياه,"profondeur d'eau, critique [f.]","Wassertiefe, kritische [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109353,"عُمق المياه في حالة التدفق الحرج لصرف المياه المُختلطة. رمز المُعادلات: krit
				",True,True,,
106137,level of standardisation,مستوى التوحيد القياسيّ,niveau de normalisation [m.],Normungsebene [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106137,,True,True,,
109354,"level, frost-free",مَنسُوب الماء غير المتجمِّد,"profondeur, hors-gel [f.]","Tiefe, frostfreie [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109354,القيمة المُراد تحديدها من مُستوى سطح الأرض إلى قمة الأنبوب أو القناة، أو في حالة أكواع منع تسرّب الرائحة، ومُرشّحات الماء... إلخ إلى منسوب الماء الساكن. (DIN 4045:2003),True,True,,
105246,"level, hydrostatic",منسوب هيدروستاتيّ,niveau statique [m.],"Spiegelhöhe, hydrostatische [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105246,(انظر: [مَنْسُوب ساكن](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=105608)),True,True,,
101913,liability; responsibility,تَحمُّل المسؤولية عن ضَرَر,responsabilité [f.],Haftbarkeit [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101913,,True,True,,
102160,licence (for certification),رخصة (للتوثيق),licence (en matière de certification) [f.],Genehmigung (für Zertifizierung) [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102160,,True,True,,
103576,lift,صَبَّة صاعِدة,couche de montage [f.],Einbauschicht [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103576,,True,True,,
103577,lift (act of raising),رَفْع,course [f.],Hub [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103577,,True,True,,
107734,lift irrigation area / lift area,رُقعَة الريّ بالرفع,zone d’irrigation par pompage [f.],Schöpfwerksbewässerungsgebiet [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107734,,True,True,,
107735,lifting hook type gate,بوابة هدّار خطافية,contacteur à crochet [m.],Hakenschütz [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107735,في منشآت تخزين المياه، بوابة خطافية الشكل لتوجيه تدفقات المفيض. (DIN 4048-1:1987),True,True,,
103578,lifting system,نِظام رفْع,équipement de relevage; installation de relevage [m.],Hebeanlage [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103578,,True,True,,
103579,light density material / matter,مادة ضعيفة الكثافة,matière légère [f.],Leichtstoff [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103579,,True,True,,
103580,light liquid,سائل خفيف,liquide léger [m.],Leichtflüssigkeit [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103580,سائل تصل كثافته إلى 0.95 جم/سم3 ويتميّز بقابلية ضعيفة جداً للذوبان والتصبّن، أو قد يكون غير قابل لهما تماماً. الاختصار: L (DIN EN 858-1:2005),True,True,,
110127,"light liquid, directly separable",سائل خفيف قابل للانفصال مُباشرةً,"liquide léger, séparable directement [m.]","Leichtflüssigkeit, direkt abscheidbare [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110127,النسبة الكتلية لسائل خفيف موجود في مياه الصرف الصحي، ثم انفصل فيزيائياً عن المياه بعد 15 دقيقة بسبب التفاوت في درجة الكثافة. رمز المُعادلات: La (DIN 4045:2003),True,True,,
110128,"light liquid, non directly separable",سائل خفيف غير قابل للانفصال مُباشرةً,"liquide léger, non-séparable directement [m.]","Leichtflüssigkeit, nicht direkt abscheidbare [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110128,النسبة الكتلية لسائل خفيف موجود في مياه الصرف الصحي، ثم تم استحلابه أو فصله غروانياً (انفصال ظاهري) أو فعلياً (جُزيئياً) في المياه. رمز المُعادلات: La (DIN 4045:2003),True,True,,
105893,"light, ultra violet",ضوء فوق بنفسجيّ,"lumière, ultraviolette [f.]","Licht, ultraviolettes [n.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105893,,True,True,,
104654,lime,كلس,calcaire,Kalk,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104654,الكلس هو أكسيد الكالسيوم وينتج من حرق الحجر الجيري على درجات حرارة مرتفعة جداً تتراوح بين 900 – 1300 درجة مئوية .,True,False,,
110129,lime,جِيرٌ,chaux [f.],Kalk [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110129,,True,True,,
103581,lime feeder,مِضخّة الماء الجِيريّ,pompe à eau calcaire [f.],Kalkmilchpumpe [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103581,,True,True,,
110130,lime hydrate,جِير مُطْفَأ,hydrate de chaux [m.],Kalkhydrat [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110130,الجير العالق في المياه والذي يُستخدم في هذه الهيئة في حالة تكييف الحمأة أو التندف. (انظر: [لبن الجير (غسول الجير)](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=110131)),True,True,,
110131,lime slurry,لبن الجير (غسول الجير),lait de chaux [m.],Kalkmilch [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110131,(انظر: [جِير مُطْفَأ](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=110130)),True,True,,
104655,lime softening,تليين الجير أو الكلس,adoucissement à la chaux,Kalkenthärtung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104655,,True,False,,
105247,lime softening,إلانة الجير,adoucissement de chaux [m.],Kalkenthärtung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105247,,True,True,,
104657,lime-stone filter,مصفي الجير والحجر,Filtre de pierre calcaire,Kalksteinfilter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104657,,True,False,,
104656,limestone,حجر الكلس,pierre calcaire,Kalkstein,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104656,يُعرف بالحجر الجيري أو الحجر الكلسي ، و هو من الصخور الرّسوبيّة ، تشكّل بطرق عضويّة ، و يتكوّن من شوائب السيليكا و الحجر الكلسي النقيّ ، لونه أبيض و لكن قد يتواجد بألوانٍ متعدّدة ، نظراً لوجود بعض الشوائب مثل الرمل و أكسيد الحديد و الطمي ، و يكون إجمالاً بشكل حبيبات ناعمة أو خشنة و أحياناً بشكل عروق .,True,False,,
105248,limestone,حَجَر جيريّ,calcaire [m.],Kalkstein [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105248,,True,True,,
110132,liming,تجيير التُربة,chaulage [m.],Kalkung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110132,,True,True,,
103582,limiter,مُحدِّد,limiteur [m.],Begrenzer [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103582,تجهيزة تعمل على قطع الإمداد بالطاقة في حالة الوصول إلى القيمة الحدّية المضبوطة، مثلاً لدرجة الحرارة أو نسبة التدفق أو منسوب المياه، وبالتالي تُثبت هذه القيمة. (DIN EN 12953-9:2007),True,True,,
105249,limnology,علم المياه العذبة,limnologie [f.],Limnologie [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105249,علم البيئة الذي يدرس المسطحات المائية الداخلية (مثل البحيرات). (DIN 4049-1:1992),True,True,,
107736,line drain,مَصْرِف الخط,vidange de canalisation [f.],Entleerung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107736,تجهيزة تفريغ تُركّب عند نقط النهايات في خطوط الأنابيب المدفونة تحت الأرض في شبكة الريّ بالرش. (الاتحاد الألماني لإدارة المياه والهندسة الزراعية: DVWK) 1983)),True,True,,
105250,line of constant piezometric head,خَط الضغط البيزومتريّ الثابت,niveau d’eau souterraine [m.],Grundwasserstandsgleiche [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105250,(انظر: خط  كنتوريّ للضاغط المتساوي),True,True,,
107737,line of flow / path line / path / streakline,مسار التدفق,trajectoire des particules,Strombahn [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107737,,True,True,,
105251,"line of seepage / surface, phreatic",سَطْح الماء الجوفيّ الرئيسيّ,"surface, phréatique [f.]","Oberfläche, phreatische [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105251,في إطار الأسطح الحُرة، هو الحد العلوي للمنطقة المُشبّعة من التربة عن طريق سطح المياه الجوفية، وذلك في مجرى حر للمياه الجوفية.,True,True,,
105252,line of water level decline,خَطَ هبوط منسوب المياه,ligne de rabattement du niveau des eaux [f.],Absenkungslinie [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105252,مكان مزروع بالحشائش (العشب)، تبلغ مساحته حوالي 30 سم x 30 سم، وسمكه من 3 إلى 4 سم. (DIN 4047-5:1989),True,True,,
109355,"line, sampling",مَسار أخذ العينات,conduite d'échantillonnage [f.],Probennahmestrecke [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109355,غطاء بئر مَصرف المَجاري أو فوهة مَصرف المَجاري، الغرض منه الحماية، وتجنب الاتساخات أو حدوث أخطار. ويكون الغطاء مُزوّداً بفتحة دخول، وفي المُعتاد أيضاً بحلقة مُعادلة أو إطار وغطاء.,True,True,,
109356,lined sewer cross-section,مقطع مُستعرض مُبطن لقناة صرف,section de canal garnie [f.],"Kanalquerschnitt, ausgekleideter [m.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109356,,True,True,,
109357,lining,تَكْسِية,chemisage [m.] / revêtement intérieur [m.],Auskleidung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109357,مواد تُبسَط بشكل إضافي على السطح الداخلي لأجزاء شبكة الأنابيب، والخزانات والأحواض، وذلك لحمايتها من الصدأ والأضرار الناجمة عن العوامل والتأثيرات الميكانيكية أوالكيميائية. (انظر: تغطية),True,True,,
109358,lining (internal),بِطانة داخلية,revêtement intérieur / interne [m.],Innenverkleidung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109358,,True,True,,
109359,lining / garniture,بِطانة,garnissage [m.],Auskleiden [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109359,,True,True,,
102161,liquid limit,حَدُّ السُيولة,limite d’écoulement [f.],Fließgrenze [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102161,,True,True,,
103583,liquid manure,سَماد بلديّ سائل,lisier [m.],Gülle [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103583,,True,True,,
103584,liquid manure,سِباخ (سماد حيوانيّ سائل),purin [m.],Jauche [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103584,,True,True,,
107738,liquid residual,مادة مُتخلِّفة سائلة,résidu liquide [m.],"Abfallstoff, flüssiger [m.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107738,منظومة تعمل على تصريف المياه التي لا يمكن تخزينها في حوض التخزين الرئيسيّ دون حدوث ضرر. ويتكوَّن هذا المخلص من منشأ المدخل ووصلة توجيه مياه الفيضان ومُنْشأة تبديد الطاقة. (انظر: [منظومة أعمال الفيض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=109627)) (DIN 4048-1:1987),True,True,,
110133,"liquid, heavy, directly separable",سائل ثقيل قابل للفصل المباشر,liquide lourd séparable directement [m.],"Schwerflüssigkeit, direkt abscheidbare [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=110133,النسبة الكمية أو الحجمية للسوائل الثقيلة الموجودة في مياه الصرف الصحيّ والتي تنفصل عنها فيزيائياً بعد 15 دقيقة بفعل التغيّرات في درجة الكثافة. رمز المُعادلات: Sa. (DIN 4045:2003),True,True,,
103585,"liquid, ideal",سائل مِثاليّ,liquide idéale [m.],"Flüssigkeit, ideale [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=103585,أيٌّ من السوائل الخالية من العناصر المُسببة الاحتكاك، حيث تنساب عناصرها ضد بعضها البعض دون تولُّد قوى داخلية. (DIN 4044:1980),True,True,,
107739,"liquid, incompressible",سائل غير قابل للانضغاط,"liquide, incompressible [m.]","Flüssigkeit, nicht verdichtbare [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107739,أيٌّ من السوائل التي تعتمد كثافتها على درجة الضغط. (DIN 4044:1980),True,True,,
105894,littoral current,تَيّار ساحليّ,courant littoral [m.],Küstenströmung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105894,تيار قريب من الساحل يحدث غالباً بفعل الأمواج، مثال: ''التيار الموازي للشاطئ، تيار التلاطم العائد. (انظر: [تيار شاطئيّ](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=105895)) (DIN 4044:1980),True,True,,
105895,littoral current,تيار شاطئيّ,courant littoral,Litoralströmung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=105895,(انظر: [تَيّار ساحليّ](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=105894)),True,True,,
