id,english,arabic,french,uri,description,vt,uatv
152484,mineral wax (ozokerite),شمع معدني، شمع مستحجر، كيريت,cire minérale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152484,,True,True
152485,mineralizable,قابل للتمعدن,minéralisable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152485,,True,True
152486,mineralization,تمعدن,minéralisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152486,إضافة إلى مادة معدنية إلى جسم ما أو عملية احلال مادة معدنية محل المواد العضوية في التحفر أو الاستحاثة,True,True
152487,mineralized,متمعدن,mineralisé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152487,,True,True
152488,mineralizers,ممعدنات,agents minéralisateurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152488,غازات و أبخرة مهلية نشيطة مثل الهيدروجين وبخار الماء ومركبات الفلور والبورون والكبريت والكربون وهي تساعد على تكون المعادن وتركيز المركبات الفلزية من المهل,True,True
152489,mineralogical classification,تصنيف معدني,classification minéralogique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152489,,True,True
152490,mineralogy,علم المعادن، منرالوجيا,minéralogie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152490,,True,True
152491,mineraloids,أشباه المعادن,minéraloides,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152491,,True,True
152492,minerogenetics province,اقليم فلزي,province minérogénétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152492,,True,True
152493,minimum,حد أدنى,minimum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152493,,True,True
152494,mining,استغلال المناجم,exploitation minière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152494,,True,True
152495,mining geology,جيولوجيا المناجم,géologie minière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152495,,True,True
152496,miniphyric structure,بنية بورغورية دقيقة,structure microporphyrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152496,,True,True
152497,minor mineral,معدن ثانوي، معدن إضافي,minéral accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152497,,True,True
152498,miocene,ميوسين,miocène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152498,عصر من عصور حقب الحياة الحديثة,True,True
152499,miogeosyncline,مقعر جيولوجي غير مكتمل,miogéosynclinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152499,بدون نشاط بركاني,True,True
152500,miothermic (periods),دورات الحرارة الطبيعية,miothermique périodes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152500,,True,True
152501,mire,مستنقع طيني صغير,vase; boue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152501,,True,True
152502,mire ground,أرض رخوة وحلية,terre mollasse; terre boueuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152502,,True,True
152503,miscibility,مزوجية,miscibilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152503,قابلية خلط سائلين أو أكثر,True,True
152504,mississippian,ميسيسبي (ال..),mississipien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152504,عهدة العصر الفحمي,True,True
152505,moat (glacial..),خندق جليدي,fossé; douve glacière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152505,,True,True
152506,moat (marine geol),منخفض حلفي بحري يحيط بمجموعة جبلية,,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152506,,True,True
152507,moat (volcanic),خندق يحيط بالجانب الداخلي لفوهة البركان,,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152507,,True,True
152508,mobile belt,حزام مرن,,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152508,غير مستقر,True,True
152509,mode (petrology),تركيب معدني فعلي للصخر,mode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152509,,True,True
152510,mode (seismology),نمط اهتزازي تابت لنظام ترددي,mode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152510,,True,True
152511,modulus (elasticity),معامل المرونة,module,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152511,,True,True
152512,moisture,رطوبة,humidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152512,,True,True
152513,molasse,مولاس,molasse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152513,حجر رملي ناعم أخضر اللون يحتوي على مرل ورصيص تكون في عصر الميوسين أو توضعات حطامية غليظة مختلفة التركيب تسبت في مقدمة الحفرة الناشئة عن الحركات المولدة للجبال,True,True
152514,mold (mould),انطباع,moule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152514,الانطباع الذي تتركه صدفة أو قوقعة على الصخر الذي يحتويها وقد يكون داخليا أو خارجيا,True,True
152515,molecule,جزيء,molécule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152515,,True,True
152516,molusca; moluscs,رخويات,molusques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152516,شعبة  من شعب اللافقاريات,True,True
152517,moluscoides; pylummolluscida,رخويات,pylum; souche des mollusques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152517,,True,True
152518,molybdenite,مولبدينيت,molybdénite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152518,معدن مؤلف من كبريت المولبدين بتبلور في النظام السداسي,True,True
152519,moment,لحظة,moment,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152519,وحدة صغيرة من الزمن الجيولوجي و لايتجاوز مداها بضع عشرات  من آلاف السنين وتتميز بسيادة نوع معين من الكائنات,True,True
152520,monaxon,أحادي المحور,mono-axe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152520,شويكة غير متفرعة في الاسفنجيات,True,True
152521,monochromatic light,ضوء أحادي اللون,lumière monochromatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152521,,True,True
152522,monoclinal,وحيد الميل,monoclinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152522,صفة للطبقات التي تميل في اتجاه معين و لاتشكل جانبا لطية محدبة مرئية أو تعني مجموع الطبقات التي لها نفس الاتجاه,True,True
152523,monoclinal flexure,انثناء أحادي الميل,flexure monoclinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152523,,True,True
152524,monoclinal fold,طية أحادية الميل,pli monoclinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152524,,True,True
152525,monoclinal valley,واد أحادي الميل,vallée monoclinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152525,تحول مستمر للمجرى المائي باتجاه الأسفل لمسايرة  اتجاه الطبقات,True,True
152526,monoclinic,أحادي الميل,monoclinique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152526,نظام بلوري له ثلاثة محاور غير متساوية,True,True
152527,monoclinic system,نظام التبلور أحادي الميل,système monoclinique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152527,,True,True
152528,monocotylendons,أحادي الفلقة,monocotyléndones,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152528,,True,True
152529,monogenesis,وحدة السلالة,monogénisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152529,,True,True
152530,monogenic,أحادي التشكل,monogénique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152530,,True,True
152531,monolith,مقطع عمودي في التربة,monolith,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152531,مثل محور البركان,True,True
152532,monomineralic,أحادي المعدن,monominéralique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152532,صخر مكون أساسا من معدن واحد مثل الأنورتوزيت والدولوميت,True,True
152533,montain,طابق (ال..) السفلي لعصر الباليوسين,montein,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152533,,True,True
152534,monticule,جبيل,monticule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152534,,True,True
152535,montiform,جبلي الشكل,de forme montagneuse; montagneux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152535,,True,True
152536,montmorillonite,مونموريونيت,montmorillonite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152536,مجموعة من معادن طينية تتميز بانتفاخها بتماس الماء,True,True
152537,moon,قمر,lune,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152537,,True,True
152538,moonstone,حجر القمر,pierre de lune,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152538,حجر كريم وهو فلسبار شفاف إلى نصف شفاف يمتاز بظاهرة تعدد ألوان متلألئة,True,True
152539,moor,أرض المستنقعات,terrain marécageux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152539,,True,True
152540,moory,مستنقعي,marécageux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152540,,True,True
152541,moraine,ركام الجليد,moraine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152541,توضعات (ترسبات) جليدية منقولة,True,True
152542,moraine deposits,ركام جليدي,moraine déposée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152542,,True,True
152543,morainic debris,بقايا الحطاميات الجليدية,debris morainique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152543,,True,True
152544,morass,مستنقع,marécage; marais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152544,,True,True
152545,morphology,علم الأشكال,morphologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152545,علم يدرس أشكال الأرض أو أشكال الكائنات الحية وبنيتها,True,True
152546,mortar,ملاط,mortier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152546,,True,True
152547,mosaic,فسيفساء، فسيفسائي,mosaique; en mosaique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152547,,True,True
152548,moss,حزاز,mousse; tourbière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152548,نوع من الطحالب,True,True
152549,mother of pearl; nacre,عرق اللؤلؤ,couche nacrée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152549,,True,True
152550,mother rock,صخرة (ال..) الأم,roche mère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152550,هي المصدر الصخري لتوضعات ما,True,True
152551,mottled,مبرقش,moucheté; tacheté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152551,مظهر لجسيمات غير منتظمة في ملاط الصخور الرسوبية قد تكون مختلفة الألوان,True,True
152552,mound,أكمة,colline; monticule; butte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152552,,True,True
152553,mountain,جبل,montagne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152553,,True,True
152554,mountain chains,سلاسل الجبل,chaines de montagnes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152554,,True,True
151065,mountain meal; diatomaceous earth,أرض طحلبية,terre à diatomées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151065,,True,True
151066,mountainous,جبلي,montagneux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151066,,True,True
151067,mouth (river),مصب,embouchure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151067,النهر,True,True
151068,movment,حركة، تحرك,mouvment,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151068,,True,True
151069,muck,تربة غنية بالمواد العضوية,detritus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151069,,True,True
151070,mud,وحل,boue; vase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151070,تسمية عامة لمواد ناعمة ترسبت من المياه العكرة أو هو خليط من الطين والماء,True,True
151071,mud rock (soapstone),حجر الصابون، مطلق,stéatite; talc; pierre savonneuse; saponite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151071,,True,True
151072,muddy,وحلي,boueux; vaseux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151072,,True,True
151073,mudstone; argellite,حجر طيني,argellite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151073,صخر طيني متصلب غير متصفح,True,True
151074,mullion structure,بنيةة خطية,structure linéaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151074,أخاديد متوازية تعطي شكل نموذجي للسطح,True,True
151078,multi-stage,متعدد المراحل,à plusieurs étages; poly-étage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151078,,True,True
151075,multiple,متعدد,multiple,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151075,,True,True
151076,multipolar,متعدد الأقطاب,multipolaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151076,,True,True
151077,multispiral,متعدد اللغات,multispiral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151077,,True,True
151079,muscovite,موسكوفيت,muscovite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151079,معدن الميكا يغلب عليه اللون الأبيض ويتركب من سليكات الألمنيوم والبوتاسيوم المائية,True,True
151080,mush coal,فحم ترابي رخو,charbon terreux tendre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151080,هش,True,True
151081,mushelkalk,عهد الترياسي الأوسط,mushelkalk,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151081,في ألمانيا,True,True
151082,mutation,طفرة,mutation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151082,التغيرات المفاجئة التي تظهر في الكائنات الحية أثناء تطورها,True,True
151083,mutual,متبادل,mutuel; réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151083,,True,True
151084,mylonite,ميلونيت,mylonite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151084,صخر مهشم متحول نوعا ذو حبيبات ناعمة يتكون على جانبي خط الصدع نتيجة للحركة النسبية للصخور,True,True
151085,myriapoda,عديدة الأرجل,myriapodes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151085,قسم من مفصليات الأرجل يضم مئويات وألفيات الارجل,True,True
151086,nacre,طبقة داخلة قاسية في صدف الرخويات,nacre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151086,,True,True
151087,nacreous,لؤلؤي,nacré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151087,,True,True
151088,nacrite,ناكريت,nacrite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151088,معدن طيني غير شائع من مجموعة الكاولين,True,True
151089,nadir,نظير,nadir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151089,النقطة التي تقابل السمت,True,True
151090,naep tide,جزر محاقي أو جزئي,marée de mortes eaux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151090,,True,True
151091,nannofossils,مستحاثات (ال..) الجهارية، الأحافير الجهارية,nannofossils; fossiles nains,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151091,,True,True
151092,naphta,نفط,naphte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151092,أحد مشتقات البترول الناتجة عن عملية التقطير,True,True
151093,naphta (mineral naphta or native naphta),قديما كا يقصد بها البترول الطبيعي حاليا يقصد بها المشتقات النفطية الخفيفة (درجة تبخرها دون 260 درجة),pétrole minéral; pétrol naturel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151093,,True,True
151094,naphtology,دراسة خام البترول ومشتقاته,étude du pétrole brut et de ses produits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151094,,True,True
151095,nappes,صخور مغتربة,nappes de charriage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151095,أجسام هائلة من الصخور تحركت من مواضعها الأصلية مسافات كبيرة واستقرت فوق صخور أخرى غريبة عنها. وتنتج هذه الحركة عن حدوث طيات على مقياس هائل,True,True
151096,narrow,ضيق,étroit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151096,,True,True
151097,narrow pass,مجرى، ممر ضيق,défilé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151097,,True,True
151098,narrowing of vally,اختناق الوادي، تضيق الوادي,rétrécissement d'une vallée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151098,,True,True
151099,native,خالص، صرف,natif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151099,عنصر يوجد في الطبيعة خالصا غير متحد بالعناصر الأخرى,True,True
151100,native salt,ملح طبيعي هاليت,sel gemme; halite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151100,,True,True
151101,natrium,صوديوم,sodium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151101,,True,True
151102,natrolite,ناتروليت,natrolite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151102,معدن من مجموعة الزيوليتات مركب من سليكات ألومينية صودية مائية,True,True
151103,natron,نطرون,nitre; soude; soude carbonère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151103,معدن  مركب من كربونات الصوديوم المائية تتبلور في النظام أحادي الميل,True,True
151104,natural brine,ماء مالح طبيعي,eau salée naturelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151104,,True,True
151105,natural convection,نقل أو حمل حراري طبيعي,convection naturelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151105,,True,True
151106,natural density,كثافة عامة,densité naturelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151106,ظاهرة,True,True
151107,natural gas deposit,مكمن غاز طبيعي,gisement de gaz naturel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151107,,True,True
151108,natural graphite,غرافيت طبيعي,graphite naturelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151108,,True,True
151109,natural oil,بترول خام,pétrole naturelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151109,,True,True
151110,natural selection,انتقاء طبيعي,selection naturelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151110,,True,True
151111,naze; ness,رأس,cap,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151111,نتوء في الساحل,True,True
151112,nebula,سديم,nébuleuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151112,,True,True
151113,nebular hypothesis,فرضة (ال..) السدمية,hypotèse nébuleuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151113,,True,True
151114,nebulosity,ضبابة، غموض,nébulosité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151114,,True,True
151115,neck,حزة,encoche; entaille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151115,,True,True
151116,neck,عنق,cheminée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151116,البركان,True,True
151117,neck (volcanic),عنق البركان,cheminée volcanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151117,الصخر المتصلب الذي يملأ قصبة البركان,True,True
151118,neck of land,برزخ,isthme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151118,,True,True
151119,necking,تضييق، اختناق,retrécissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151119,,True,True
151120,needle,ابرة، مسلة,aiguille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151120,بلورة صغيرة طويلة أو كتلة ناتئة من الصخر شامخة من تعرية الجروف أو مخاريط البراكين,True,True
151121,needle (compass),ابرة البوصلة، إبرة مغناطيسية,magnetic needle; aiguille magnétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151121,,True,True
151122,needle (ice),إبرة جليدية,aiguille de place,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151122,,True,True
151123,needle ironstone,نوع من الجوتيت,goethite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151123,,True,True
151124,needle ore,اكنيت,ackinite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151124,معدن,True,True
151125,needle zeolites,زيوليتات ابرية,zéolites aciculaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151125,,True,True
151126,needle-shaped,ابري,aciculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151126,,True,True
151127,negative crystals,بلورات متكهفة,cristaux négatifs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151127,تجاويف على سطوح البلورات,True,True
151128,negatron,الكترون سالب، أوكهيرب سالب,négatron,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151128,,True,True
151129,nektons,سوابح,nectons,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151129,ما يسبح في ماء البحر من الأحياء بحركة ذاتية,True,True
151130,nematoblastics,نسيج خيطي في الصخور المتحولة,nématoblastique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151130,,True,True
151131,neogene,نيوجين,néogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151131,ثاني أدوار حقب الحياة الحديثة,True,True
151132,neolithic deposits,توضعات تعود للعصر الحجري الحديث,dépôts néolithiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151132,,True,True
151133,neolithic implements,أدوات الزمن الحجري الحديث,instruments; outils néolithiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151133,,True,True
151134,neoteng,نمو ناقص,néotenic,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151134,بقاء دور اليرقانة وقتا أطول من المألوف,True,True
151135,neotenic,ناقص النمو,néotenique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151135,,True,True
151136,neotremata,حديثات الثقب,néotremate; néotremata,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151136,رتبة من شعبة عضديات الأرجل المتمفصلة,True,True
151137,neotype,نمط حديث,néotype,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151137,,True,True
151138,neovolcanic,بركاني حديث,néovolcanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151138,ما ينسب إلى النشاط البركاني و الصخور البركانية في حقب الحياة الحديثة,True,True
151139,neovolcanic rock,صخر بركاني حديث,roche néovolcanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151139,,True,True
151140,neptune,نبتون,neptune,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151140,كوكب من كواكب المنظومة الشمسية,True,True
151141,neptunic rocks,صخور (ال..) التي تكونت في البحر,roches neptuniques; roches sédimentaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151141,,True,True
151142,neptunium,معدن النيبتونيوم,neptunium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151142,,True,True
151143,neritic,نيريتي,nétrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151143,البحر الضحل فوق الرصيف القاري أو ما ينسب إلى قاع البحر الضحل الذي يؤلف سطح الرصيف القاري,True,True
151144,neritic deposits,رواسب بحرية في مجال الحرف القاري قليلة العمق من 200م,dépôts nétriques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151144,,True,True
151145,neritic environment,بنية بحرية قليلة العمق عن الجرف القاري,milieu nétrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151145,,True,True
151146,neritic facies,سخنة بحرية قليلة العمق، سحنة الجرف القاري,faciès nétrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=151146,,True,True
152555,neritic zone,نطاق نيريتي,zone nétrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152555,قسم من قاع البحر يمتد من خط الجزر حتى عمق 20 م أو قسم  من البحر لا تتجاوز أعماقه البحرية 200 م,True,True
152556,nest of gas,جيب غاز,poche de gas,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152556,,True,True
152557,net slip,سعة رمية الفالق,rejet net,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152557,,True,True
152558,nethlands,أراضي (ال..) المنخفضة,pays-bas,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152558,,True,True
152559,netrate deposits,مكامن الآزوتات أو النترات,dépôts d'azotate; dépôts de nitrate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152559,,True,True
152560,netted,شبكي، مشبك,reticulé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152560,,True,True
152561,netted structure,بنية شبكية,structure maillée; structure reticulée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152561,,True,True
152562,netted texture,نسيج شبكي,textutre réticulée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152562,,True,True
152563,network,شبكة,réseau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152563,,True,True
152564,neve,خشيف,névé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=152564,الثلج الخشن بسبيل التحول إلى جليد,True,True
