id,english,arabic,french,german,uri,description,vt,uatv,image_uri_remote,image_uri_extract
95082,bar screen,غربال مياه الصرف الصحي,grille à barreaux,Abwasserrechen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95082,مرحلة أساسية في عمليات المُعالجة، وهي تنقية يتمّ القيام بها في [محطات مُعالجة مياه الصرف الصحي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=95018)، حيث تَمرّ مياه الصرف الصحي عبرغربال يحتجز المكونات الكبيرة. وتوضح الصورة شبكة لاحتجاز النفايات في مجرى نهر الإنز بمدينة بفورتسهايم، بألمانيا.,True,False,,
100944,barrage,هدار,déversoir,Wehr,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100944,حاجز على مجرى ماء، عمودي على اتجاه تدفق المياه يهدف إلى التحكم في التدفق واستغلال أفضل للمياه.,True,False,,
95521,barrel,برميل,baril,Barrel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95521,وحدة لقياس الأحجام تستخدم في صناعة النفط.,True,False,,
100351,barrel(s) oil equivalent,برميل مكافئ نفط (boe),barils d'équivalent pétrole,boe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100351,برميل مكافئ نفطي. هو وحدة طاقة ويدل على كمية الحرارة التي يتم تحريرها خلال احتراق 1 برميل من النفط.,True,False,,
98070,basal area,مساحة قاعدية,surface terrière,Grundfläche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98070,مساحة مقطع مستعرض بجذع الشجرة، تشمل اللحاء وتُقاس عند مستوى الصدر (أي على ارتفاع 4.5 قدم تقريباً فوق سطح التربة).,True,False,,
97520,base Load,حمل أساسي,charge de base,Grundlast,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97520,مصطلح يُعرف بأنه متوسط ​​القدرة الكهربائية التي يجب أن توفرها محطة ما في أي مدة زمنية.,True,False,,
96248,base load basic load,حِمل أساسي,charge de base,Grundlast,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96248,أقل حِمل لشبكة تيار كهربائي أثناء يومٍ ما. وهذا الحد الأدنى من الحِمل يتباين على مدار العام، ارتباطاً باستخدام الأحمال التي ينبغي أن تُغطّيها الشبكة يومياً، وذلك طالما لَزَم تخزين الطاقة أثناء أوقات الحِمل المُنخفض ليلاً بسعرٍ مُناسب للانتفاع بها لاحقًا. (انظر: [تيار الحمل الأساسي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96250)),True,False,,
96250,base load electricity base load power,تيار الحمل الأساسي,courant de la charge de base,Grundlaststrom,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96250,التيار المُستخدم لتغطية الحمل الأساسي. (انظر: [محطة الحمل الأساسي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96249)),True,False,,
96249,base load power plant base load power station,محطة الحمل الأساسي,centrale de base ,Grundlastkraftwerk,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96249,محطة تتمثل وظيفتها الرئيسية في تغطية [الحِمل الأساسي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96248). و تُستخدم لأداء تلك الوظيفة على سبيل المثال، محطات الطاقة النووية، أو محطات توليد الطاقة باستخدام الفحم البُنيّ، أو محطات توليد الطاقة من المياه الجارية، وذلك باستخدام كامل حِملها، حيث يُمكنها إنتاج التيار بتكلفةٍ مُناسبة. إلا أنه من الناحية الاقتصادية، لا يكون أمد استخدامها لفترةٍ قصيرة مُمكناً. (انظر: [جدول رصد الأحمال](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96234)) (انظر: توقّعات الأحمال الكهربائية) (انظر: [محطة الحمل المتوسط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96290)) (انظر: [محطة طاقة لتغطية الحِمل الذّرويّ](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96364)),True,False,,
101102,base period,فترة الأساس,période de référence (de base),Basisperiode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101102,تُسمّى أيضًا 'فترة المقارنة' وهي فترة تؤخذ كمرجع لمقارنة مقادير التجنب المُستهدفة في سنوات لاحقة. وغالبًا ما تعتبر الانبعاثات الصادرة في هذه الفترة أو السنة هي الأساس الذي يقوم عليه [تخصيص شهادات إطلاق الانبعاثات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101231) في نظام تجارة الانبعاثات (ETS).,True,False,,
101101,base year,سنة الأساس,année de référence,Basisjahr,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101101,سنة تؤخذ [قيمة الانبعاثات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101146) الصادرة فيها كقيمة مرجعية للمقارنة بالقيم الصادرة في أعوام أخرى.,True,False,,
101100,baseline,سيناريو مرجعي,niveau de référence,Referenzszenario,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101100,السيناريو المرجعي الذي يقوم عليه تحديد 'الإضافة' في خفوضات الانبعاثات والتي تتم من خلال [مشروع التنفيذ المشترك](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101165) أو [مشروع آلية التنمية النظيفة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101111) أو [إجراءات خفض الانبعاثات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101188). والغرض من هذا السيناريو هو توضيح تطوّر انبعاثات الغازات الدفيئة المحتمل حدوثه، في نطاق نظام المشروع، إذا لم يتم التقيد بخط الأساس.,True,False,,
100336,bathing water,مياه الاستحمام,eaux de baignade,Badegewässer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100336,,True,False,,
98857,battery,بطارية,batterie,Batterie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98857,خلية كهركيميائية، واحدة أو أكثر، مُرتبطة كهربائياً بوحدة كبيرة.,True,False,,
96017,battery capacity,سِعَة البطارية,Capacité de la batterie,Batteriekapazität,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96017,مِقدار الطاقة الذي تستطيع البطارية استيعابه. ويُعطى عادةً بالواط - ساعة أو الكيلو واط - ساعة.,True,False,,
97015,battery charger,شاحن البطارية,chargeur de batterie,Batterieladegerät,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97015,جهاز لشحن البطارية، يقوم عادةً بتحويل جهد التيار المتردد إلى جهد تيار مستمر مُناسب للبطارية. وتحتوي الشواحن غالباً على أنواع من المنظمات لتحول دون شحن البطاريات شحناً زائداً قد يتسبب في إتلافها.,True,False,,
97016,battery design variables,متغيرات تصميم البطاريات,variables de conception de batterie,Batterie-Auslegungsgrößen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97016,توصّل البطاريات على التوالي في النظام الهجين للحصول على الجهد الإسمي (الاعتباري) للناقل. وتحتوي كل مصفوفة بطاريات على عدد معين منها من نوع معين، وتكون موُصّلة على التوالي لمواءمة جهد التشغيل الاسمي للناقل.,True,False,,
97014,battery inverters,بطارية السلطة العاكس,batterie-onduleur,Batteriewechselrichter; Inselmanager,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97014,نوع خاص من العواكس مُصمم لسحب الطاقة من بطارية، وإدارة شحن البطارية بواسطة شاحن مدمج (بالعاكس) وإمداد شبكة الكهرباء العمومية بالطاقة الزائدة.,True,False,,
96018,battery management,إدارة البطارية,gestion de la batterie,Batteriemanagement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96018,التحكم في دورات شحن وتفريغ البطارية وتنظيمها، بهدف تحسين - أو بالأحرى - زيادة العُمر الافتراضي للبطارية.,True,False,,
98830,battery management system,نظام إدارة البطارية,système de gestion de batterie,Batteriemanagementsystem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98830,تتمثل وظيفة هذا النظام في مُعادلة درجة الحرارة بين وحدات البطاريات، والحفاظ على فلطية الخلايا داخل الحدود المسموح بها، وكذلك الإبقاء على عمليات شحن وتفريغ الشحنات في الأطر المنصوص عليها، وضمان توفير حماية ضد تفريغ شحن البطاريات بنسب كبيرة. وفي هذا الإطار ينبغي رصد وتسجيل بيانات القياس لهذه المُتغيّرات الفزيائية على فترات زمنية مُحددة.,True,False,,
97017,battery operation costs,تكاليف تشغيل البطارية,coûts de fonctionnement de batterie,Batteriebetriebskosten,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97017,تتضمن تكاليف تشغيل البطاريات في النظام الهجين كلاً من نفقات الصيانة والاستبدال. وتشمل الصيانة فحص مناسيب الإلكتروليت في البطاريات.,True,False,,
97018,battery regulator,مُنظِم البطارية,régulateur de batterie,Batterieladeregler,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97018,يُستخدم للتحكم في تشغيل البطاريات المُستعملة في نظام مستقل;  هجين، ومن ثمّ فهي تحميها من الظروف غير المرغوب فيها. وتكمن وظيفتها الرئيسية في تنظيم ذروة الشحن للحيلولة دون حدوث شحن زائد وانفصال الحِمل، وذلك منعاً للتفريغ المفرط للشحن.,True,False,,
98858,battery temperature control,مواءمة درجة حرارة البطارية,conditionnement de la batterie,Batterieklimatisierung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98858,نظام يقوم بالحفاظ على الفارق في درجة الحرارة بين خلايا الفردية للبطارية، بحيث يظل هذا الفارق في نطاق حدود مُعينة (تكون عادةً أقل من 5 كلفن). ويكتسب هذا النظام أهمية بالغة في البطاريات التي تتكوّن من عدد كبير جداً من الخلايا الفردية (حزم خلايا) حيث أن الخلايا الداخلية في هذا النوع تسخن بشكل أكبر (بسبب انخفاض مُعدل التسرّب الحراري). وتتم مواءمة درجة حرارة البطارية في المُعتاد بواسطة مروحة. كما يجري تزويد بعض الخلايا الفردية بمُستشعرات تقوم بتسجيل قيم قياس درجات الحرارة.,True,False,,
98549,bay,تباعد,baie,Versatz; Abstand,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98549,المنطقة الفاصلة بين هيكلين متقاربين إحداهما عرضي وهو منحنى والأخر طولي وهو برج التبريد.,True,False,,
98684,beam,عارضة,poutre,Unterzug,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98684,نوع من الدعامات تستخدم في [غطاء مروحة برج التبريد](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=98627) وحشوات رقائقية.,True,False,,
101850,become dark and clayey,تحول إلى البني والطيني,apparence altérée des précipités,Verbraunung und Verlehmung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101850,aus Glimmern entstehen (häufig unter Freisetzung von Kalium-Ionen) illitische Tonmineralien,True,False,,
97786,belt,حزام,courroie,Riemen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97786,ترتيبة تُستخدم لنقل القُدرة من عمود دوّار إلى مُولّد.,True,False,,
101104,benchmarking,قياس معياري المرجع,Benchmarking; Analyse comparative,Leistungsvergleich,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101104,أسلوب مُتبع بغرض التخصيص المجاني [لتصاريح إطلاق الانبعاثات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101123) بناءً على وحدات (معايير) مرجعية.,True,False,,
101056,best practice example,مثال لأفضل المُمارسات,exemple de bonnes pratiques,Erfolgsmethode-Beispiel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101056,يُقدّم هذا المثال نموذجاً لمشروع ناجح تمّ تنفيذه بالفعل أو طريقة نجاح أو إجراء مُجرَّب بالفعل، وذلك للمساعدة في تطبيق أو تنفيذ طريقة أو مشروعِ ما.,True,False,,
97019,bi-directional converter,مُغيّر ثنائي الاتجاه,convertisseur bidirectionnel,bidirektionale Stromrichter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97019,يُمكن تصميم طبولوجيا مُنظِّمات الجهد المفتاحية (التحويلية) لتكون ثنائية الإتجاه، وذلك عن طريق استبدال جميع الصمامات الثنائية (الدايودات) بتقويم فعّال يجب التحكم فيه على حِدَه. وبإمكان هذا النوع من المغيرات نقل القدرة في أي من الاتجاهين، وهو أمر مفيد في التطبيقات التي تتطلب كبح استرجاعي. (انظر: [مكبح استرجاعي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=97103)).,True,False,,
96768,bidirectional communication,اتصال ثنائي الاتجاه,communication bidirectionnelle,bidirektionale Kommunikation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96768,رابط اتصالات يسمح بنقل المعلومات في كلا الاتجاهين. يتطلب أنظر: وصلة مزدوجة.,True,False,,
97522,bifacial panel,لوح شمسي ثنائي الوجه,panneau bifaciale,doppelseitiges Panel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97522,نوع من الألواح الشمسية يوجد به زجاج على جانبيه لتجميع الطاقة المنعكسة بصورة أكثر كفاءة. وفي الوضع الرأسي تزيد الكفاءة لتصل إلى 50% في حين أنها تتراوح عادة ما بين 10% و20%.,True,False,,
95523,bilge pump,مضخة ماء آسن,pompe de cale,Lenzpumpe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95523,مضخة لضخ كميات كبيرة من المياه إلى ارتفاع محدود وتستعمل عموما لضخ المياه من الناقلات أو في الهندسة المدنية.,True,False,,
97523,bimodal system,نظام شمسيّ مزدوج,système bimodal,bimodales System,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97523,نظام كهرضوئي يُمكن تشغيله إما بمثابة نظام قائم بذاته وإما بمثابة نظام مرتبط بالشبكة.,True,False,,
97156,bio SNG (bio synthetic natural gas),غاز حيوي طبيعي اصطناعي (bio-SNG),gaz naturel biosynthétique,Biosynthese-Erdgas,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97156,غاز حيوي اصطناعي يخضع لعملية توليد غاز الميثان، وتبلغ نسبة محتوى غاز الميثان، الذي يُمكن الحصول عليه عن طريق هذه العملية، 95% على الأقل. وجدير بالذكر أن هذا الغاز يصلح للحقن في شبكة الغاز الطبيعي.,True,False,,
98071,bio-based products,منتجات ذات أصل حيوي,bioproduits,Biomasseprodukte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98071,منتجات يمكن إنتاجها صناعياً من كتلة حيوية، ومنها على سبيل المثال: الوقود، المواد الكيميائية، مواد البناء، الطاقة الكهربائية، أو الحرارة.,True,False,,
95524,biobutanol,بوتانول حيوي,biobutanol,Biobutanol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95524,يعتبر البوتانول الحيوي كل أنواع البوتانول، التي يتم إنتاجها من الكتلة الحيوية.,True,False,,
98072,biobutanol,بوتانول حيوي,biobutanol,Biobutanol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98072,نوع من البوتانول (رمزه الكيميائي C4H100) ينتج من السليولوز ومصادر أخرى للكتلة الحيوية.,True,False,,
101456,biocenosis,تعايشية,biocénose,Biozönose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101456,"Lebensgemeinschaft; Vergesellschaft-ung von pflanzlichen und tierischen Lebewesen, die sich infolge ähnlicher Umweltansprüche und ein-seitiger oder gegen-seitiger Abhängig-keit in dem betr. Lebensraum ( Biotop) halten können und ein Verknüpfungsgefüge bil",True,False,,
98073,biochar,فحم حيوي,biocharbon,Biokohle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98073,فحم نباتي دقيق الجزيئات ناتج من كتلة حيوية. وفي بعض الحالات يُطلق هذا المصطلح على الفحم النباتي المأخوذ عن كتلة حيوية بواسطة عملية [الانحلال الحراري](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=56411). ويُستعمل هذا الفحم لامتصاص الكربون وتحسين التربة وما إلى ذلك.,True,False,,
94644,biochemical conversion,تحوّل حيوي كيميائي,transformation biochimique,Bio-chemische Umwandlung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94644,عملية يتم فيها تحويل الكُتلة الحيوية إلى [ناقل طاقة ثانوية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94862) أو إلى طاقات نهائية أو طاقة مُفيدة، في عمليات التحسين الحيوية الكميائية، بالاستعانة بأحياء دقيقة؛ أي أن ذلك يحدث في خلال عمليات حيوية. (انظر: تخمّر كحولي، [تحلّل لاهوائي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94742)، [تحلّل هوائي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94737)),True,False,,
98074,biochemical conversion,تحويل كيميائي حيوي,conversion biochimique,biochemische Umwandlung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98074,استخدام التخمّر أو [الهضم اللاهوائي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=98066) في إنتاج وقود ومواد كميائية من مصادر عضوية.,True,False,,
94934,biochemical engineering,هندسة كيميائية حيوية,génie biochimique ,Bioverfahrenstechnik,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94934,فرع من فروع التقانة الحيوية، التي تتناول تطبيق ما يخص هندسة العمليات، وبفضلها يُمكن الاستفادة في التطبيقات التقنية من تحوّلات المواد بفِعل العمليات الحيوية.,True,False,,
94923,biochemical oxygen demand,طلب بيوكيميائي للأكسجين,demande biochimique en oxygène,Biochemischer Sauerstoffbedarf,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94923,كمية الأكسجين التي تحتاجها العضويات الدقيقة خلال 5 أيام عند درجة حرارة 20° س، لكي تُحلِّل المواد العضوية الموجودة بداخل مياه الصرف الصحي بيولوجياً. ويُقاس هذا [المُتغيّر الإجمالي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=95110) بوحدة مجم BSB5;   لتر [mg BSB5;  l].,True,False,,
97158,biochemical oxygen demand,طلب الأكسجين البيوكيميائي (BOD),demande d'oxygène biochimique,biologischer Sauerstoffbedarf,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97158,الأكسجين المُذاب الذي تحتاجه الكائنات البيولوجية الهوائية في كتلة مائية لتكسير المواد العضوية الموجودة في عينة مياه مُحددة عند درجة حرارة مُعينة وخلال فترة زمنية مُحددة.,True,False,,
101455,biocide,مبيد حيوي,biocide,Biozid,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101455,"Oberbegriff für alle Substanzen, die Lebewesen schädigen oder töten ( Herbizid,  Fungizid,  Pestizid)",True,False,,
98075,biodegradable waste,نفايات قابلة للتحلل الحيوي,déchets biodégradables,biologisch abbaubarer Abfall,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98075,نفايات يرجع أصلها إلى مصادر نباتية أو حيوانية، ويُمكن أن تتحلل بفعل كائنات حية أخرى.,True,False,,
94927,biodegradation processes,عملية التحلّل الحيوي,processus de biodégradation,Biologische Abbauprozesse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94927,عملية تتم بواسطة العضويات الدقيقة التي تقوم بتحليل المواد العضوية الموجودة في مياه الصرف الصحي والمياه السطحية المُلوِّثة. (انظر: [تنقية مياه الصرف الصحي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94900)),True,False,,
94645,biodiesel,ديزل حيوي,biodiesel,Biodiesel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94645,أحد الزيوت النباتية أو الحيوانية، بجودة وقود ديزل، يُخصّص للاستعمال كوقود حيوي. ويُعتبر الديزل الحيوي وقوداً حيوياً من الجيل الأول. كما يُمكن استعمال نفايات أحيائية ودهون حيوانية لإنتاج الديزل الحيوي. ويُعدّ الجليسرين من المُنتجات المُصاحبة لهذه العملية، والذي يُستخدم في الصناعات الكيميائية. (انظر: كُتلة حيوية، أسترة، مُنتجات مُصاحبة),True,False,,
98076,biodiesel,ديزل حيوي,biodiesel,Biodiesel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98076,وقود قابل للتحلل الحيوي يُستخدم في محركات ديزل الخاصة بوسائل النقل، ويتم إنتاجه عن طريق أسترة زيوت أو شحوم مشتقة عضوياً. ويُستعمل إما بديلاً لوقود ديزل أو كأحد مكوناته.,True,False,,
101263,biodiesel,ديزل حيوي,biodiesel,Biodiesel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101263,"ein Kraftstoff, der in der Verwendung dem mineralischen Dieselkraftstoff gleichkommt.",True,False,,
99020,biodiversity,تنوع بيولوجي,biodiversité,Biodiversität,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99020,التنوع البيولوجي المشار إليها وفقا للاتفاقية المتعلقة بالتنوع البيولوجي (اتفاقية التنوع البيولوجي) 'التباين، بين الكيانات الحيوية من جميع المصادر: أي المنشأ والأراضي، والبحرية وغيرها من النظم الإيكولوجية المائية والمركبات الإيكولوجية التي ينتمي إليها' ويش,True,False,,
101264,biodiversity,تنوع بيولوجي,biodiversité,Biodiversität,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101264,Biologische Vielfalt,True,False,,
97159,biodrying,تجفيف بيولوجي,bioséchage,Biomassetrocknung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97159,عملية يتم فيها تسخين النفايات القابلة للتحلّل الحيوي بسُرعة خلال المراحل الأوّلية من مراحل التدمين، وذلك لإزالة الرطوبة من سيل النفايات، ممّا يُقلّل من وزنها الإجمالي. وفي عمليات التجفيف البيولوجي تتزايد مُعدلات التجفيف بفِعل الحرارة البيولوجية فضلاً عن التهوية الجبرية.,True,False,,
101444,bioeffector,مُفَعِّل حيوي,bio effecteur,Bioeffektor,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101444,lebende Mikroorganismen sowie Wirkstoffe aus Pflanzenrückständen,True,False,,
95525,bioenergy,طاقة حيوية,bioénergie,Bioenergie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95525,الطاقة التي يتم إنتاجها من الكتلة الحيوية.,True,False,,
98077,bioenergy,طاقة حيوية,bioénergie,Bioenergie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98077,أنواع الطاقة المُستمدة من عمليات إنتاج وتحويل واستخدام مواد ناتجة عن عمليات تمثيل ضوئي سواء مباشرة أو على نحو غير مباشر (من بينها المخلفات العضوية). وتُستعمل لتصنيع وقود وبدائل لمنتجات بتروكيميائية ومنتجات أخرى كثيفة الاستهلاك للطاقة.,True,False,,
94647,bioethanol,إيثانول حيوي,bioéthanol,Bioethanol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94647,إيثانول يُنتج من كُتلة حيوية أو مُخلّفات عامة حيوية الأصل أو من كليهما، ويُستخدم كوقود حيوي من الجيل الأول، حيث يُستعمل في مُحرّكات  البنزين، ويُخلَط مع البنزين. (انظر: [الحبوب المُقطّرة الجافة مع الذوائب](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94816)),True,False,,
98078,bioethanol,إيثانول حيوي,bioéthanol,Bioethanol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98078,نوع من أنواع الإيثانول ينتج من مواد أولية مُستخلصة من كتلة حيوية. ويشتمل على الإيثانول الناتج عن تخمّر المحاصيل مثل الذرة، إلى جانب الإيثانول السليلوزي الناتج من النباتات الخشبية أو الحشائش.,True,False,,
98079,bioethers,إيثرات حيوية,bioéther,Bioether,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98079,مركبات معتدلة التكلفة تعمل كمحسنات لحلقة الأوكتان.,True,False,,
94924,biofilm technology,تقانة الأغشية الحيوية الرقيقة,technologie de biofilm,Biofilmtechnologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94924,التقانة المُستخدمة في تنقية مياه الصرف الصحي بطريقة بيولوجية وهوائية، ويُمكن تقسيمها بوجهٍ عام إلى نوعين: أنظمة تُستخدم فيها كتلة حيوية مُعلقة (طريقة المُعالجة بالحمأة المُنشطة)، وأنظمة أخرى تُستخدم فيها كتلة حيوية غير مُتحرّكة (طريقة المُعالجة بالبيوفيلم)، حيث توجد بها الكتلة الحيوية في صورة بيوفيلم مُثبّت على سطح نمو. وتندرج المُرشِّحات البيولوجية ضمن طريقة المُعالجة بالبيوفيلم.,True,False,,
94925,biofilter,مُرشِّح بيولوجي,filtre biologique,Biofilter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94925,مرشح يُستخدم في [تنقية الهواء العادِم](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94893) بيولوجياً. ويتكوّن المُرشح البيولوجي عموماً من خزان يتدفق الهواء عبره رأسياً، حيث يكون معبأً بمادة حشو، (مثل: الطين المُمَدد، الرمل، فحم الأنثراسيت، فحم الكوك، الزيوليت، البوليسترين المُمَدد). ولهذه المادة سطح مُميّز للغاية، حيث يعمل كسطح تنمو عليه الكتلة الحيوية.,True,False,,
94926,biofiltration,ترشيح بيولوجي,filtration biologique,Biofiltration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94926,عملية تُستخدم فيها المُرشِّحات البيولوجية لتحليل الكربون، والنترجة، ونزع النيتروجين، كما تُستخدم أيضاً لإزالة الفوسفات، حيث تعمل المادة الحامِلة المثبثة والتي ينمو عليها البيوفيلم في المُفاعل على حجز العوالق من خلال الترشيح الموضعي. وبفِعل السطح الكبير المُميّز ( الذي يبلغ من 500 إلى 1000 م2;  م3) والبنية اللاصقة للبيوفيلم، تُزال المواد الصلبة من مياه الصرف الصحي. ويُمكن أن تصل قيمة تصريف المُرشِّح إلى <10 مجم TS;  l> تبعاً لطريقة تشغيله ونوع المُلوِّث.,True,False,,
94651,biofuel,وقود حيوي,biocombustible; biocarburant,Biokraftstoff,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94651,وقود يُشتق من كُتلة حيوية، ويُستعمل لتشغيل مُحرّكات الاحتراق (كما في المركبات، أو في محطات التوليد المُشترك للحرارة والقُدرة) أو أنظمة التدفئة. ومن أنواع الوقود الحيوي: الديزل الحيوي، والإيثانول الحيوي، والميثان الحيوي الناشئ عن الغاز الحيوي، والزيوت النباتية النقية، و[وقود الكُتلة الحيوية المُسالة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94654) الاصطناعي. (انظر: مُنتجات مُصاحبة),True,False,,
