term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
806-14-32,included angle of a reproducing stylus tip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-32,زاوية تشمل طرف إبرة إستعادة التسجيل,"Kegelwinkel einer Abtastnadel, m",included angle of a reproducing stylus tip,ángulo de abertura de la aguja de lectura,"angle d'ouverture de la pointe de lecture, m",angolo di apertura della puntina di riproduzione,再生針先の内抱角,재생바늘 끝 협각재생바늘 끝 끼인각,kąt wierzchołka igły,ângulo de abertura da agulha (de leitura),nålspetsvinkel,唱针尖包角
806-14-33,effective stylus tip radius,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-33,نصف قطر طرف إبرة إستعادة التسجيل,"effektiver Verrundungsradius einer Abtastnadel, m",effective stylus tip radius,radio efectivo de la aguja de lectura,"rayon effectif de la pointe de lecture, m",raggio effettivo della puntina di riproduzione,実効針先半径,실효 바늘끝 반경,promień prowadzenia igły,raio efectivo da agulha (de leitura),effektiv nålspetsradie,针尖有效半径
806-14-34,stylus drag,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-34,إحتكاك الإبرة,"Nadelreibung, f",stylus dragneedle drag,frotamiento de la aguja de lectura,"frottement de la pointe de lecture, m",attrito della puntina di riproduzione,スタイラスドラッグニードルドラッグ,바늘 견인력,siła tarcia igły,atrito da agulha (de leitura),nåldrag,针尖曳力
806-14-35,stylus force,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-35,قوة إرتكاز الإبرة,"Auflagekraft, f",stylus force,fuerza de apoyo,"force d'appui, f",forza di appoggio,針圧,바늘 힘침압,nacisk igły,força de apoio,nålkraft,针压
806-14-36,pick-up cartridge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-36,خرطوشة اللاقط,"Tonarmkopf, m",pick-up cartridge,cartucho de lectura,"cartouche de lecture, f",testina di riproduzione amovibile,ピックアップカートリッジ,픽업 카트리지,wkładka adapterowa,cartucho de leitura,nålmikrofonkapsel,拾音器芯座
806-14-37,moving armature,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-37,ذراع الحركة,"auswechselbare Nadeleinheit, f",moving armature,armadura móvil,"équipage mobile, m",equipaggio mobile,可動アーマチュア,가동 전기자,system drgający adaptera,armadura móvel,mekanism,拾音头传动件
806-14-38,pick-up arm,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-38,ذراع لاقط القراءة,"Tonarm, m",pick-up armtone arm,brazo de lectura,"bras de lecture, m",braccio di riproduzione,トーンアーム,픽업 암음관,ramię adaptera,braço de leitura,tonarm,音臂
806-14-39,counterweight of a tone arm,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-39,ثقل موازن لذراع القراءة,"Gegengewicht eines Tonarms, n",counterweight of a tone arm,contrapeso de un brazo de lectura,"contrepoids d'un bras de lecture, m",contrappeso di un braccio di riproduzione,トーンアームのカウンタウエイト,음관 분동음관 평형추,przeciwwaga ramienia,contrapeso de um braço de leitura,motvikt,音臂平衡锤
806-14-40,reject control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-40,مراقبة الرفض,"Handabschaltung, f",reject control,control de rechazo,"commande de rejet, f",comando di rigetto,リジェクトコントロール,거절 제어리젝트 콘트롤,mechanizm przerywania,comando de rejeição,återföring,选片控制器
806-14-41,automatic stop,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-41,توقّف آلي,"automatische Abschaltung, f",automatic stop,parada automática,"arrêt automatique, m",arresto automatico,自動停止,자동 정지,automatyczny stop,paragem automática,automatiskt stopp,自停装置
806-14-42,compliance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-42,إلتزام,"Nadelnachgiebigkeit, f",compliance,elasticidad,"élasticité, fsouplesse, f",cedevolezza,コンプライアンス,순응준수,podatność (mechaniczna),concedência,fjädringsmjukhet,顺性
806-14-43,stiffness,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-43,جساءة,"Auslenksteifigkeit, f",stiffness,rigidez,"raideur, f",rigidità,スティフネス,경직견고,sztywność (mechaniczna),rigidez,styvhet,刚性
806-14-44,tracking ability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-44,قدرة على التتبع,"Abtastfähigkeit, f",tracking ability,aptitud para la lectura,"aptitude à la lecture, f",attitudine alla riproduzione,トラッキングアビリティトラッキング能力トラッカビリティ,추적 능력,zdolność śledzenia,aptidão à leitura,spårningsförmåga,循迹能力
806-14-45,rake of stylus,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-45,ميل القلم طولياً,"Vorneigung des Schneidstichels, fVorneigung der Abtastnadel, f",rake of stylusrecording angle or dig,inclinación longitudinal (de una aguja de grabación o de una cabeza de lectura),inclinaison longitudinale (d'un burin de gravure ou d'une tête de lecture) f,inclinazione longitudinale (di una puntina di incisione o di una testina di riproduzione),針の傾斜角垂直録音傾斜角,바늘 경사각,nachylenie wzdłużne igły,inclinação longitudinal (de um buril de gravura ou de uma cabeça de leitura),nålvinkel i spårriktning,唱针切向倾角
806-14-46,tilt of a stylus,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-46,ميل الإبرة,"Seitenneigung des Schneidstichels, fSeitenneigung der Abtastnadel, f",tilt of a stylus,inclinación lateral (de una aguja de grabación o de una cabeza de lectura),inclinaison latérale (d'un burin de gravure ou d'une tête de lecture) f,inclinazione laterale (di un puntina di incisione o di una testina di riproduzione),針の傾き,바늘 기울기바늘 경사,nachylenie boczne (rylca lub igły),inclinação lateral (de um buril de gravura ou de uma cabeça de leitura),nålvinkel tvärs spårriktning,唱针倾角
806-14-47,effective mass of the stylus tip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-47,كتلة فعالة لإبرة القلم,"effektive Nadelmasse bezogen auf den Abtastpunkt, f",effective mass of the stylus tip,masa efectiva de la aguja de lectura,"masse de l'équipage mobile rapportée à la pointe de lecture, f",massa dell'equipaggio mobile riportata all'estremità della testina di riproduzione,針先の実効質量,바늘단 실효질량바늘끝 실효질량,masa skuteczna wierzchołka igły,massa da armadura móvel referida à extremidade da agulha (de leitura),effektiv nålspetsmassa,针尖有效质量
806-14-48,side thrust,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-48,دفعة جانبية,"Skating-Kraft, fRadialkraft, f",side thrust,empuje lateral,"poussée latérale, f",spinta laterale,サイドスラスト,횡압측압,nacisk boczny,encosto lateral,sidkraft,内侧力
806-14-49,tripping force,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-49,قوّة فصل,"Abschaltungskraft, f",tripping force,fuerza de disparo,"force résistante du bras de lecture au déplacement horizontal, f",forza resistente del braccio di riproduzione allo spostamento orizzontale,トリッピング力,트립력,siła przesuwu powrotnego ramienia,força resistente do braço de leitura à deslocação horizontal,återgångskraft,启动力
806-14-50,compatibility,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-50,توافقتناسق,"Kompatibilität Mono-Stereo, f",compatibility,compatibilidad,"compatibilité, f",compatibilità,適合性,적합성,kompatybilność,compatibilidade,kompatibilitet,兼容性
806-14-51,surface noise,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-51,شوشرة سطحية,"Grundgeräusch, n",surface noise,ruido de superficie,"bruit de surface, m",rumore di superficie,サーフェイスノイズ,표면 잡음,szum powierzchniowy,ruído de superfície,ytbrus,表面噪声
806-14-52,rumble in a record player unit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-52,قرقعة في  وحدة التسجل,"Rumpelgeräusch eines Plattenspielers, n",rumble in a record player unit,ronroneo de un giradisco,"ronronnement d'une platine tourne-disque, m",tremolio di una piastra giradischi,レコードプレーヤーのランブル,전축 웅웅소음레코드 플레이어 럼블,zakłócenia od wibracji napędu,ronrom de uma platina de gira-discos,skivspelarbuller,唱盘隆隆声
806-14-53,rumble level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-53,مستوى قرقعة,"Rumpelgeräuschpegel, m",rumble level,nivel de ronroneo,"niveau de ronronnement, m",livello di tremolio,ランブルレベル,웅웅소음 수준럼블 레벨,poziom zakłóceń od wibracji napędu,nível de ronrom,bullernivå,隆隆声电平
806-14-54,hum,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-54,طنين,"Netzbrummen, n",hum,zumbido,"ronflement, m",ronzio,ハム,험 잡음,przydźwięk,ronca,brum,交流声
806-14-55,hum level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-55,مستوى الطنين,"Brummpegel, m",hum level,nivel de zumbido,"niveau de ronflement, m",livello di ronzio,ハムレベル,험 잡음 레벨,poziom przydźwięku,nível de ronca,brumspänningsnivå,交流声电平
806-14-56,recorded velocity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-56,السرعة المسجّلة,"aufgezeichnete Schnelle, f",recorded velocity,velocidad de la señal registrada,"vélocité du signal enregistré, f",velocità del segnale registrato,記録された速度振幅,기록 속도,prędkość zapisu,velocidade do sinal gravado,tvärhastighet,录音振速
806-14-57,diameter compensation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-57,تعويض قطري,"Radius-Kompensation, f",diameter compensation,corrección de diámetro,"correction de diamètre, f",compensazione del diametro,内周特性補正,내주특성보정중심특성보정,korekcja promieniowa,correcção de diâmetro,diameterkompensering,直径补偿
806-14-58,channel orientation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-58,توجيه القناة,"Kanalzuordnung, f",channel orientation,orientación de los canales,"orientation des voies, f",orientazione dei canali,チャネル配置,채널 방향,orientacja kanałów,orientação dos canais,kanalorientering,通道定向
806-14-59,vertical tracking angle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-59,زاوية التتبع العمودية,"vertikaler Spurwinkel, m",vertical tracking angle,ángulo vertical de lectura de pista,"angle vertical de lecture de piste, m",angolo di modulazione verticale,垂直トラッキング角,수직 추적 각수직 트래킹 각,pionowy kąt śledzenia,ângulo vertical de leitura de pista,vertikal spärningsvinkel.,垂直循迹角
806-14-60,offset angle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-60,زاوية تعديل,"Kröpfungswinkel, <des Tonarms> m",offset angle,ángulo corrector de error de pista,"angle correcteur d'erreur de piste, m",angolo di compensazione dell'errore di pista,オフセット角,오프셋 각,kąt skręcenia ramienia,ângulo de desvio,förställningsvinkelhorisontell spårningsvinkel,音臂补偿角
806-14-61,lateral tracking angle error,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-61,خطأ زاويةِ التتبع الجانبيِ,"tangentialer Spurfehlwinkel, m",lateral tracking angle error,error de pista lateral,"erreur de piste latérale, f",errore di pista laterale,水平トラッキングエラー,수평추적 각 오차,błąd kątowy poziomy,erro angular lateral de pista,lateralt spårvinkelfel,水平循迹误差角
806-14-62,vertical tracking angle error,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-62,خطأ زاويةِ التتبع العموديِ,"vertikaler Spurfehlwinkel, m",vertical tracking angle error,error de pista vertical,"erreur de piste verticale, f",errore di pista verticale,垂直トラッキングエラー,수직추적 각 오차,błąd kątowy pionowy,erro angular vertical de pista,vertikalt spårvinkelfel,垂直循迹误差角
806-14-63,pinch effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-63,تأثير التقلص,"Klemmeffekt, m",pinch effect,efecto de pinza,"effet de pince, m",effetto di strozzatura,ピンチ効果,핀치효과,zjawisko unoszenia (igły),efeito de pinça,klämeffekt,挤夹效应
806-14-64,cross-talk between spiral groove,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-64,اللغط بين الأخدودِ الحلزوني,"Übersprechen von Rille zu Rille, n",cross-talk between spiral groove,diafonía entre espiras,"diaphonie entre spires, f",diafonia tra spire,ら（螺）旋状音溝間クロストーク,나선홈간 누화나선그루브간 누화,przesłuch międzyrowkowy,diafonia entre espiras,späröverhörning,槽间串音
806-14-65,pre-echo,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-65,ما قبل الصدى,"Vor-Echo, n",pre-echo,preeco,"pré-écho, m",pre-eco,プリエコー,전위반향프리에코,echo wyprzedzające,pré-eco,föreko,前引声
806-14-66,post-echo,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-66,صدى لاحق,"Nach-Echo, n",post-echo,posteco,"post-écho, m",post-eco,ポストエコー,후위 반향포스트 에코,echo,pós-eco,eftereko,后引声回声
806-14-67,dynamic distortion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-67,تشوّه حركي,"dynamische Verzerrung, f",dynamic distortion,distorsión dinámica,"distorsion dynamique, f",distorsione dinamica,ダイナミックひずみ,동적 왜곡,zniekształcenia dynamiczne,distorção dinâmica,dynamisk distorsion,动态失真
806-14-68,tracing distortion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-68,تشوة تتابعي,"Abtastungsverzerrung, f",tracing distortion,distorsión de contacto,"distorsion de contact, f",distorsione di contatto,トレーシングひずみ,추적 왜곡추적 일그러짐,zniekształcenia śladowe,distorção de contacto,spårningsdistorsion,循迹失真
806-14-69,Buchmann and Meyer pattern,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-69,نمط بوكمان وماير,"Lichtbandbreiten-Messung, fBuchmann-Meyer-Verfahren, n",Buchmann and Meyer pattern,método de Buchmann y Meyer,"méthode de Buchmann et Meyer, fméthode de la largeur du faisceau réfléchi, f",metodo di Buchmann e Meyermetodo dell'immagine ottica,光帯幅パターン,부흐만 메이어 유형,metoda pasa świetlnego,método de Buchmann e Meyermétodo da largura do feixe reflectido,Buchmann-Meyermetoden,布克曼—迈耶法
806-14-70,channel sensitivity (at 1 000 Hz),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-70,حساسية القناة (عند 1000 هيرتز),"Kanalempfindlichkeit, <bei 1000 Hz> f",channel sensitivity (at 1 000 Hz),sensibilidad de un canal (a 1 000 Hz),sensibilité d'une voie (à 1 000 Hz) f,sensibilità dei canali (a 1 000 Hz),"チャネル感度, <1000Ｈｚにおける>","채널 감도, 1000 Hz",skuteczność toru (przy 1000 Hz) czułość toru (przy 1000 Hz),sensibilidade de um canal (a 1000 Hz),kanalkänslighet,通道灵敏度（1 000 Hz）
806-14-71,spherical reproducing stylus tip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-71,طرف إبرة إستعادة التسجيل كروي,"kugelförmige Abtastnadelspitze, f",spherical reproducing stylus tip,aguja de lectura esférica,"pointe de lecture sphérique, f",puntina di riproduzione sferica,球面状再生針先端,구면 재생 바늘끝구면 재생 바늘단,kulisty wierzchołek igły,agulha de leitura esférica,sfårisk nålspets,球形唱针尖
806-14-72,spherical reproducing stylus tip radius,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-72,نصف قطر طرف إبرة إستعادة التسجيل كروي,"Abtastnadelkugelradius, m",spherical reproducing stylus tip radius,radio de la aguja de lectura esférica,"rayon de la pointe de lecture sphérique, m",raggio della puntina di riproduzione sferica,球面状再生針先半径,구면 재생 바늘끝 반지름구면 재생 바늘단 반지름,promień kulistego wierzchołka igły,raio da agulha de leitura esférica,radie hos sfärisk nålspets,球形唱针尖半径
806-14-73,stylus tip radius,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-73,نصف قطر رأس إبرة,"Abtastnadelspitzenradius, m",stylus tip radius,radio de la aguja de lectura,"rayon de la pointe de lecture, m",raggio della puntina di riproduzione,針先半径,바늘단 반지름촉침끝 반지름,promień wierzchołka igły,raio da agulha de leitura,nålspetsradie,针尖半径
806-15-01,magnetic recording,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-01,تسجيل مغناطيسي,"Magnetaufzeichnung, f",magnetic recording,registro magnético,"enregistrement magnétique, m",registrazione magnetica,磁気記録,자기 기록,zapisywanie magnetyczne nagrywanie magnetyczne rejestracja magnetyczna,gravação magnética,magnetisk inspelning,磁记录
806-15-02,magnetic recorder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-02,مسجل مغناطيسي,"Magnetaufzeichnungsgerät, n",magnetic recorder,registrador magnético,"enregistreur magnétique, m",registratore magnetico,磁気記録機,자기 기록계,zapisywacz magnetyczny urządzenie do zapisywania magnetycznego,gravador magnético,magnetisk inspelningapparat,磁性记录机
806-15-03,magnetic reproduction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-03,إعادة إنتاج مغناطيسي,"magnetische Wiedergabe, f",magnetic reproduction,lectura magnética,"lecture magnétique, f",riproduzione magnetica,磁気再生,자기 재생,odczytywanie magnetyczne odgrywanie magnetyczne,leitura magnética,magnetisk avspelning,磁性重放
806-15-04,magnetic reproducer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-04,مستعيد مغناطيسي,"magnetisches Wiedergabegerät, n",magnetic reproducer,lector magnético,"lecteur magnétique, m",riproduttore magnetico,磁気再生機,자기 재생기,odczytywacz magnetyczny urządzenie do odczytywania magnetycznego,leitor magnético,magnetisk avspelningsapparat,磁性重放机
806-15-05,magnetic head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-05,رأس مغناطيسي,"Magnetkopf, m",magnetic head,cabeza magnética,"tête magnétique, f",testina magnetica,磁気ヘッド,자기 머리자기 헤드,głowica magnetyczna,cabeça magnética,tonhuvud,磁头
806-15-06,magnetic recording head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-06,رأس نسجيل مغناطيسي,"Aufzeichnungskopf, m",magnetic recording head,cabeza magnética de registro,"tête magnétique d'enregistrement, f",testina magnetica di registrazione,磁気記録ヘッド,자기 기록 헤드,głowica magnetyczna zapisująca,cabeça magnética de gravação,inspelningshuvud,磁性记录头
806-15-07,magnetic reproducing head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-07,رأس إعادة إنتاج مغناطيسيِ,"Wiedergabekopf, m",magnetic reproducing head,cabeza magnética de lectura,"tête magnétique de lecture, f",testina magnetica di riproduzione,磁気再生ヘッド,자기 재생헤드,głowica magnetyczna odczytująca,cabeça magnética de leitura,avspelningshuvud,磁性重放头
806-15-08,magnetic recording/reproducing head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-08,رأس تسجيل  \  إعادة إنتاج مغناطيسي,"Kombikopf, mAufzeichnungs- und Wiedergabekopf, m",magnetic recording/reproducing head,cabeza magnética combinada,"tête magnétique combinée, f",testina magnetica ambivalente,磁気記録/再生ヘッド,자기 기록/재생 헤드,głowica magnetyczna uniwersalna głowica magnetyczna zapisująco-odczytująca,cabeça magnética combinada,in-och avspelningshuvud,磁性录/放头
806-15-09,magnetic erasing head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-09,رأس محو مغناطيسي,"Löschkopf, m",magnetic erasing head,cabeza magnética de borrado,"tête magnétique d'effacement, f",testina magnetica di cancellazione,磁気消去ヘッド,자기 소거 헤드,głowica magnetyczna kasująca,cabeça magnética de apagamento,raderhuvud,消磁头
806-15-10,Hall effect reproducing head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-10,رأس إعادة إنتاج تأثير هال,"Hall-Effekt-Wiedergabekopf, m",Hall effect reproducing head,cabeza de lectura de efecto Hall,"tête de lecture à effet Hall, f",testina di riproduzione ad effetto Hall,ホール効果形再生ヘッド,홀효과 재생 헤드,głowica Halla (odczytująca),cabeça de leitura de efeito Hall,halleffekthuvud,霍尔效应重放头
806-15-11,magnetic recording medium,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-11,وسط تسجيل مغناطيسي,"magnetisierbarer Aufzeichnungsträger, m",magnetic recording medium,soporte de registro magnético,"support magnétique d'enregistrement, m",supporto di registrazione magnetica,磁気記録媒体,자기 기록 매체,nośnik magnetyczny (zapisu),suporte magnético de gravação,magnetiskt inspelningsmedium,磁记录载体
806-15-12,magnetic tape,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-12,شريط مغناطيسي,"Magnetband, n",magnetic tape,cinta magnética,"bande magnétique, f",nastro magnetico,磁気テープ,자기 테이프,taśma magnetyczna,fita magnética,magnetband,磁带
806-15-13,blank magnetic tape,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-13,شريط مغناطيسي فارغ,"Leerband, n",blank magnetic tape,cinta magnética virgen,"bande magnétique vierge, f",nastro magnetico vergine,ブランク磁気テープ,공자기테이프,taśma magnetyczna czysta,fita magnética virgem,nyband,空白磁带
806-15-14,magnetic disk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-14,قرص تسجيل مغناطيسي,"Magnetplatte, f",magnetic disk,disco magnético,"disque magnétique, m",disco magnetico,磁気ディスク,자기 원판,płyta magnetyczna,disco magnético,magnetisk skiva,磁盘
806-15-15,magnetic track,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-15,مسار مغناطيسي,"Magnetspur, f",magnetic track,pista magnética,"piste magnétique, f",pista magnetica,磁気記録トラック磁気トラック,자기 트랙자기기록 트랙,ścieżka magnetyczna ślad magnetyczny,pista magnética,magnetiskt spår,磁迹
806-15-16,track configuration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-16,ترتيب مسار,"Spurlage, f",track configuration,configuración de las pistas,"répartition des pistes, f",ripartizione della pista,トラック構成,트랙 구성,konfiguracja ścieżek,repartição das pistas,spårmönster,磁迹形位
806-15-17,short-circuit flux of a magnetic tape,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-17,تدفق قصر الدائرة لشريط مغناطيسي,"Kurzschlussfluß eines Magnetbandes, m",short-circuit flux of a magnetic tape,flujo de cortocircuito de una cinta magnética,"flux de court-circuit d'une bande magnétique, m",flusso di corto circuito di un nastro magnetico,磁気テープの短絡磁束,자기테이프 단락자속,strumień zwarciowy,fluxo de curtocircuito de uma fita magnética,kortslutningsflöde,短路带磁通
806-15-18,surface induction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-18,حث سطحى,"Oberflächen-Flussdichte, f",surface induction,inducción superficial,"induction superficielle, f",induzione superficiale,表面誘導,표면유도,indukcja magnetyczna powierzchniowa,indução superficial,luftgapsflödestäthet,表面磁感应
806-15-19,magnetic head core,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-19,قلب رأس مغناطيسي,"Magnetkopfkern, m",magnetic head core,núcleo de cabeza magnética,"noyau de tête magnétique, m",nucleo di una testina magnetica,磁気ヘッドコア,자기헤드 코어,magnetowód głowicy magnetycznej rdzeń głowicy magnetycznej,núcleo de cabeça magnética,magnethuvudkärna,磁头芯
806-15-20,magnetic head gap,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-20,فجوة رأس مغناطيسي,"Kopfspalt, mMagnetkopfspalt, m",magnetic head gap,entrehierro de cabeza magnética,"entrefer d'une tête magnétique, m",traferro di una testina magnetica,磁気ヘッドギャップ,자기헤드 갭자기헤드 간격,szczelina głowicy magnetycznej,entreferro de uma cabeça magnética,magnetisk spalt,磁头缝隙
806-15-21,gap width,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-21,عرض الفجوة,"Spaltlänge, f",gap width,anchura de entrehierro,"hauteur d'entrefer, f",larghezza di traferro,記録再生ギャップ幅ギャップ幅,갭 폭틈 너비,szerokość szczeliny,largura de entreferro,spaltlängd,缝隙宽度
806-15-22,gap depth,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-22,عمق الفجوة,"Spalttiefe, f",gap depth,profundidad de entrehierro,"profondeur d'entrefer, f",altezza del traferro,ギャップ深さ,갭 깊이,głębokość szczeliny,profundidade de entreferro,spaltdjup,缝隙深度
806-15-23,gap length,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-23,طول فجوة,"Spaltbreite, f",gap length,longitud de entrehierro,"largeur réelle d'entrefer, f",lunghezza reale di traferro,ギャップ長,갭 길이틈 길이,długość szczeliny,comprimento de entreferro,spaltbredd,缝隙长度
806-15-24,effective gap length,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-24,طول فجوة فعال,"effektive Spaltbreite, f",effective gap length,longitud equivalente de entrehierro,"largeur équivalente d'entrefer, f",lunghezza equivalente di traferro,実効ギャップ長,유효 갭 길이유효 틈 길이,długość szczeliny skuteczna,comprimento equivalente de entreferro,effektiv spaltbredd,有效缝隙长度
806-15-25,gap loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-25,فقد الفجوة,"Spaltverlust, m",gap loss,pérdida de entrehierro,"perte d'entrefer, f",perdita di traferro,ギャップ損失,갭 손실틈 손실,straty szczelinowe,perda de entreferro,spaltförluster,缝隙损耗
806-15-26,erasure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-26,محو,"Löschung, f",erasure,borrado,"effacement, m",cancellazione,消去,소거삭제,kasowanie,apagamento,radering,消磁
806-15-27,erasing current,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-27,تيار المحو,"Löschstrom, m",erasing current,corriente de borrado,"courant d'effacement, m",corrente di cancellazione,消去電流,소거 전류삭제 전류,prąd kasujący,corrente de apagamento,raderström,消磁电流
806-15-28,saturation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-28,تشبّع,"Sättigung, f",saturation,saturación,"saturation, f",saturazione,磁気飽和飽和,포화,nasycenie,saturação,mättning,磁饱和
806-15-29,biasing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-29,إنحياز,"Vormagnetisierung, f",biasing,polarización magnética,"polarisation magnétique, f",polarizzazione magnetica,バイアス,바이어스,podkład,polarização magnética,förmagnetisering,偏磁
806-15-30,biasing current,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-30,تيار الإنحياز,"Vormagnetisierungsstrom, m",biasing current,corriente de polarización,"courant de polarisation, m",corrente di polarizzazione,バイアス電流,바이어스 전류,prąd podkładu,corrente de polarização,förmagnetiseringsström,偏磁电流
806-15-31,hub,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-31,صرّة,"Wickelkern, m",hub,núcleo,"noyau, m",nucleo di una testina magnetica,ハブ,중심허브,krążek,núcleo de bobina,spolnav,盘芯
806-15-32,flange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-32,شفة,"Flansch, m",flange,brida,"flasque, f",flangia,フランジ,테두리플랜지,kołnierz (krążka),flange,spolgavel,托盘
806-15-33,spool,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-33,بكرة,"Spule, f",spoolreel,bobina,"bobine, f",bobina,リール,테이프 감개릴,szpula,bobina,spole,带盘
806-15-34,supply spool,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-34,بكرة امداد ( تزويد),"Abwickelspule, f",supply spool,bobina suministradora,"bobine débitrice, f",bobina di svolgimento,供給リール,공급 테이프감개,szpula podająca szpula odwijająca,bobina alimentadora,avlindningsspole,供带盘
806-15-35,take-up spool,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-35,مقبض  البكرة,"Aufwickelspule, f",take-up spool,bobina colectora,"bobine réceptrice, f",bobina di avvolgimento,巻取リール,감는 릴,szpula odbierająca szpula zwijająca,bobina receptora,upplindningsspole,收带盘
806-15-36,fast forward movement,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-15-36,حركة امامية سريعة,"Schnellvorlauf, m",fast forward movement,avance rápido,"avance rapide, f",avanzamento rapido,早送り,빨리 감기,przewijanie w przód,avanço rápido,snabbspolning framåt,快速进带
