term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
221-04-06,fullness factor (related to the flux density),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-06,BH ناتج,"Füllfaktor (bezogen auf die Flussdichte), m",fullness factor (related to the flux density),factor de plenitud (relativo a la inducción),facteur de plénitude (relatif à l'induction) m,fattore di pienezza (relativo all’induzione),磁束密度に関する充満係数充満係数,"충만계수, <자속밀도>",współczynnik wypełnienia dla indukcjiwspółczynnik wypełnienia,factor de plenitude (relativo à indução),B(H)-utbuktningsfaktor,"凸出因数, <磁通密度相关的>"
221-04-07,fullness factor related to the polarization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-07,عامل إمتلاءِ (متعلق بكثافة الفيض),"polarisationsbezogener Füllfaktor, m",fullness factor related to the polarization,factor de plenitud relativo a la polarización,"facteur de plénitude relatif à la polarisation, m",fattore di pienezza relativo alla polarizzazione,磁気分極に対する充満係数,자기분극 관련 충만지수,współczynnik wypełnienia dla polaryzacji,factor de plenitude relativo à polarização,J(H)-utbuktningsfaktor,磁极化强度相关的凸出因数
221-04-08,recoil state,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-08,عامل إمتلاء  متعلق بالإستقطاب,"Zustand der rückläufigen Schleife, m",recoil state,estado de retroceso,"état de recul, m",stato di ritorno,リコイル状態,리코일 상태,stan po powrocie,estado de retrocesso,återgångstillstånd,回复状态
221-04-09,recoil line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-09,حالة إرتدادِ,"Linie der rückläufigen Schleife, fLinie der rückläufigen Schleife, frückläufige Schleife, f",recoil linerecoil curverecoil loop,ciclo de retrocesocurva de retrocesolínea de retroceso,"ligne de recul, fcourbe de recul, fcycle de recul, m",linea di ritornocurva di ritorno,リコイル線,리코일 선,linia powrotu,linha de retrocessocurva de retrocessociclo de retrocesso,återgångskurva,回复线回复曲线回复回线
221-04-10,working point,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-10,خَطّ إرتدادِ,"Arbeitspunkt, m",working point,punto de funcionamiento,"point de fonctionnement, m",punto di funzionamento,動作点,동작 점,punkt pracy magnesu,ponto de funcionamento,arbetspunkt,工作点
221-04-11,load line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-11,نقطة العمل,"Arbeitsgerade, f",load line,línea de carga,"ligne de charge, f",linea di carico,負荷線負荷曲線,부하 선부하 곡선,linia obciążenia,linha de carga,belastningslinje,负载线
221-04-12,magnetic leakage factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-12,خط الحمل,"magnetischer Streufaktor, m",magnetic leakage factor,factor de fuga magnética,"facteur de fuite magnétique, m",fattore di fuga magnetico,磁気漏れ係数,자기 누설 계수,współczynnik rozproszenia magnetycznego,factor de fuga magnético,magnetisk läckfaktor,漏磁因数
221-04-13,(air) gap,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-13,معامل التسرب المغناطيسي,"Luftspalt, mSpalt, m",(air) gap,entrehierro,"entrefer, m",traferro,空隙、エアギャップ,공극,szczelina powietrznaszczelina niemagnetyczna,entreferro,(luft)gap,空气隙
221-04-14,magnetic axis,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-14,فجوة (هوائية),"magnetische Achse, f",magnetic axis,eje magnético,"axe magnétique, m",asse magnetico,磁軸,자축,oś magnetyczna,eixo magnético,magnetisk axel,磁轴
221-04-15,pole face,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-15,محور مغناطيسي,"Polfläche, f",pole face,cara polar,"face polaire, f",faccia polare,磁極面,자극면,powierzchnia bieguna magnesupowierzchnia bieguna,face polar,polyta,极面
221-04-16,north pole (of a magnet),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-16,وجه القطب,"Nordpol (eines Magneten), m",north pole (of a magnet),polo morte (de un imán),pôle nord (d'un aimant) m,polo nord (di un magnete),"N極, <磁石の>","북극, <자석>",biegun magnesu północnybiegun północny,pólo norte (de um íman),nordpol,"北极, <磁体的>"
221-04-17,north pole face,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-17,قطب شمالي (لمغناطيس),"Nordpolfläche, f",north pole face,cara polar norte (de un imán),"face polaire nord, f",faccia polare nord (di un magnete),N磁極面,북극면,powierzchnia bieguna północnego,face polar norte,nordpolyta,北极面
221-04-18,south pole (of a magnet),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-18,وجه القطب الشمالي,"Südpol (eines Magneten), m",south pole (of a magnet),polo sur (de un imán),pôle sud (d'un aimant) m,polo sud (di un magnete),"S極, <磁石の>","남극, <자석>",biegun magnesu południowybiegun południowy,pólo sul (de um íman),sydpol,"南极, <磁体的>"
221-04-19,south pole face,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-19,قطب جنوبي (لمغناطيس),"Südpolfläche, f",south pole face,cara polar sur (de un imán),"face polaire sud, f",faccia polare sud (di un magnete),S磁極面,남극자극면,powierzchnia bieguna południowego,face polar sul,sydpolyta,南极面
221-04-20,polarity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-20,وجه القطب الجنوبي,"Polarität, f",polarity,polaridad,"polarité, f",polarità,極性,극성,biegunowość magnesu,polaridade,polaritet,极性
221-04-21,neutral line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-21,قطبية,"Neutrallinie, f",neutral line,línea neutra,"ligne neutre, f",linea neutra,中性線,중성선,linia neutralna magnesu,linha neutra,neutrallinje,中性线
221-04-22,magnetic pull,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-22,خَطّ محايد,"magnetischer Zug, m",magnetic pull,fuerza portante magnético,"force portante magnétique, f",forza portante magnetica,磁気吸引力,자기흡인력,przyciąganie magnetyczne,força portante magnética,magnetisk dragkraft,磁引力
221-04-23,pole piece,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-23,سحب مغناطيسي,"Polstück, n",pole piece,pieza polar (de un imán),"pièce polaire, f",pezzo polare (di un magnete),磁極片,자극편,nabiegunnik,peça polar,polsko,极片
221-04-24,(magnetic) core,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-24,قطعة قطبِ,"magnetischer Kern, mKern, m",(magnetic) core,núcleo (magnético),"noyau (magnétique), m",nucleo (magnetico),磁心,자심,magnetowódrdzeń magnetyczny,núcleo (magnético),(magnetisk) kärna,磁铁心
221-04-25,laminated (magnetic) core,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-25,قلب (مغناطيسى),"magnetischer Schichtkern, mSchichtkern, m",laminated (magnetic) core,núcleo (magnético) laminado,"noyau (magnétique) feuilleté, m",nucleo (magnetico) laminato,積層磁心,적층자심,magnetowód blachowanyrdzeń blachowany,núcleo (magnético) laminado,laminerad kärna,叠片磁铁心
221-04-26,magnetic powder core,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-26,قلب (مغناطيسي) رقائقي,"magnetischer Pulverkern, m",magnetic powder core,núcleo (magnético) de partículas de polvo,"noyau (magnétique) en poudre, m",nucleo (magnetico) in polvere,圧粉磁心,자분자심,magnetowód proszkowyrdzeń proszkowy,núcleo (magnético) em pó,(magnetisk) pulverkärna,磁铁粉心
221-04-27,strip-wound (magnetic) core,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-27,قلب مسحوق مغناطيسي,"magnetischer Bandkern, mBandkern, m",strip-wound (magnetic) core,núcleo (magnético) en banda enrollada,"noyau (magnétique) enroulé, m",nucleo tmagnetico) awo'to,巻鉄心,권 철심,magnetowód taśmowyrdzeń taśmowy,núcleo (magnético) enrolado,bandkärna,带绕磁铁心
221-04-28,lamination factor (of a laminated or strip-wound core),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-28,قلب (مغناطيسي) ملفوف شريطيا,"Laminierungsfaktor, mStapelfaktor (eines Schichtkerns oder Bandkerns), m",lamination factor (of a laminated or strip-wound core)stacking factor (of a laminated or strip-wound core),factor de apilamiento (de un núcleo laminado o enrollado),facteur de foisonnement (d'un noyau feuilleté ou enroulé) m,fattore di riempimento,"占積率, <積層磁心または巻鉄心の>","적층률, <적층자심 또는 권철심>",współczynnik wypełnienia magnetowodu,factor de empilhamento (de um núcleo laminado ou enrolado),fyllfaktor; stapelfaktor,"填充因数, <叠片磁心或带绕磁心的>"
221-04-29,core factor C1,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-29,عامل الترقيق (لقلب رقائقي أو ملفوف شريطيا),"Kernfaktor C1, mKern-Induktivätsparameter, m",core factor C1core inductance parameter,coeficiente de núcleo C1parámetro de inductancia (de un núcleo),"coefficient de noyau C1, mparamètre d'inductance (d'un noyau) m",coefficiente di nucleo C1parametro di induttanza (di un nucleo),磁心係数 C1,자심계수 C1,stała magnetowodu C1,coeficiente de núcleo C1parâmetro de indutância (de um núcleo) C1,kärnfaktor C1kärninduktansparameter,磁心因数C1磁心电感参数
221-04-30,core factor C2,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-30,عامل القلب C1,"Kernfaktor C2, mKern-Hystereseparameter, m",core factor C2core hysteresis parameter,coeficiente de núcleo C2parámetro histerético (de un núcleo),"coefficient de noyau C2, mparamètre hystérétique (d'un noyau) m",coefficiente di nucleo C2;parametro di isteresi (di un nucleo),磁心係数 C2,자심계수 C2,stała magnetowodu C2,coeficiente de núcleo C2parâmetro histerético (de um núcleo) C2,kärnfaktor C2kärnhysteresparameter,磁心因数C2磁心磁滞参数
221-04-31,effective dimensions (of a magnetic circuit) pl,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-31,عامل القلب C2,"effektive Abmessungen (eines magnetischen Kreises), f, pl",effective dimensions (of a magnetic circuit) pl,dimensiones efectivas (de un circuito magnético)dimensiones equivalentes (de un circuito magnético),dimensions équivalentes (d'un circuit magnétique) f pldimensions effectives (d'un circuit magnétique) f pl,dimensioni equivalenti (di un circuito magnetico)dimensioni effettive (di un circuito magnetico),"実効（断面積，磁路長，体積）, <磁気回路の>","실효 치수, <자기 회로>, 복수유효 치수, <자기 회로>, 복수",wymiary równoważne obwodu magnetycznego,dimensões equivalentes (de um circuito magnético),effektiva dimensioner hos magnetisk krets,"有效尺寸, <磁路的>"
221-04-32,yoke,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-32,أبعاد فعّالة (لدائرة مغناطيسية),"Joch, n",yoke,culata,"culasse, f",giogo,ヨーク継鉄,요크계철,jarzmo,culatra,(magnetiskt) ok,磁轭
221-04-33,active mass,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-33,مقرن (نير),"aktive Masse, feffektive Masse",active masseffective mass,masa activamasa efectiva,"masse active, fmasse effective, f",massa attivamassa effettiva,実効質量,실효 질량,masa efektywna,massa activa,effektiv massa,有功质量有效质量
221-04-34,active mass factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-34,كتلة نشيطة (فعّالة),"spezifische aktive Masse, fspezifische effektive Masse, f",active mass factoreffective mass factor,factor de masafactor de masa efectiva,"facteur de masse active, mfacteur de masse effective, m",fattore di massa attivafattore di massa effettiva,実効質量係数,실효 질량 계수,współczynnik masy efektywnej,factor de massa activa,effektiv massfaktor,有功质量因数有效质量因数
221-04-35,double-lapped joint,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-35,عامل الكتلة النشيطة (الفعّالة),"doppeltüberlappende Verbindung, f",double-lapped joint,junta de doble recubrimiento,"joint à double recouvrement, m",giunto a incastro,ダブルラップ接合,이중 겹이음 결합,łączenie na podwójną zakładkę,junta com duplo recobrimento,överlappsfog,双搭接
221-04-36,Epstein square,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-36,مفصل ثنائي متراكب,"Epsteinrahmen, m",Epstein squareEpstein test frame,cuadro de Epstein,"cadre d'Epstein, m",circuito magnetico di Epstein,エプスタイン測定枠,엡스타인 측정테,ramka Epsteinajarzmo Epsteina  (termin niezalecany),quadro de Epstein,epsteinram,艾普斯坦方圈艾普斯坦测试框架
221-04-37,permeameter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-37,مربع إبستن,"Permeameter, n",permeameter,permeámetro,"perméamètre, m",permeametro,透磁率計,투자율계,permeametr,permeâmetro,permeameter,磁导计
221-04-38,search coil,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-38,مقياس النفاذية,"Suchspule, f",search coil,bobina de exploración,"bobine d'exploration, f",bobina di esplorazione,探りコイルサーチコイル,검색 코일,cewka probiercza,bobine de exploração,mätspole,测试线圈
221-04-39,effective area (of a search coil),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-39,ملف بحث,"effektive Fläche (einer Suchspule), f",effective area (of a search coil),área equivalente (de una bobina de exploración)sección efectiva (de una bobina de exploración),section effective (d'une bobine d'exploration) faire équivalente (d'une bobine d'exploration) f,sezione effettiva (di una bobina d’esplorazione)area equivalente (di una bobina d’esplorazione),"実効面積, <探りコイルの>","유효 단면적, 검색 코일실효 단면적, 검색 코일",powierzchnia skuteczna cewki probierczej,secção equivalente (de uma bobine de exploração),mätspolens effektiva area,"有效面积, <测试线圈的>"
221-04-40,area turns (of a search coil),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-40,المساحة الفعالة (لملف البحث),"Windungsfläche (einer Suchspule), f",area turns (of a search coil),producto del número de espiras por la sección efectiva (de una bobina de exploración),produit du nombre de spires par la section effective (d'une bobine d'exploration) m,prodotto del numero di spire perla sezione effettiva (di una bobina d’esplorazione),"エリアターン, <探りコイルの>","면적회전수, 검색 코일",powierzchniozwoje cewki probierczejpowierzchniozwoje,produto do número de espiras pela secção equivalente (de uma bobine de exploração),areavarvprodukt,"面积匝数, <测试线圈的>"
221-05-01,gyromagnetic effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-01,لفات مساحة (لملف البحث),"gyromagnetischer Effekt, m",gyromagnetic effect,efecto giromagnético,"effet gyromagnétique, m",effetto giromagnetico,磁気回転効果ジャイロ磁気効果,자이로자기 효과,zjawisko giromagnetyczne,efeito giromagnético,gyromagnetisk effek,旋磁效应
221-05-02,Faraday effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-02,تأثير جيرومغناطيسى,"Faraday-Effekt, mFaraday-Rotation, f",Faraday effectFaraday rotation,efecto Faradayrotación de Faraday,"effet Faraday, mrotation de Faraday, f",effetto Faradayrotazione di Faraday,ファラデー効果,패러데이 효과,zjawisko Faradayarotacja Faradaya,efeito Faradayrotação de Faraday,faradayeffekt,法拉第效应法拉第旋转
221-05-03,gyromagnetic coefficient (of an electron),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-03,تأثير فاراداي,"gyromagnetischer Koeffizient (eines Elektrons), m",gyromagnetic coefficient (of an electron)gyromagnetic ratio (deprecated),cociente giromagnético (desaconsejado)coeficiente giromagnético (de un electrón),coefficient gyromagnétique (d'un électron) mrapport gyromagnétique (terme déconseillé) m,coefficiente giromagnetico (di un elettrone),"ジャイロ磁気定数, <電子の>","자이로자기 계수, 전자",współczynnik giromagnetyczny  (elektronu),coeficiente giromagnético (de um electrão),gyromagnetisk kvot,"旋磁系数, <电子的>"
221-05-04,gyromagnetic resonance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-04,معامل جيرو مغناطيسي (للإلكترون),"gyromagnetische Resonanz, f",gyromagnetic resonance,resonancia giromagnética,"résonance gyromagnétique, f",risonanza giromagnetica,ジャイロ磁気共鳴,자이로자기 공명,rezonans giromagnetyczny,ressonância giromagnética,gyromagnetisk resonans,旋磁共振
221-05-05,gyromagnetic material,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-05,رنين جيرو مغناطيسي,"gyromagnetischer Werkstoff, mgyromagnetisches Medium, n",gyromagnetic materialgyromagnetic medium,medio giromagnéticosustancia giromagnética,"substance gyromagnétique, fmilieu gyromagnétique, m",materiaIe giromagneticomezzo giromagnetico,磁気回転材料ジャイロ磁性材料,자이로자성 재료자이로자성 매체,substancja giromagnetycznaośrodek giromagnetyczny,substância giromagnéticomeio giromagnético,gyromagnetiskt material; gyromagnetiskt medium,旋磁材料旋磁介质
221-05-06,gyromagnetic device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-06,مادة جيرومغناطيسي,"gyromagnetisches Bauelement, n",gyromagnetic device,dispositivo giromagnético,"dispositif gyromagnétique, m",dispositivo giromagnetico,ジャイロ磁気デバイス,자이로자기 장치,przyrząd giromagnetyczny,dispositivo giromagnético,gyromagnetisk anordning,旋磁器件
221-05-07,gyromagnetic resonator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-07,جهاز جيرومغناطيسي,"gyromagnetischer Resonator, m",gyromagnetic resonator,resonador giromagnético,"résonateur gyromagnétique, m",risonatore giromagnetic,ジャイロ磁気共鳴器,자이로자기 공명기,rezonator giromagnetyczny,ressoador giromagnético,gyromagnetisk resonator,旋磁共振子
221-05-08,non-reciprocal phase-shifter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-08,مرنان جيرومغناطيسي,"nichtreziproker Phasenschieber, m",non-reciprocal phase-shifter,desfasador directodesfasador no recíproco,"déphaseur non réciproque, mdéphaseur directif, m",sfasatore non-reciproco sfasatore direzionale,非可逆移相器,비가역 이상기,przesuwnik fazy nieodwracalny,desfazador não recíprocodesfazador direccional,irreciprok fasändrare,非互易移相器
221-05-09,non-reciprocal polarization rotator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-09,مزيح طور غير تبادلي,"nichtreziproker Polarisationsdreher, mnichtreziproker Faraday-Rotator, m",non-reciprocal polarization rotatornon-reciprocal wave rotator,rotador de onda no recíprocorotador de polarización,"rotateur de polarisation non réciproque, mrotateur d'onde non réciproque, m",rotatore di polarizzazione non reciprocorotatore d’onda non reciproco,非可逆偏光回転子,비가역편광 회전자,rotator polaryzacji nieodwracalny,rodador de polarização não recíprocorodador de onda não recíproco,irreciprok polarisationsvridare; irreciprok vågvridare,非互易极化旋转器非互易波旋转器
221-05-10,microwave gyrator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-10,مدوّر استقطاب غير تبادلي,"Mikrowellen-Gyrator, m",microwave gyrator,girado de hiperfrecuenciasgirador de microondas,"gyrateur hyperfréquence, m",giratore per iperfrequenze,マイクロ波ジャイレータ,마이크로파 자이레이터,girator mikrofalowy,girador de hiperfrequências,mikrovågsgyrator,微波回转器
221-05-11,circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-11,مدور بالأمواج الدقيقة,"Zirkulator, m",circulator,circulador,"circulateur, m",circolatore,サーキュレータ,서큘레이터,cyrkulator,circulador,cirkulator,环行器
221-05-12,phase-shift circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-12,ممرر,"Phasenverschiebungszirkulator, m",phase-shift circulator,circulador de desfase,"circulateur à déphasage, m",circolatore a sfasamento,移相形サーキュレータ,이상형 서큘레이터,cyrkulator z przesuwnikiem fazy,circulador de desfazagem,fasändringscirkulator,相移式环行器
221-05-13,(wave) rotation circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-13,ممرر مزيح للطور,"Polarisationsdrehzirkulator, mZirkulator mit Faraday-Rotator, m",(wave) rotation circulator,circulador de rotación (de polarización),"circulateur à rotation (de polarisation), m",circolatore a rotazione (di polarizzazione),波形回転形サーキュレータ回転形サーキュレータ,회전형 서큘레이터,cyrkulator rotacyjny,circulador de rotação (de polarização),rotationscirkulator; vågvridningscirkulator,波旋转式环行器
221-05-14,junction circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-14,ممرر دوراني (لموجة),"Verzweigungszirkulator, m",junction circulator,circulador de unión,"circulateur jonction, m",circolatore di piunzione,ジャンクション形サーキュレータ,교차점형 서큘레이터,cyrkulator rozgałęźny,circulador de junção,greningscirkulator,结环行器
221-05-15,lumped-element circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-15,ممرر وصلة,"Zirkulator aus konzentrierten Elementen, m",lumped-element circulator,circulador de elementos localizados,"circulateur à éléments localisés, m",circolatore a elementi localizzati,集中定数形サーキュレータ,집중상수형 서큘레이터,cyrkulator o elementach skupionych,circulador de elementos localizados,kretselementcirkulator,集中元件环行器
221-05-16,(microwave) isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-16,ممرر عنصر مجمع,"Einweg-Dämpfungsglied, nMikrowellenisolator, mIsolator, m",(microwave) isolatorone-way attenuator,aislador (hiperfrecuencias)atenuador unidireccional,"isolateur (hyperfréquence), maffaiblisseur unidirectionnel, m",isolatore (per iperfrequenza)smorzatore unidirezionale,マイクロ波アイソレータアイソレータ,마이크로파 단향관,izolator mikrofalowyizolatortłumik jednokierunkowy,isolador (de hiperfrequências)atenuador unidireccional,isolator; envägsdämpare,微波隔离器单向衰减器
221-05-17,(wave) rotation isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-17,عازل بالأمواج الدقيقة,"Einweg-Dämpfungsglied mit Faraday-Rotator, n",(wave) rotation isolator,aislador de rotación (de poIarización),"isolateur à rotation (de polarisation), m",isolatore a rotazione (di polarizzazione),波形回転形アイソレータ,전파 회전형 단향관,izolator rotacyjny,isolador de rotação (de polarização),rotationsisolator; vågvridningsisolator,波旋转式隔离器
221-05-18,resonance (absorption) isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-18,عازل تدوير الموجة,"Einweg-Dämpfungsglied mit Resonanzabsorption, n",resonance (absorption) isolator,aislador de absorción (de resonancia)aislador de resonancia,"isolateur à résonance, misolateur (à absorption) à la résonance, m",isolatore a risonanzaisolatore (ad assorbimento) a risonanza,共鳴吸収形アイソレータ,공진흡수형 단향관,izolator rezonansowyizolator o absorpcji rezonansowej,isolador (de absorção) de ressonância,resonans(absorptions)isolator,共振吸收式隔离器
221-05-19,field-displacement isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-19,عازل (امتصاص)الرنين,"Einweg-Dämpfungsglied mit Feldverschiebung, n",field-displacement isolator,aislador de desplazamiento de campo,"isolateur à déplacement de champ, m",isolatore a spostamento di campo,電界変位形アイソレータ,전계변위형 단향관,izolator o polu przemieszczonym,isolador de deslocamento de campo,fältändringsisolator,场移式隔离器
221-05-20,lumped-element isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-20,عازل إزاحة مجال,"Einweg-Dämpfungsglied aus konzentrierten Elementen, n",lumped-element isolator,aislador de elementos localizados,"isolateur à éléments localisés, m",isolatore a elementi localizzati,集中定数形アイソレータ,집중상수형 단향관,izolator o elementach skupionych,isolador de elementos localizados,kretselementisolator,集中元件隔离器
221-05-21,gyromagnetic filter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-21,عازل لعنصر مجمع,"gyromagnetisches Filter, n",gyromagnetic filterYIG filter (deprecated)garnet filter (deprecated),filtro de YIG (desaconsejado)filtro giromagnéticofiltro granate (desaconsejado),"filtre gyromagnétique, mfiltre à YIG (terme déconseillé) mfiltre à grenat (terme déconseillé) m",filtro giromagnetico,ジャイロ磁気フィルタ,자이로자기 필터,filtr giromagnetyczny,filtro giromagnético,gyromagnetiskt filter,旋磁滤波器
221-05-22,gyromagnetic power limiter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-22,مرشح جيرومغناطيسى,"gyromagnetischer Leistungsbegrenzer, m",gyromagnetic power limiter,limitador de potencia giromagnética,"limiteur de puissance gyromagnétique, m",limitatore di potenza giromagnetico,ジャイロ磁気パワーリミッタ,자이로자기 전력제한기,ogranicznik mocy giromagnetyczny,limitador de potência giromagnética,gyromagnetisk effektbegränsare,旋磁功率限幅器
221-05-23,differential phase-shift (of a non-reciprocal phase-shifter),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-23,محدد قدرة جيرومغناطيسى,"Phasenverschiebungsdifferenz (eines nichtreziproken Phasenschiebers), f",differential phase-shift (of a non-reciprocal phase-shifter),desfase diferencial (de un desfasador no recíproco),déphasage différentiel (d'un déphaseur non réciproque) m,sfasamento differenziale (di uno sfasatore non-reciproco),"差動移相, <非可逆移相器 の>","차동 이상, 비가역 이상기",przesunięcie fazy różniczkowe (w przesuwniku fazy nieodwracalnym),desfazagem diferencial (de um desfazador não recíproco),fasändringsskillnad,"差相移, <非互易移相器的>"
221-05-24,forward direction (of an isolator or a circulator),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-24,مزيح الطور التفاضلي (لمزيح الطور اللاتبادلي),"Vorwärtsrichtung (eines Einweg-Dämpfungsglieds oder Zirkulators), f",forward direction (of an isolator or a circulator),sentido directo (de un aislador o de un circulador),sens direct (d'un isolateur ou d'un circulateur) m,senso diretto (di un isolatore o di un circolatore),"順方向, <アイソレータまたはサーキュレータの>","순방향, 단향관 또는 서큘레이터",kierunek przepustowy (w izolatorze lub cyrkulatorze),sentido directo (de um isolador ou de um circulador),framriktning,"正向, <隔离器或环行器的>"
221-05-25,reverse direction (of an isolator or a circulator),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-25,إتّجاه أمامي (لعازل أو ممرّر),"Rückwärtsrichtung (eines Einweg-Dämpfungsglieds oder Zirkulators), f",reverse direction (of an isolator or a circulator),sentido inverso (de un aislador o de un circulador),sens inverse (d'un isolateur ou d'un circulateur) m,senso inverso (di un isolatore o di un circolatore),"逆方向, <アイソレータまたはサーキュレータの>","역방향, 단향관 또는 서큘레이터",kierunek zaporowy (w izolatorze lub cyrkulatorze),sentido inverso (de um isolador ou de um circulador),backriktning,"反向, <隔离器或环行器的>"
221-05-26,forward loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-26,إتّجاه عكسي (لعازل أو ممرّر),"Vorwärtsdämpfung, f",forward loss,atenuación directa,"affaiblissement direct, m",smorzamento diretto,順方向損失,순방향 손실,straty w kierunku przepustowymtłumienie w kierunku przepustowym,atenuação directa,framdämpning,正向损耗
221-05-27,reverse loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-27,فقد (إضعاف) أمامى,"Rückwärtsdämpfung, f",reverse loss,atenuación inversa,"affaiblissement inverse, m",smorzamento inverso,逆方向損失,역방향 손실,straty w kierunku zaporowymtłumienie w kierunku zaporowym,atenuação inversa,backdämpning,反向损耗
221-05-28,cross coupling (of a circulator),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-28,فقد (إضعاف) عكسى,"Kreuzkopplung (eines Zirkulators), f",cross coupling (of a circulator),acoplamiento cruzado (de un circulador)acoplamiento mutuo (de un circulador),couplage mutuel (d'un circulateur) m,mutuo accoppiamento (di un circolatore),"クロスカップリング, <サーキュレータの>","교차결합, 서큘레이터",sprzężenie skrośne cyrkulatorasprzężenia skrośne,acoplamento mútuo (de um circulador),tvärsdämpning,"交叉耦合, <环行器的>"
221-05-29,loss ratio,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-05-29,إقتران متقاطع (لممرر),"Verlustverhältnis, n",loss ratio,factor de atenuaciónfactor de pérdidas,"facteur d'affaiblissement, mfacteur de pertes, m",fattore di smorzamentofattore di perdita,損失率,손실율,stosunek tłumień,factor de atenuaçãofactor de perdas,dämpningskvot,损耗比
