term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
821-05-06,track circuit diagram,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-06,مخطط دائرة المسار,"Gleisstromkreisplan, mIsolierplan, m",track circuit diagramtrack circuit plan,diagrama de circuito de vía,"plan d'isolement des voies, m",piano dei circuiti di binario,軌道回路図,궤도 회로도,"plan obwodów torowych, m",plano de isolamento das vias,轨道电路图轨道电路平面图
821-05-07,control panel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-07,لوحة تحكم,"Stelltafel, fStellpult, n",control panel,panel de control,"tableau de commande, m",banco di manovra,制御盤,제어판,"pulpit nastawczy, m",quadro de comando,控制面板
821-05-08,indication panel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-08,لوحة البيان,"Meldetafel, f",indication panel,panel de indicación,"tableau de contrôle optique, m",quadro luminoso,表示盤,표시반,"zobrazowanie, nTERMIN NIEZALECANY: plan świetlny, n",quadro óptico indicador,指示面板
821-05-09,locking table,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-09,جدول الاقفال,"Verschlusstafel, fVerschlussplan, m",locking tableinterlocking table,cuadro de enclavamientos,"tableau des enclenchements, mtableau des conditions, m",tabella delle incompatibilità (condizioni),連動図表,locking table잠금도표연동도표,"tablica zależności, f",quadro de encravamentos,锁闭表联锁表
821-05-10,entrance-exit control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-10,ضبط مسار الدخول والخروج,"Start-Ziel-Bedienung, f",entrance-exit control,control principio-fin,"commande ""entrée-sortie"", f",comando di estremità,発着点制御進路選別式,입출장 제어,"ustawianie przebiegowe, n","comando ""entrada-saída""",出入口控制
821-05-11,geographical control panel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-11,لوحة تحكم جغرافية,"Gleisbildstelltafel, f",geographical control panel,panel de control geográfico,"tableau de commande et de contrôle, m",banco di manovra di tipo geografico,配置図式制御盤,지리 제어판,"pulpit nastawczy geograficzny, m",painel de controlo geográfico,地理控制面板
821-05-12,individual switch operation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-12,تشغيل مفتاح للتحكم المفرد,"Einzelstellung, f",individual switch operation,mando individual,"commande individuelle, f",comando singolo,単独てこ式,개별 스위치 작동,"obsługa pojedynczych rozjazdów, f",comando individual,独立操作
821-05-13,individual points control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-13,تحكم مفرد في مجموعات التحويل,"Einzelweichensteuerung, felektrisch ortsbediente Weiche, fEOW",individual points control,mando individual de un desvío,"commande individuelle d'aiguillage, f",comando singolo di un deviatoio,単独転てつ制御単独転てつ機制御,개별 선로전환기 제어,"kontrola indywidualnych zwrotnic, f",comando individual de agulhas,独立道岔控制
821-05-14,group button,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-14,زر مجموعة,"Gruppentaste, f",group button,pulsador de grupo,"bouton de groupe, m",pulsante di gruppo,グループボタン,군 버튼,"przycisk grupy, m",botão de grupotecla de grupo,组按钮
821-05-15,signalman,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-15,مشغل الاشارة,"Stellwerkswärter, m",signalmanpanel operator,operador,"aiguilleur, m",agente addetto alla manovra dei dispositivi del segnalamento,信号掛,신호수조작원,"dyzurny ruchu, m",agulheiro,信号员面板操作员
821-05-16,traffic controller,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-16,منظم حركة المرور,"Fahrdienstleiter, m",traffic controllerregulator,supervisor de tráfico,"agent circulation, m",dirigente centrale,運転司令員,교통 관제사조정관,"dyspozytor, m","agente de movimentação, <em pátio>agente regulador, <central>",交通控制员调度者
821-05-17,main route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-17,مسار رئيسي,"Hauptfahrweg, f",main route,itinerario principal,"itinéraire principal, m",itinerario,主進路,주진로주경로,"zasadnicza droga przebiegu, fTERMIN NIEZALECANY: przebieg zasadniczy, m",itinerário principal,主进路
821-05-18,shunt route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-18,مسار مناورة,"Rangierfahrweg, f",shunt route,itinerario de maniobra,"itinéraire de manoeuvre, m",itinerario di manovraistradamento,入換進路,입환 진로,"przebieg manewrowy, m",itinerário de manobra,调车进路
821-05-19,route setting system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-19,نظام ضبط المسار,"Fahrstraßenstellwerk, n",route setting system,sistema de establecimiento de un itinerario,"poste à itinéraires, m",apparato centrale a comando di itinerario,進路てこ式,진로 설정 시스템,"system ustawiania dróg przebiegu, m",posto de itinerários,进路设置系统
821-05-20,route section,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-20,جزء من مسار,"Fahrstraßenabschnitt, m",route section,sección de un itinerario,"élément d'itinéraire, mélément de parcours, m",emitinerario,進路鎖錠区分区間,진로구간,"odcinek drogi przebiegu, n",parcela de itinerário,进路区段
821-05-21,composite route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-21,مسار مركب,"zusammengesetzte Fahrstraße, f",composite route,itinerario compuesto,"itinéraire composé, m",itinerario globale,統括制御進路,복합 진로,"zespolona droga przebiegu, f",caminho composto,组合进路
821-05-22,partial route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-22,مسار جزئى,"Teilfahrstraße, f",partial route,itinerario fraccionado,"itinéraire fractionné, m",itinerario frazionato,パーシャルルート,부분 진로,"sekcja drogi przebiegu, f","itinerário fraccionado, <por parcelas>",部分进路
821-05-23,"conflicting routes, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-23,مسارات متعارضة,"feindliche Fahrwege, m pl","conflicting routes, pl",itinerarios incompatibles,"itinéraires incompatibles, m pl",itinerari incompatibili,競合進路,상충 진로,"przebiegi sprzeczne, m pl",itinerários incompatíveis,敌对进路
821-05-24,emergency route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-24,مسار الطوارئ,"Hilfsfahrstraße, f",emergency route,itinerario de emergencia,"itinéraire de secours, m",itinerario di emergenza,エマージェンシールート,비상 진로,"przebieg awaryjny, m",itinerário de recurso,紧急进路
821-05-25,route locking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-25,قفل المسار,"Fahrstraßenverschluss, m",route locking,enclavamiento de itinerario,"enclenchement d'itinéraire, m",bloccamento di itinerario,"進路鎖錠, <関連エントリー: IEV 821-05-26>",진로 잠금진로 쇄정,"utwierdzanie drogi przebiegu, <pociągowej> verbzamykanie drogi przebiegu, <manewrowej> verb",encravamento de itinerário,进路锁闭
821-05-26,complete route locking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-26,قفل تام للمسار,"Fahrstraßengesamtfestlegung, f",complete route locking,enclavamiento rígido de itinerario,"enclenchement de transit rigide, m",bloccamento rigido di itinerario,"進路鎖錠, <非区分の> <関連エントリー: IEV 821-05-25>",완전 진로 잠금,"zamykanie drogi przebiegu, verb",trânsito rígido,一次解锁
821-05-27,sectional route releasing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-27,إنعتاق قطاعي للمسار,"Teilfahrstraßenauflösung, f",sectional route releasing,enclavamiento flexible de itinerario,"enclenchement de transit souple, m",liberazione elastica di percorso,進路区分鎖錠,진로 구분 해제,"zwalnianie drogi przebiegu sekcjami, verb",trânsito por parcelas,逐段解锁
821-05-28,manual cancellation of route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-28,الغاء المسار يدويا,"manuelle Fahrstraßenauflösung, f",manual cancellation of routemanual route release,cancelación manual de un itinerario,"destruction manuelle d'un itinéraire, f",distribuzione manuale dell'itinerario,進路の手動解錠,수동 진로 취소수동 진로 해제,"ręczne anulowanie drogi przebiegu, verb","anulação manual de itinerário, <em recurso>",人工取消进路人工释放进路
821-05-29,automatic route release,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-29,إنعتاق المسار آليا,"automatische Fahrstraßenauflösung, f",automatic route release,cancelación automática de un itinerario,"destruction automatique d'un itinéraire, f",distribuzione automatica dell'itinerario,進路の自動解錠,자동 진로 해제,"samoczynne zwalnianie drogi przebiegu, verb",destruição automática de um itinerário,进路自动解锁
821-05-30,automatic working of a route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-30,العمل على المسار بشكل آلي,"Durchgangsbetrieb, m",automatic working of a route,itinerario permanente,"tracé permanent, m",tracciato permanente di un itinerario,進行定位,자동 진로 작동,"samoczynna praca drogi przebiegu, fTERMIN NIEZALECANY: samoczynność przez stację, f",traçado permanente,进路自动工作
821-05-31,route-programme machine,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-31,آلة برمجة المسار,"Fahrstraßenspeicher, m",route-programme machine,programador de itinerarios,"programmateur d'itinéraires, m",programmatore di itinerari,プログラム式進路制御装置PRC,진로 프로그램 기계,"system samoczynnego ustawiania dróg przebiegu, <wg rozkładu jazdy> m",programador de itinerários,进路程序机
821-05-32,cancellation device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-32,جهاز إلغاء,"Hilfsbedieneinrichtung, f",cancellation device,dispositivo de cancelación,"dispositif d'annulation, m",dispositivo di soccorso,進路解錠装置,취소 장치진로 취소장치,"urządzenie anulujące drogę przebiegu, nTERMIN NIEZALECANY: urządzenie unieważniające, n","dispositivo de anulação, <em recurso>",取消装置
821-05-33,emergency release,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-33,اعتاق طوارئ,"Hilfsbedienung, fHilfsauflösung, f",emergency release,anulación de emergencia,"annulation de secours, f",funzione di soccorso,非常解錠,긴급방출비상 해제,"zwalnianie awaryjne, verb",anulação de recurso,紧急解锁装置
821-05-34,emergency replacement switch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-34,مفتاح استبدال للطوارئ,"Signalhaltsteller, m",emergency replacement switch,conmutador de cierre de emergencia,"commutateur de fermeture d'urgence, m",leva chiusura segnale,非常復位スイッチ,긴급 대체 스위치비상 대체 스위치,"przełącznik awaryjnego włączania ""Stój"", m",comutador de fecho de recurso,紧急复位开关
821-05-35,approach locking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-35,تقفيل المقاربة,"Annäherungsverschluss, m",approach locking,enclavamiento de proximidad,"enclenchement d'approche, m",bloccamento di approccio,接近鎖錠,접근 쇄정,"utwierdzanie drogi przebiegu wskutek zbliżania się pociągu, verbutwierdzanie wskutek zbliżania, verb",encravamento de aproximação,接近锁闭
821-05-36,approach locking section,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-36,قسم تقفيل المقاربة,"Annäherungsabschnitt, m",approach locking section,sección de enclavamiento de proximidad,"zone d'approche, f",zona di bloccamento di approccio,接近鎖錠区間,접근 쇄정 구간,"odcinek utwierdzania wskutek zbliżania, m",zona de encravamento de aproximação,接近锁闭区段
821-05-37,approach control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-37,تحكم المقاربة,"Annäherungssteuerung, f",approach control,control por proximidad,"commande par approche, f",comando di approccio,接近制御,접근 제어접근 관제,"kontrola zbliżania, f",comando por proximidade,接近控制
821-05-38,approach section,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-38,قسم المقاربة,"Einschaltweg, m",approach section,sección de proximidad,"section d'approche, f",zona di approccio,接近区間,접근 구간,"odcinek zbliżania, m",zona de aproximação,接近区段
821-05-39,directional control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-39,تحكم موجه,"Fahrtrichtungswechsel, m",directional control,toma de vía,"prise de voie, f",presa di sensoinversione,方向制御,방향제어,"ustawianie kierunku, verb",tomada de sentido,方向控制
821-05-40,non-presetting control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-40,تحكم غير مسبق الضبط,"nicht gespeicherte Steuerung, f",non-presetting control,mando no preestablecido,"commande perdue, f",comando perduto,非プリセット制御,비-사전설정 제어비-프리세팅 제어,"nastawianie bez zapamiętywania, verb",comando perdido,非预设控制
821-05-41,presetting control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-41,تحكم مسبق الضبط,"gespeicherte Steuerung, f",presetting control,mando preestablecido,"commande enregistrée, f",comando memorizzato,プリセット制御,사전설정 제어프리세팅 제어,"nastawianie z zapamiętywaniem, verb",comando memorizado,预设控制
821-05-42,point release button,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-42,زر إعتاق نقطة تحويل,"Weichenauffahrtaste, f",point release button,botón de liberación del cambio de agujas,"bouton de libération d'aiguillage, m",leva di soccorso per deviatoio,ポイント開放ボタン,점 해제 버튼,"przycisk awaryjnego zwalniania zwrotnicy, m",tecla de comando de recurso de agulha,道岔解锁按钮
821-05-43,opposing locking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-43,قفل معكوس,"Richtungsverschluss, m",opposing lockingopposing interlocking,enclavamiento de sentido,"enclenchement de sens, m",collegamento di senso,対向鎖錠,반대 잠금반대 연동,"osłonięcie z przeciwnego kierunku, verb",encravamento de sentido,敌对锁闭敌对联锁
821-05-44,sequential locking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-44,قفل متتالى,"Folgeabhängigkeit, f",sequential lockingsequential interlocking,enclavamiento de sucesión,"enclenchement d'ordre, m",collegamento d'ordine,シーケンシャル連動装置,순차 잠금순차 연동,"sekwencyjne utwierdzanie, verb",encravamento de sucessão,顺序锁闭顺序联锁
821-05-45,rotation locking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-45,قفل دوراني,"Wiederholungssperre, f",rotation lockingrotation interlocking,enclavamiento de primera actuación,"antirépétiteur, m",collegamento di ciclo,ローテーション連動装置,회전 잠금회전 연동,"przeciwwtórność, f",encravamento de reedição,轮循锁闭轮循联锁
821-05-46,continuity locking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-46,استمرارية التقفيل,"Signal-Haltprüfung, f",continuity locking,enclavamiento de continuidad,"enclenchement de continuité, m",collegamento di continuità,コンティニュイティ連動装置,연속 연동,"uzależnienie kontynuowane, n",encravamento de continuidade,连续锁闭
821-05-47,all relay interlocking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-47,ترابط كل المرحلات,"Relaisstellwerk, n",all relay interlockingrelay interlocking,cabina todo relés,"poste tout relais, m",apparato centrale a relè,継電連動装置,전계전연동,"nastawnica przekaźnikowa, f",posto tudo relés,继电联锁
821-05-48,computer controlled relay interlocking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-48,ترابط المرحلات ذات التحكم الحاسوبي,"rechnergestütztes Relaisstellwerk, nHybridstellwerk, n",computer controlled relay interlocking,cabina de relés con mando informático,"poste à relais à commande informatique, m",apparato con serratura a relé e comando a calcolatore,電算制御継電連動装置,컴퓨터제어계전연동,"nastawnica przekaźnikowa z pulpitem komputerowym, fnastawnica hybrydowa, f",posto de relés por comando informático,计算机控制继电联锁
821-05-49,geographical circuit interlocking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-49,ترابط الدائرة الجغرافية,"Spurplanstellwerk, n",geographical circuit interlocking,cabina con circuitos geográficos,"poste à circuits géographiques, m",apparato con circuiti topografici,ユニット継電連動装置,지리회로연동,"nastawnica przekaźnikowa geograficzna, fTERMIN NIEZALECANY: nastawnica modułowa zblokowana, f",posto de circuitos geográficos,地理电路联锁
821-05-50,free wiring,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-50,تمديد أسلاك بدون قيود,"freie Schaltung, f",free wiring,cableado libre,"câblage libre, m",cablaggio libero,フリーワイヤリング,노출 배선,"okrosowanie swobodne, nokablowanie nadmiarowe, n",cablagem livrecablagem livre,飞线
821-05-51,electric lock,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-51,قفل كهربائى,"elektrische Hebelsperre, f",electric lock,cerrojo eléctrico,"verrou électrique, m",elettromagnete di bloccamento,電気鎖錠器,전기 쇄정기,"zamek elektryczny, m",ferrolho elétrico,电子锁
821-05-52,combined electric lock and circuit controller,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-52,قفل كهربائي مدمج مع متحكم في الدائرة,"Flügelkontakt mit elektrischer Hebelsperre, m",combined electric lock and circuit controller,cerrojo conmutador,"verrou commutateur, m",elettromagnete di bloccamento con commutatore di controllo elettrico,回路制御付電気鎖錠器,결합된 전기 잠금기 및 회로 제어기회로제어부 전기쇄정기,"zamek elektryczny z obwodem sterowania, m",ferrolho comutador,组合式电子锁和电路控制器
821-05-53,safety relay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-53,مرحل أمان,"Sicherungsrelais, n",safety relayvital relay,relé de seguridad,"relais de sécurité, m",relé di sicurezza,安全リレー,안전 계전기활성 계전기,"przekaźnik bezpieczny, mprzekaźnik pierwszej klasy, m",relé de segurança,安全继电器致命继电器
821-05-54,break contact,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-54,ملامس فصل,"Ausschaltkontakt, mÖffner, m",break contact,contacto de reposo,"contact de repos, m",contatto basso,B接点,차단 접점,"zestyk bierny, <przekaźnika> m",contacto de repousocontacto de abertura,动断触点
821-05-55,make contact,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-55,ملامس توصيل,"Einschaltkontakt, mSchließer, m",make contact,contacto de trabajo,"contact de travail, m",contatto alto,F接点,메이크 접점,"zestyk czynny, <przekaźnika> m",contacto de trabalhocontacto de fecho,动合触点
821-05-56,change-over contact,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-56,ملامس تغيير,"Wechsler, m",change-over contact,contacto de cambio,"contact à deux directions, m",contatto a deviatore,非独立接点,전환 접점,"zestyk przełączny, <przekaźnika> m",contacto inversor,转换触点
821-05-57,reverse contact,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-57,ملامس عكسى,"Umschaltkontakt, m",reverse contact,contacto inverso,"contact donné en position renversée, m",contatto rovescio,反位接点,반위 접점,"zestyk normalnie rozwarty, <przekaźnika> m",contacto de posição invertida,反位触点
821-05-58,normal contact,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-58,ملامس عادى,"Grundstellungskontakt, m",normal contact,contacto normal,"contact donné en position normale, m",contatto normale,定位接点,정위 접점,"zestyk normalnie zwarty, <przekaźnika> m",contacto de posição normal,定位触点
821-05-59,single-element relay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-59,مرحل فردى العنصر,"Einwicklungsrelais, n",single-element relay,relé de un elemento,"relais à un élément, mrelais à simple enroulement, m",relé ad un elemento,一元リレー,단일 소자 계전기,"przekaźnik z pojedynczym zasilaniem, m",relé de enrolamento simples,一元继电器
821-05-60,two-element relay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-60,مرحل مزدوج العنصر,"Motorrelais, n",two-element relay,relé de dos elementos,"relais à deux éléments, mrelais à deux enroulements, m",relé a due elementi,二元リレー,이 요소 계전기,"przekaźnik z podwójnym zasilaniem, m",relé de dois enrolamentos,二元继电器
821-05-61,bistable relay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-61,مرحل في وضع استقرار ثنائى,"bistabiles Relais, n",bistable relay,relé biestable,"relais bistable, m",relé a due posizioni stabili,双安定リレー,쌍안정 계전기,"przekaźnik bistabilny, mTERMIN NIEZALECANY: przekaźnik remanencyjny, m",relé com duas posições estáveis,双稳态继电器
821-05-62,three-position relay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-62,مرحل ذو ثلاث أوضاع,"Dreilagenrelais, n",three-position relay,relé triestable,"relais à trois positions, m",relé a tre posizioni,三位リレー,삼위 계전기,"przekaźnik trójpołożeniowy, m",relé com três posições estáveis,三位继电器
821-05-63,relay set,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-63,مجموعة مرحل,"Relaisgruppe, f",relay set,módulo de relé,"platine, f",unità a relé,リレーセット,계전 장치,"moduł przekaźników, m",grupo relésmódulo relés,继电器组
821-05-64,repeater relay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-64,مرحل إعادة,"Wiederholerrelais, n",repeater relay,relé repetidor,"relais répétiteur, m",relé ripetitore,反応リレー,중계 계전기,"powtarzacz przekaźnikowy, m",relé repetidor,转发继电器
821-05-65,signal proving,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-65,اشارة اثبات,"Signalüberwachung, f",signal proving,prueba de señal,"contrôle de signal, m",controllo di segnale,信号現示検知シグナルプルービング,신호 검증,"kontrola obrazu sygnałowego, f",controlo de sinal,信号检测
821-05-66,signal lamp proving,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-66,إثبات مصباح الاشارة,"Signallampenprüfung, f",signal lamp proving,prueba de lámpara de señal,"contrôle de lampe de signal, m",controllo lampada segnale,信号電球断芯検知,지시등 검증,"kontrola żarówki sygnalizatora, f",controlo de lâmpada de sinal,信号灯具检测
821-05-67,signal light proving,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-67,إثبات ضوء الاشارة,"Signallichtprüfung, f",signal light proving,prueba de luz de señal,"contrôle de feu de signal, m",controllo di illuminazione di un segnale,信号灯検知シグナルライトプルービング,신호등 검증,"kontrola świateł sygnalizatora, f",controlo de luz de sinal,信号灯光检测
821-05-68,key lock,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-68,قفل مفتاح,"Schlüsselsperre, f",key lock,cerradura de llave,"verrou de clé, mdispositif d'autorisation de manoeuvre en campagne, m",unità bloccabile a chiave,鍵鎖錠,키 잠금 장치,"zamki kluczowe, m plskrzynia kluczowa, f",bloqueador de chave,钥匙锁
821-05-69,key transmitter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-69,ناقل للمفتاح,"Schlüsselfolgeabhängigkeit, f",key transmitter,transmisor de llave,"transmetteur de clé, m",trasmettitore di chiave,キートランスミッタ,키 송신기,"urządzenie do przekazywania klucza na odległość, n",transmissor de chave,钥匙转换器
821-05-70,speed discriminator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-70,مميز السرعة,"Annäherungszeitangleicher, m",speed discriminator,discriminador de velocidad,"régularisateur des temps d'annonce, <synchronisme>  m",rilevatore di velocità,速度識別器,속도 판별기,"prędkościomierz sterujący, m",igualizador dos tempos de anúncio,测速器
821-05-71,time release,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-71,محرر الوقت,"Zeitschalter, m",time release,liberación temporizada,"libération temporisée, f",liberazione a tempo,限時解錠器,한시 해정기,"generator zwłoki czasowej, m",libertação temporizada,延时释放器
821-05-72,absolute detection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-72,كشف مطلق,"direkte Überwachung, f",absolute detection,detección absoluta,"contrôle impératif, m",controllo imperativo,絶対検知,절대 검지절대 검출,"kontrola bezpośrednia, f",controlo imperativo,绝对检测
821-05-73,continuous detection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-73,كشف مستمر,"Dauerüberwachung, f",continuous detection,detección continua,"contrôle permanent, m",controllo permanente,連続検知,연속 검지연속 검출,"kontrola ciągła, f",controlo permanente,持续检测
821-05-74,transient detection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-74,كشف عابر,"punktförmige Überwachung, f",transient detection,detección transitoria,"contrôle fugitif, m",controllo temporaneo,点検知,과도 검출,"kontrola stanu przejściowego, f",controlo fugitivo,暂态检测
821-05-75,solid state interlocking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-75,ترابط باستخدام أشباه الموصلات,"elektronisches Stellwerk, n",solid state interlockingSSI,enclavamiento de estado sólido,"poste d'aiguillage informatique, m",apparato a calcolatore,"電子連動装置, <関連エントリー: IEV 821-05-84>",연동처리장치에스에스아이,"nastawnica komputerowa, f",posto de sinalização informatizado,固态联锁
821-05-76,"redundancy, <in a system>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-76,"وفرة, <فى نظام>","Redundanz, <in einem System> f","redundancy, <in a system>","redundancia, <en un sistema>","redondance, <dans un système> f",ridondanza,"冗長, <システムの>","여분, <시스템>중복성, <시스템>","nadmiarowość, <w systemie; sprzętowa lub programowa> fredundancja, f",redundância,"冗余, <系统>"
821-05-77,redundancy management,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-77,ادارة الوفرة,"Redundanzmanagement, n",redundancy management,"gestión de la redundancia, <de medios>","gestion de la redondance, m",gestione della ridondanza,冗長管理,여분 관리,"zarządzanie nadmiarowościami, nzarządzanie redundancją, n",gestão da redundância,冗余管理
821-05-78,self testing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-78,اختبار ذاتي,"Selbstprüfung, f",self testing,auto ensayo,"auto-test, m",autotest,自己試験セルフテスティング,자체 시험,"diagnostyka wewnętrzna, fdiagnostyka własna, fTERMIN NIEZALECANY: samotestowanie, n",auto-teste,自测
821-05-79,"divergence, <in a redundant sytem>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-79,"انفراج, <فى نظام وفرة>","Divergenz, <in einem redundanten System> f","divergence, <in a redundant sytem>","divergencia, <en un sistema redundante>","divergence, <dans un système redondant> f","discordanza, <in un sistema ridondante>",不一致,"발산, <중복성 시스템>","rozbieżność, <w systemach z nadmiarowościami> fTERMIN NIEZALECANY: dywergencja, f",divergência,"分歧, <冗余系统>"
821-05-80,right-side failure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-80,عطل لا يؤثر على السلامة,"Ausfall zur sicheren Seite, m",right-side failure,incidente que no afecta a la seguridad,"incident non contraire à la sécurité, m",guasto non contrario alla sicurezza,安全側故障,긍정적고장,"uszkodzenie bezpieczne, n",incidente não contrário à segurança,无危害失效
821-05-81,wrong-side failure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-81,عطل يؤثر على السلامة,"gefährlicher Ausfall, msicherheitsrelevante Störung, f",wrong-side failure,incidente que afecta a la seguridad,"défaut contraire à la sécurité, m",guasto contrario alla sicurezza,危険側故障,결함측고장,"uszkodzenie niebezpieczne, n",incidente contrário à segurança,危害失效
821-05-82,"availability, <of a product>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-82,"إتاحية, <لمنتج>","Verfügbarkeit, <eines Betriebsmittels> f","availability, <of a product>","disponibilidad, <de un producto>","disponibilité, <d’un produit> f","disponibilità, <di un prodotto>","稼働率, <製品の>","가용성, <제품>","dostępność, f",disponibilidade,"可用性, <产品的>"
821-05-83,repairable modular redundancy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-83,إصلاح مع استمرار التشغيل,"modulare Redundanz, f",repairable modular redundancy,redundancia modular para mantenimiento,"redondance modulaire pour maintenance, f",ridondanza modulare per la manutenzione,修復モジュラー冗長,수리 가능 모듈러 여분,"nadmiarowość modułowa wymienialna, f",redundância modular para manutenção,可修理的模块化冗余
821-05-84,processor interlocking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-05-84,ترابط معالج,"Rechnerstellwerk, n",processor interlocking,enclavamiento electrónico,"module de commande et d'enclenchement, mmodule informatique de commande et d'enclenchement, m",apparato a processore,"電子連動装置, <関連エントリー: IEV 821-05-75>",연동 처리기,"nastawnica komputerowa, f",módulo informático de comando e de encravamento,微机联锁
