term_id,term,term_url,ar,de,en,es,fi,fr,it,ja,ko,pl,pt,sv,zh
722-12-01,local line network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-01,شبكة خطوط محلية (الهاتف),"Ortsnetz, n",local line network,red local de líneas,tilaajaverkko,"réseau local de lignes (téléphoniques), m",rete urbana,ローカル回線網,시내 회선망,sieć miejscowa,rede (telefónica) local,lokalnät,本地线路网
722-12-02,subscriber's (telephone) line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-02,خط (هاتفي) لمشترك,"Teilnehmeranschlussleitung, f",subscriber's (telephone) linesubscriber loop (in telephony),línea (telefónica) de abonado,tilaajajohto,"ligne (téléphonique) d'abonné, fligne (de) réseau, f",linea d'abbonato,加入者回線,가입자 전화 선로가입자 회선,łącze abonenckie  linia abonencka,linha (telefónica) de assinante linha de rede,abonnentledning,电话用户线
722-12-03,exclusive exchange line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-03,خط مقسم (بدالة )لمشترك واحد,"Einzelanschlussleitung, f",exclusive exchange lineindividual linedirect exchange line (deprecated term),línea individual,yksittäisjohto,"ligne individuelle, f",linea d'abbonato singolo,専用交換回線,전용 교환 회선개별 회선,łącze indywidualne,linha individual,individuell abonnentledning,专用交换线路
722-12-04,party line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-04,خط جماعي,"Mehrfachanschlussleitung, f",party line,línea compartida,yhteisjohto,"ligne partagée, f",linea d'abbonato multiplo,共同加入線,공동 가입 회선,łącze wspólne,linha partilhada,flerpartsledning,同线电话线
722-12-05,shared-service line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-05,خط خدمة مشتركة,"Zweieranschlussleitung, f",shared-service linetwo-party line,línea compartida entre dos abonados,kaksoistilaajajohtokahden tilaajan yhteisjohto,"ligne partagée entre deux abonnés, f",linea d'abbonato duplex,共有サービス線,공용 서비스 회선둘 공동 회선,łącze wspólne dwuabonenckie,linha partilhada entre dois assinantes,tvåpartsledning,两用户共用线
722-12-06,selective ringing (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-06,رنين جرس انتقائي  (في المهاتفة),"selektives Rufen, n",selective ringing (in telephony)selective caning (in telephony),llamada selectiva (en telefonía),selektiivinen soitto,appel sélectif (en téléphonie) m,chiamata selettiva (in telefonia),個別呼出し信号,"선택 호출, <전화기술>",wywoływanie selektywne,chamada selectiva (em telefonia),selektivt anrop,"选择振铃, <电话>"
722-12-07,out-of-area subscriber's line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-07,خط مشترك خارج المنطقة,"Ausnahmeanschlussleitung, f",out-of-area subscriber's lineforeign exchange line,línea de fuera de zona,etäliittymäjohto,"ligne de rattachement exceptionnel, f",linea d'abbonato fuori area,対象地域外加入者回線,구역외 가입자 선로외부 교환 회선,łącze spoza obszaru centrali,linha de assinante fora de zona,perifer abonnentledning,区外用户线
722-12-08,main line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-08,خطّ رئيسي,"Hauptanschlussleitung, f",main line,línea principal,liittymäjohto,"ligne (téléphonique) principale, f",linea per telefono pubblico,主回線,간선,łącze główne,linha (telefónica) principal,huvudledning,主线
722-12-09,PBX group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-09,مجموعة  خطوط  لمجموعة مشتركين بمقسم خاص,"Sammelanschlussleitungsbündel, nSammelanschlussleitung, f",PBX groupequivalent line group,agrupamiento de líneasgrupo PBX,vaihteen keskusjohtokimppu,"groupement de lignes, mgroupement PBX, m",linea multipla per centralini,PBXグループ,구내 교환 설비 군등가 회선 군피비엑스 군,zespół łączy jednonumerowy  zespół PBXPBX (akronim),grupo de buscagrupo de PPC,huvudledningsgrupp,用户交换机中继线群
722-12-10,PBX hunting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-10,بحث مجموعة  خطوط  لمجموعة مشتركين بمقسم خاص,"freie Leitungssuche, f",PBX huntingfree line selection,busca automática PBXselección de línea libre,sarjan kuulostus,"recherche dans un groupement de lignes, f",ricerca multipla,PBX探索,구내 교환 설비 탐색자유 회선 선택,wyszukiwanie wolnego łącza w grupie jednonumerowej  wyszukiwanie wolnego łącza w zespole PBXwyszukiwanie wolnego łącza,pesquisa num grupo de busca,gruppledningssökning,用户交换机中继连线选
722-12-11,preferential (PBX) access line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-11,مجموعة  خطوط  لمجموعة  مفضلة من مشتركين بمقسم خاص,"Vorzugsleitung, f",preferential (PBX) access line,línea preferencial PBX,suora johto,"ligne préférentielle, f",linea preferenziale (per un centralino),優先PBXアクセス回線,우선 구내 교환 설비 접근 회선,łącze wydzielone,linha preferencial,direktledning,用户交换机中继优先接入线
722-12-12,extension line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-12,خطّ (هاتفي) فرعي,"Nebenstellenanschlussleitung, f",extension line,línea extensiónlínea suplementaria,alaliittymäjohto,"ligne (téléphonique) supplémentaire, f",linea (telefonica) privata,内線,연장선,łącze wieloaparatowe,linha de extensão,anknytningsledning,分机线
722-12-13,tie line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-13,خط ربط,"Querverbindung, f",tie lineinterswitchboard linetie trunk,línea directa de unión,yksityisjohto,"ligne d'intérêt privé, fligne directe de jonction, f",linea telefonica dedicata,連絡線,연락 회선교환대간 회선연락 트렁크,łącze trwałe,linha de junção,privatledning,直连线
722-12-14,pair gain system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-14,نظام كسب مزدوج,"Vorfeldeinrichtung, <für Mehrfachnutzung> f",pair gain system,sistema de ganancia de pares,parinsäästöjärjestelmä,"système à gain de paires, m",sistemi a concentrazione di linee,ペアゲインシステム,쌍 이득 시스템,system zwiększonego wykorzystania torów,sistema de ganho de pares,multiplexsystem,线对增容系统
722-12-15,line concentrator (in a local line network),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-15,خط  تجميع  في شبكة الخطوط المحلية,"Leitungskonzentrator, <in einem Ortsnetz> mKonzentrator, <in einem Ortsnetz> m",line concentrator (in a local line network),concentrador de líneas,keskitin,"concentrateur de lignes, m",concentratori di linee,集線装置ラインコンセントレータ,"집선 장치, <시내 선로망>",koncentrator łączy,concentrador de linhas,linjekoncentrator,"用户集线器, <本地线网中>"
722-12-16,switching entity area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-16,منطقة كيان تبديل,"Anschlussbereich, m",switching entity area(switching) exchange area,zona servida,keskusalue,"zone de rattachement, f",area di commutazione,交換エンティティ地域,교환 장치 영역교환 영역,strefa obsługiwania,área de comutação,stationsområde,交换局区域
722-12-17,main distribution frame,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-17,اطار التوزيع رئيسي,"Hauptverteiler, m",main distribution frame,repartidor de entradarepartidor principal,pääjakajaristikytkentäteline,"répartiteur principal, mrépartiteur d'entrée, m",permutatore,主端子盤,주배선반,przełącznica główna,repartidor principal,korskopplingsstativ,总配线架
722-12-18,cross-connection point,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-18,نقطة تقاطع توصيل,"Verzweigungseinrichtung, f",cross-connection pointCCP (abbreviation),subrepartidor,jakamo,"sous-répartiteur, mpoint de sous-répartition, m",armadio di distribuzione,クロス接続点,교차 접속점시시피,przełącznica pośrednia,sub-repartidor,korskoppling,交接点
722-12-19,distribution point,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-19,نقطة توزيع,"Endverzweiger, m",distribution point,punto de concentraciónpunto de distribución,päätösjakamotalojakamo,"point de concentration, mpoint de distribution, m",distributore terminalebox,分岐点,분배점,szafka rozdzielcza abonencka,ponto de distribuição,fördelningspunkt,配线点
722-12-20,main cable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-20,كبل رئيسي,"Hauptkabel, n",main cable,cable de transporte,ensiökaapeli,"câble de transport, m",cavo primario,主ケーブル,주 케이블본선,kabel główny,cabo principal,huvudkabel,主干电缆
722-12-21,distribution cable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-21,كبل توزيع,"Verzweigungskabel, n",distribution cable,cable de distribución,toisiokaapeli,"câble de distribution, m",cavo di distribuzione,配線ケーブル,분배 케이블,kabel rozdzielczy,cabo de distribuição,fördelningskabel,配线电缆
722-12-22,link cable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-22,كبل وصلة,"Querkabel, n",link cable,cable de enlace,yhdyskaapeli,"câble de rocade, m",trecciola di permutazione,リンクケーブル,연결 케이블,kabel rokadowy,cabo de interligação,förbindelsekabel,链接电缆
722-12-23,direct service area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-23,منطقة خدمة مباشرة,"Nahbereich, m",direct service area,zona de servicio directo,keskuksen lähialue,"zone d'adduction directe, f",area di rete rigida,直接サービス地域,직접 서비스 지역,strefa łączy bezpośrednich,zona (geográfica) de serviço directo,,直接服务区
722-12-24,cross-connection area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-24,منطقة توصيل متقاطع,"Verzweigerbereich, m",cross-connection area,zona de subreparto,jakamoalue,"zone de sous-répartition, f",area di rete elastica,クロス接続地域,교차 접속 지역,strefa łączy obsługiwanych przez przełącznicę pośrednią,zona de sub-repartição,korskopplingsområde,交接区
722-12-25,subscriber's lead-in,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-25,خطّ وصل المشترك,"Endstellenleitung, f",subscriber's lead-insubscriber's service linedrop (in telephony),acometida de abonadolínea de acometida,talokaapeli,"ligne de branchement, fligne d'entrée de poste, fbranchement (téléphonique) d'abonné, m",raccordo d'abbonato,加入者リードイン,가입자 인입선가입자 서비스 회선드롭,doprowadzenie łącza abonenckiego,linha de ligação ao assinante,fastighetsledning,用户引入线
722-12-26,(telephone) line density,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-26,كثافة الخط (الهاتف),"Hauptanschlussdichte, f",(telephone) line density(telephone) penetration,densidad de líneas (telefónicas)grado de penetración (telefónica),määritelty liittymätiheys,"densité de lignes (téléphoniques) principales, fdensité téléphonique, ftaux de pénétration (téléphonique), m",densità telefonica,電話回線密度,전화 회선 밀도전화 관통,gęstość łączy głównych,densidade de linhas (telefónicas) principaistaxa de penetração (telefónica),telefontäthet,电话用户密度
722-12-27,spare pair,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-27,زوج (خطّ) إحتياط,"Vorratspaar, n",spare pair,par de repuesto,kytkemätön pari,"paire d'ascension, famorce en attente, f",coppia derivata,予備ペア,예비 쌍,pary kablowe zapasowe,par de reserva (na rede local),reservpar,备用线对
722-12-28,manufacture's spare pair,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-28,زوج احتياطي من المصّنع,"Herstellungsreservepaar, nReservepaar, n",manufacture's spare pair,par de reserva,varapari,"paire de réserve, f",coppia di scorta,製造者による予備ペア,제조 예비 쌍,pary kablowe rezerwowe,par sobressalente,extrapar,产品备用线对
722-12-29,(subscriber's line) rigid network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-29,( خط المشترك ) شبكة صلبة,"starres Anschlussnetz, n",(subscriber's line) rigid network,red de estructura rígida (de líneas de abonado),…..,"réseau (de lignes téléphoniques d'abonné) à structure rigide, m",rete rigida,（加入者回線）リジッド網,가입자 선로 직배선망,sieć o strukturze sztywnej,rede (de linhas telefónicas de assinantes) de estrutura rígida,fast lokalnät,"固定网, <用户线路>"
722-12-30,(subscriber's line) flexible network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-30,( خط المشترك ) شبكة مرنة,"flexibles Anschlussnetz, n",(subscriber's line) flexible network,red de estructura flexible (de líneas de abonado),…..,"réseau (de lignes téléphoniques d'abonnés) à structure souple, m",rete elastica,（加入者回線）フレキシブル網,가입자 선로 유연 망,sieć o strukturze elastycznej,rede (de linhas telefónicas de assinantes) de estrutura flexível,flexibelt lokalnät,"灵活网, <用户线路>"
722-12-31,multiple teeing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-31,ربط متعدد على شكل T,"Ausgleichschaltung, f",multiple teeing,conexión en T múltiple,multippelihaaroitus,"raccordement en T multiple, m",raccordo derivato,多重ティーイング,다중 티잉,dołączenie mieszane,ligação em T múltiplo,multipelåtkomlighet,复接
722-12-32,(local line) network with link circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-12-32,شبكة ذات دارة ربط (خط محلي),"Ortsnetz mit Kettenschaltung, n",(local line) network with link circuit,red (de líneas de abonado) con circuito de enlace,…..,"réseau (de lignes téléphoniques d'abonné) avec entraide, m",rete con distributori derivati,（ローカル回線の）リンク回線網,시내 선로 연결 회로 망,sieć wewnętrzna ze wspomaganiem,rede (de linhas telefónicas de assinantes) com interligação,,带有链接电路的本地线路网
722-13-01,subscriber's (telephone) station,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-13-01,محطة (هاتف) المشترك,"Teilnehmersprechstelle, f",subscriber's (telephone) station,teléfono de abonado,tilaajalaite,"poste (téléphonique) d'abonné, m",apparecchio telefonico d'abbonato,加入者（電話）局,가입자 전화국,aparat telefoniczny abonencki aparat abonencki,posto (telefónico) de assinante,abonnentapparat,用户电话装置
722-13-02,public call office,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-13-02,مكتب مكالمات محلي,"öffentliche Sprechstelle, f",public call officepublic pay phonepublic telephone stationpay station,teléfono público,yleisöpuhelin,"poste (téléphonique) public, m",apparecchio telefonico pubblico,公衆電話,공중전화소공중전화공중전화지국공중 전화 박스,aparat telefoniczny publiczny aparat publiczny,posto (telefónico) público,betaltelefon,公用电话
722-13-03,acoustic hood,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-13-03,واقي سمعي,"Telefonhaube, f",acoustic hood,semicabina,puhelinsuoja,"abri téléphonique, mabriphone, m",nicchia telefonica,音響フード,음향 후드음향 덮개,osłonnik akustyczny,abrigo telefónico,talhuv,音罩
722-13-04,telephone booth,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-13-04,مقصورة هاتف,"Telefonzelle, f",telephone booth,cabina telefónica,puhelinkoppi,"cabine téléphonique, f",cabina telefonica,電話ボックス,공중전화 박스공중전화실,kabina telefoniczna,cabina telefónica,telefonhytt,电话间
722-13-05,telephone stall,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-13-05,مقصورة هاتف مفتوحة,"Telefonstand, m",telephone stall,cabina telefónica abierta,avoin puhelinkoppi,"cabine téléphonique ouverte, f",cabina telefonica aperta,電話設置台,전화 가판대,kabina telefoniczna otwarta,cabina telefónica aberta,öppen telefonhytt,电话亭
722-13-06,subscriber's main station,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-13-06,محطة مشتركِ رئيسيةِ,"Hauptstelle, f",subscriber's main stationmain (telephone) station,teléfono principal,pääliittymäpääliittymän tilaajalaitteet,"poste (téléphonique) principal, m",apparecchio telefonico principale,加入者主局,가입자 주국주 전화국가입자 주단말기,aparat telefoniczny główny aparat główny,posto (telefónico) principal,huvudapparat,用户主机
722-13-07,extension,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-13-07,توسيع,"Nebenstelle, f",extensionsubscriber's extension station,extensiónteléfono supletorio,alaliittymäalaliittymän tilaajalaitteet,"poste (téléphonique) supplémentaire, m",apparecchio telefonico addizionale,内線,확장가입자내선교환소,aparat telefoniczny dodatkowy aparat dodatkowy,posto (telefónico) suplementar,sidoapparat,分机
722-13-08,completely restricted extension,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-13-08,توسيع محدود بشكل كامل,"Nebenstelle ohne Amtsberechtigung, fnicht amtsberechtigte Nebenstelle, f",completely restricted extension,extensión restringida,täysin rajoitettu alaliittymäsisäliittymä,"poste privé, m",apparecchio telefonico derivato,完全制限内線,완전 제한된 확장,aparat telefoniczny sieci wewnętrznej,posto privado,spärrad anknytning,内部分机
722-15-01,transmission performance (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-01,اداء  الارسال (في المهاتفة),"Übertragungsgüte, <in der Telefonie> f",transmission performance (in telephony),calidad de transmisión (en telefonía),siirron laatu,qualité de transmission (en téléphonie) f,qualità di trasmissione (in telefonia),伝送性能,"전송 성능, <전화 기술>",jakość transmisji (telefonicznej),qualidade de transmissão (em telefonia),transmissionskvalitet,"传输性能, <电话>"
722-15-02,impairment (of signal quality),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-02,ضعف (جودة الإشارة),"Beeinträchtigung, <der Signalqualität> f",impairment (of signal quality),degradación (de la calidad de una señal),siirron laadun heikentyminen,dégradation (de la qualité d'un signal) f,degradazione della qualità di trasmissione,機能障害,"손상, <신호 품질>",obniżenie jakości transmisji,degradação (da qualidade de um sinal),transmissionsförsämring,"损伤, <信号质量的>"
722-15-03,crosstalk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-03,لغط,"Nebensprechen, n",crosstalk,diafonía,ylikuuluminen,"diaphonie, f",diafonia,漏話，クロストーク,누화,przesłuch,diafonia,överhörning,串音
722-15-04,disturbing channel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-04,قناة تشويش,"störender Kanal, m",disturbing channel,canal perturbador,häiritsevä kanava,"voie perturbatrice, f",canale disturbante,配信チャネル,교란 유발 채널,kanał zakłócający,canal perturbador,störande kanal,主串通路
722-15-05,disturbed channel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-05,قناة مُشَوَّشة,"gestörter Kanal, m",disturbed channel,canal perturbado,häiritty kanava,voie perturbée (en diaphonie) f,canale disturbato,分配チャネル,교란된 채널,kanał zakłócany,canal perturbado (em diafonia),störd kanal,被串通路
722-15-06,intelligible croostalk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-06,لغط مفهوم,"verständliches Nebensprechen, n",intelligible croostalk,diafonía inteligible,tajuttava ylikuuluminen,"diaphonie intelligible, f",diafonia intelligibile,了解性漏話,명료 누화,przesłuch zrozumiały,diafonia inteligível,förståbar överhörning,可懂串音
722-15-07,unintelligible crosstalk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-07,لغط غير مفهوم,"unverständliches Nebensprechen, n",unintelligible crosstalk,diafonía ininteligible,ei-tajuttava ylikuuluminen,"diaphonie inintelligible, f",diafonia inintelligibile,非了解性漏話,비명료 누화,przesłuch niezrozumiały,diafonia ininteligível,oförståbar överhörning,不可懂串音
722-15-08,babble,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-08,ثرثرة,"Babbeln, n",babble,murmullo,sorina,"murmure confus, m",mormorio confuso,バブル,배블다중 누화,szum tłowy,barulheira,babbel,多路感应噪声
722-15-09,signal to crosstalk ratio,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-09,نسبة الاشارة الى اللغط,"Signal-Nebensprech-Abstand, m",signal to crosstalk ratio,relación señal/diafonía,ylikuulumissuhde,"écart diaphonique, m",scarto diafonico,信号対クロストーク比,신호 대 누화비,odstęp od przesłuchu,relação sinal/diafonia,signal-överhörningsförhållande,信串比串音防卫度
722-15-10,crosstalk attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-10,توهين اللغط,"Nebensprechdämpfungsmaß, n",crosstalk attenuation,atenuación diafónica,ylikuulumisvaimennus,"affaiblissement diaphonique, m",attenuazione diafonica,漏話減衰量,누화 감쇠,tłumienność przesłuchowa,atenuação diafónica,överhörningsdämpning,串音衰减
722-15-11,near-end crosstalk attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-11,توهين اللغط في الطرف القريب,"Nahnebensprechdämpfungsmaß, n",near-end crosstalk attenuation,atenuación paradiafónica,lähipään ylikuulumisvaimennus,"affaiblissement paradiaphonique, m",attenuazione di paradiafonia,近端漏話減衰,근단 누화 감쇠,tłumienność zbliżnoprzesłuchowa,atenuação paradiafónica,näröverhörningsdämpning,近端串音衰减
722-15-12,far-end crosstalk attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-12,توهين لغط الطرف البعيد,"Fernnebensprechdämpfungsmaß, n",far-end crosstalk attenuation,atenuación telediafónica,kaukopään ylikuulumisvaimennus,"affaiblissement télédiaphonique, m",attenuazione di telediafonia,遠端漏話減衰,원단 누화 감쇠,tłumienność zdalnoprzesłuchowa,atenuação telediafónica,fjärröverhörningsdämpning,远端串音衰减
722-15-13,near-end crosstalk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-13,لغط الطرف القريب,"Nahnebensprechen, n",near-end crosstalk,paradiafonía,lähipään ylikuuluminen,"paradiaphonie, f",paradiafonia,近端漏話,근단 누화,przesłuch zbliżny,paradiafonia,näröverhörning,近端串音
722-15-14,far-end crosstalk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-14,لغط الطرف البعيد,"Fernnebensprechen, n",far-end crosstalk,telediafonía,kaukopään ylikuuluminen,"télédiaphonie, f",telediafonia,遠端漏話,원단 누화,przesłuch zdalny,telediafonia,fjärröverhörning,远端串音
722-15-15,echo (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-15,صدى (في المهاتفة),"Echo, <in der Telefonie> n",echo (in telephony),eco (en telefonía),kaiku,écho (en téléphonie) m,eco,エコー,"반향, <전화 기술>",echo,eco (em telefonia),eko,"回声, <电话>"
722-15-16,multiple echo,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-16,صدى متعدد,"Mehrfachecho, n",multiple echo,eco múltiple,kertautuva kaiku,"écho multiple, m",eco multipla,多重エコー,다중 반향,echo zwielokrotnione,eco múltiplo,upprepat eko,多重回声
722-15-17,mutilation (of speech),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-17,تقطيع ( في الكلام ),"Sprachverstümmelung, f",mutilation (of speech)clipping (deprecated term),mutilación (de la palabra),puheen leikkaantuminen,"mutilation (de la parole), f",mutilazione della parola,（音声の）切断,통화 절단,obcinanie (mowy),mutilação (da palavra),ordstympning,话音截除
722-15-18,ambient noise (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-18,ضجيج الوسط المحيط ( في نظام الهاتف ),"Umgebungsgeräusch, <in der Telefonie> n",ambient noise (in telephony),ruido ambiente (en telefonía),taustamelu,bruit ambiant (en téléphonie) m,rumore ambiente,周囲騒音,"주위 잡음, <전신>환경 소음암 소음",szum otoczenia,ruído ambiente (em telefonia),omgivningsbuller,"环境噪声, <电话>"
722-15-19,room noise,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-19,ضجيج غرفة,"Raumgeräusch, n",room noise,ruido de sala,huoneen taustamelu,"bruit de salle, m",rumore di sala,室内雑音,실내 소음,szum pomieszczenia,ruído de sala,rumsbuller,室内噪声
722-15-20,acoustic shock (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-20,صدمة صوتية (في المهاتفة),"Gehörschock, <in der Telefonie> m",acoustic shock (in telephony),choque acústico (en telefonía),ääni-isku,choc acoustique (en téléphonie) m,impulso acusticoshock,アコースティックショック,"음향 쇼크, <전화 기술>음향 충격, <전화기술>",udar akustyczny,choque acústico (em telefonia),akustisk chock,"声冲击, <电话>"
722-15-21,sidetone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-21,نغمة جانبية,"Rückhören, n",sidetone,efecto local,sivuääni,effet local (d'un poste téléphonique) m,effetto locale,側音,측음,dogłos (w aparacie telefonicznym),efeito local (de um posto telefónico),sidoton,侧音
722-15-22,speech sidetone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-22,نغمة حديث جانبية,"Sprachrückhören, n",speech sidetone,efecto local por la palabra,oman puheen sivuääni,"effet local pour la parole, m",effetto locale per la parola,音声側温,통화 측음,dogłos dla mowy,efeito local para a voz,talproducerad sidoton,话音侧音
722-15-23,ambient noise sidetone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-23,نغمة جانبية بسبب ضجيج الوسط المحيط,"Umgebungsgeräuschrückhören, n",ambient noise sidetone,efecto local por el ruido ambiente,taustamelun sivuääni,"effet local pour le bruit ambiant, m",effetto locale per il rumore ambiente,周囲騒音側温,주위 잡음 측음,dogłos dla szumu otoczenia,efeito local para o ruído ambiente,bullersidoton,环境噪声侧音
722-15-24,opinion score (d'un poste téléphonique),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-24,نتيجة  تقييم بالرأي ( لمحطة هاتفية ),"Beurteilungsnote, <in der Telefonie> f",opinion score (d'un poste téléphonique),nota de opinión (en telefonía),arvosana,note d'opinion (en téléphonie) f,indice d'opinione,オピニオン評点,"의견 평점, <전화 송신>평가점, <전화 송신>",wskaźnik opinii (w telefonii),nota de opinião (em telefonia),bedömningstal,"意见评分, <电话>"
722-15-25,mean opinion score,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-15-25,معدّل نتيجة تقييم بالرأي,"mittlere Beurteilungsnote, f",mean opinion score,nota media de opinión,arvosanojen keskiarvo,"note moyenne d'opinion, f",indice d'opinione media,平均オピニオン評点,평균 평가점,wskaźnik opinii średni,nota média de opinião,medelbedömningstal,平均意见评分
722-16-01,volume meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-01,مقياس قوة (الصوت),"Volumenmeter, n",volume metervolume indicator,indicador de volumenvolúmetro,äänen voimakkuuden mittarivolyymimittari,"volumètre, mindicateur de volume, m",indicatore volume,音量計,음량계,wolumetr,volumímetroindicador de volume,volymmeter,音量表
722-16-02,vu meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-02,مقياس وحدة قوة (الصوت),"VU-Meter, n",vu meter,vúmetro,vu-mittari,"vumètre, m",volumetro,VUメータ,음량 단위 계기브이유 계기,vu-metr  wskaźnik vu,vuímetro,vu-meter,VU表
722-16-03,(american) volume unit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-03,وحدة قوة (الصوت)( أمريكي),"amerikanische Volumeneinheit, fVolumeneinheit, fVU, Abkürzung",(american) volume unit,unidad (americana) de volumenvu (símbolo),vu-yksikkö,"unité (américaine) de volume, f",unità di volume (simbolo),（米語）音量単位,미국 음량 단위,jednostka amerykańska wolumenu jednostka wolumenu,unidade (americana) de volumevu (símbolo),vu-enhet,"音量单位, <美国>"
722-16-04,(american) reference volume,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-04,قوة (الصوت) مرجعية ( أمريكي),"amerikanisches Referenzvolumen, nReferenzvolumen, n",(american) reference volume,voIumen de referencia (americano),vertailuvolyymi,"volume de référence (américain), m",volume di riferimento (americano),（米語）基準音量,미국 참조 음량미국 기준 음량,wolumen odniesienia amerykański wolumen odniesienia,volume de referência (americano),vu-referensvolym,"参考音量, <美国>"
722-16-05,ARAEN speech voltmeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-05,مقياس جهد الكلام (آريان),"ARAEN-Sprachvoltmeter, n",ARAEN speech voltmeter,volúmetro de ARAEN,ARAEN-volyymimittari,"volumètre de l'ARAEN, m",indicatore di volume dell'ARAEN,ARAEN音声電圧計,명료도 등가 감쇠량 측정용 기준 통화 전압계에이아르에이이엔 통화 전압계,wolumetr ARAEN,volumímetro do ARAEN,ARAEN vu-meter,AREAN话音电压表
