term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
811-26-27,air-cored inductor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-27,أداة حث هوائية القلب,"Luftkerninduktor, m",air-cored inductor,inductancia con núcleo de aire,"inductance dans l'air, f",induttore in aria,空心リアクトル,공심 인덕터,"dławik powietrzny, m",bobina no arindutância no ar,空心电抗器
811-26-28,"magnetic circuit, <of a transformer>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-28,"دارة مغناطيسية, <لمحول>","magnetischer Kreis, <eines Transformators> m","magnetic circuit, <of a transformer>","circuito magnético, <de un transformador>","circuit magnétique, <d'un transformateur> m","circuito magnetico, <di un trasformatore >","磁気回路, <変圧器の>","자기회로, <변압기>","obwód magnetyczny, m","circuito magnético, <de um transformador>","磁路, <变压器的>"
811-26-29,magnetic core,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-29,قلب مغناطيسي,"magnetischer Kern, m",magnetic core,núcleo magnético,"noyau magnétique, m",nucleo (magnetico),"鉄心, <磁気の>磁心",자기 철심,"rdzeń magnetyczny, m","núcleo, <magnético>",铁心
811-26-30,"yoke, <of a transformer, electro-magnet, relay or other device>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-30,"مقرن, <لمحول أو مغناطيس كهربائي أو مرحل أو أى أجهزة أخرى>","Joch, <eines Transformators, Elektromagneten, Relais oder anderen Bauteils> n","yoke, <of a transformer, electro-magnet, relay or other device>","culata, <de un transformador, electroimán, relé u otro dispositivo>","culasse, <d'un transformateur, électro-aimant, relais ou autre dispositif> f","giogo, <di un trasformatore, elettromagnete, relay o altro dispositivo>","継鉄, <変圧器、電磁石、継電器または他の装置>磁気枠","요크, <변압기, 전자석, 계전기>계철, <변압기, 전자석, 계전기>","jarzmo, < transformatora, elektromagnesu> n","culatra, <de um transformador, eletro-íman, relé ou outro dispositivo>","磁轭, <变压器、电磁铁、继电器等的>"
811-26-31,tank,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-31,خزان,"Kessel, m",tank,cuba,"cuve, f",cassa,タンク外箱,탱크통,"kadź, <transformatora> f",cuba,油箱
811-26-32,oil conservator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-32,خزان زيت,"Ölausdehnungsgefäß, n",oil conservatorexpansion tank,conservador de aceitedepósito de expansión,"conservateur d'huile, mréservoir d'expansion, m",conservatore d'olio,オイルコンサべータ膨張タンク,오일보존기팽창 탱크,"konserwator, <transformatora olejowego> m",conservador de óleoreservatório de expansão,储油柜
811-26-33,breather,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-33,متنفس - أنبوب تهوية,"Entlüfter, m",breather,aireador,"aérateur, m",aereatore,ブリーザ吸湿呼吸器,통기구,"kominek, moddychacz, m",respirador,呼吸器
811-26-34,drier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-34,مجفف,"Luftentfeuchter, m",drier,desecador,"dessiccateur, m",essicatore,ドライヤ乾燥器,건조기,"odwilżacz, m",exsicador,干燥器
811-26-35,radiator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-35,مبرد إشعاعي,"Kühler, m",radiator,radiador,"réfrigérant, m",radiatore,放熱器,방열기,"radiator, m",radiadorpermutador de calor,散热器
811-26-36,AC inductance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-36,ملف حثى مثردد,"Wechselstrominduktivität, f",AC inductance,inductancia de corriente alterna,"inductance en courant alternatif, f",,交流インダクタンス,교류 인덕턴스,"indukcyjność, <przy prądzie przemiennym> f",indutância em corrente alternada,交流电感
811-26-37,traction converter transformer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-37,محول جر,"Bahn-Stromrichtertransformator, m",traction converter transformer,transformador convertidor de tracción,"transformateur convertisseur de traction, m",,コンバータ用変圧器,견인변환기용 변압기,"transformator przekształtnika trakcyjnego, m",transformador conversor de tração,牵引变流变压器
811-26-38,traction inverter transformer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-26-38,محول جر عكسى,"Bahn-Wechselrichtertransformator, m",traction inverter transformer,transformador inversor de tracción,"transformateur onduleur de traction, m",,インバータ用変圧器,견인인버터용 변압기,"transformator falownika trakcyjnego, m",transformador inversor de tração,牵引逆变变压器
811-27-01,starting resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-01,مقاوم بدء التشغيل,"Anfahrwiderstand, m",starting resistor,resistencia de arranque,"résistance de démarrage, f",resistore di avviamentoreostato di avviamento,起動抵抗器,시동저항기,"rezystor rozruchowy, m",resistência de arranque,起动电阻器
811-27-02,braking resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-02,مقاوم الكبح,"Bremswiderstand, m",braking resistor,resistencia de frenado,"résistance de freinage, f",resistore di frenaturareostato di frenatura,ブレーキ抵抗器,제동 저항기,"rezystor hamowania, m",resistência de travagemresistência de frenagem,制动电阻器
811-27-03,transition resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-03,مقاوم عبور,"Überschaltwiderstand, m",transition resistor,resistencia de transición,"résistance de passage, frésistance de transition, f",resistore di transizione,橋絡抵抗器,천이 저항기,"rezystor przełączeniowy, m",resistência de passagemresistência de transição,过渡电阻器
811-27-04,shunt resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-04,مقاوم متوازية,"Nebenschlusswiderstand, m",shunt resistor,resistencia de derivaciónresistencia shunt,"résistance de shuntage, fshunt résistif, m",derivatore resistivo,分路抵抗器,분로 저항기,"rezystor bocznikujący, m",resistência de derivação,分流电阻器
811-27-05,charging resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-05,مقاوم الشحن,"Ladewiderstand, m",charging resistor,resistencia de carga,"résistance de charge, f",resistore di carica,充電抵抗器,충전저항기,"rezystor ładowania, m",resistência de carga,充电电阻器
811-27-06,damping resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-06,مقاوم إخماد,"Dämpfungswiderstand, m",damping resistor,resistencia de amortiguamiento,"résistance d'amortissement, f",resistore limitatore,限流抵抗器,제동 저항기,"rezystor tłumiący, m",resistência de amortecimento,阻尼电阻器
811-27-07,excitation resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-07,مقاومة تحريض,"Erregerwiderstand, m",excitation resistor,resistencia de excitación,"résistance d'excitation, f",resistore di eccitazione,励磁抵抗器,여자저항기,"rezystor wbudzenia, m",resistência de excitação,励磁电阻器
811-27-08,stabilizing resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-08,مقاوم إستقرار,"Stabilisierungswiderstand, mPufferwiderstand, m",stabilizing resistor,resistencia de estabilización,"résistance de stabilisation, frésistance tampon, m",resistore stabilizzatore,安定抵抗器,안정저항기,"rezystor stabilizacyjny, m",resistência de estabilizaçãoresistência tampão,稳定电阻器
811-27-09,regulating resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-09,مقاوم تنظيم,"Regelwiderstand, m",regulating resistor,resistencia de regulación,"résistance de réglage, f",resistore di regolazione,調整抵抗器,조정저항기,"rezystor regulacyjny, m",resistência de regulação,调节电阻器
811-27-10,potentiometer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-10,مقياس فرق الجهد,"Potentiometer, n",potentiometer,potenciómetro,"potentiomètre, m",potenziometrodivisore di tensione (potenziometro),ポテンショメータ,전위차계분압기,"potencjometr, m",potenciómetrodivisor de tensão,电位器
811-27-11,resistor element,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-11,عنصر مقاوم,"Widerstandselement, n",resistor element,elemento de resistencia,"élément de résistance, m",elemento di resistore,抵抗素子,저항소자,"element rezystora, melement rezystancyjny, m",elemento de resistência,电阻器元件
811-27-12,resistor case,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-12,علبة مقاومة,"Widerstandskasten, mWiderstandsrahmen, m",resistor caseresistor frame,caja de resistencia,"boîte de résistance, fcadre de résistance, mcaisse de résistance, f",telaio di resistori,抵抗器箱,저항기상자,"zespół rezystorów, m",caixa de resistência,电阻箱电阻柜
811-27-13,resistor block,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-13,مجموعة مقاومة,"Widerstandsblock, m",resistor block,bloque de resistencia,"bloc de résistance, m",reostato,抵抗器ブロック,저항기묶음저항기 조립체,"blok rezystorowy, m",bloco de resistência,电阻屏
811-27-14,resistor section,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-14,مقطع مقاومة,"Widerstandsabschnitt, m",resistor section,sección de resistencia,"section de résistance, f",sezione di reostato,抵抗セクション,저항기 구역,"sekcja rezystorów, f",secção de resistência,分段电阻器
811-27-15,double insulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-15,عزل مزدوج,"doppelte Isolierung, f",double insulation,doble aislamiento,"double isolation, m",doppio isolamento,二重絶縁,이중 절연,"izolacja podwójna, f",duplo isolamento,双重绝缘
811-27-16,non-linear resistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-16,مقاوم غير خطي,"nichtlinearer Widerstand, m",non-linear resistor,resistencia no lineal,"résistance non linéaire, f",resistore non lineare,非直線抵抗器,비선형 저항기,"rezystor nieliniowy, m",resistência não linear,非线性电阻器
811-27-17,smoothing capacitor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-17,مكثف تنعيم,"Glättungskondensator, mFilterkondensator, m",smoothing capacitorfilter capacitor,condensador de alisadocondensador de filtrado,"condensateur de lissage, mcondensateur de filtrage, m",condensatore di livellamentocondensatore di filtro,平滑コンデンサ,평활 커패시터,"kondensator wygładzający, m",condensador de alisamentocondensador de filtragem,平波电容器
811-27-18,starting capacitor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-18,مكثف بدء التشغيل,"Anfahrkondensator, m",starting capacitor,condensador de arranque,"condensateur de démarrage, m",condensatore d'avviamento,始動コンデンサ,시동 커패시터,"kondensator rozruchowy, m",condensador de arranque,起动电容器
811-27-19,"commutation capacitor, <in a convertor arm>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-19,"مكثف التجميع, <فى ذراع المبدل>","Löschkondensator, <in einem Stromrichterzweig> m","commutation capacitor, <in a convertor arm>",condensador de conmutación,"condensateur d'extinction, <dans un bras de convertisseur> m",condensatore di commutazione,転流コンデンサ,"전환 커패시터, <변환기 암>","kondensator komutacyjny, m",condensador de excitação,"换流电容器, <换流臂>"
811-27-20,protective capacitor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-20,مكثف حماية,"Schutzkondensator, m",protective capacitor,condensador de protección,"condensateur de protection, m",condensatore di protezione,保護コンデンサ,보호 커패시터,"kondensator ochronny, m",condensador de proteção,保护电容器
811-27-21,line series capacitor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-21,مكثف توالى لخط,"Leitungs-Reihenkondensator, m",line series capacitor,condensador de línea en serie,"condensateur-série de ligne, m",condensatore (di linea) in serie,直列コンデンサ,직렬 커패시터,"kondensator kompensacyjny szeregowy, m","condensador série, <de linha>",线路串联电容器
811-27-22,power factor correction capacitor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-27-22,مكثف تصحيح عامل القدرة,"Blindleistungs-Kompensationskondensator, m",power factor correction capacitor,condensador de corrección del factor de potencia,"condensateur d'amélioration de facteur de puissance, m",condensatore rifasatore,力率改善コンデンサ,역률개선 커패시터,"kondensator do poprawy współczynnika mocy, mkondensator do kompensacji mocy biernej, m",condensador de correção do fator de potência,功率因数补偿电容器
811-28-01,"electronics, <in electric traction>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-01,"إلكترونيات, <فى الجر الكهربى>","Elektronik, <bei elektrischer Zugförderung> f","electronics, <in electric traction>","electrónica, <en tracción eléctrica>","électronique, <en traction électrique> f","elettronica, <in trazione elettrica>",エレクトロニクス,"전자공학, <전기견인>","elektronika, f",eletrónica,"电子技术, <电气牵引>"
811-28-02,power electronics,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-02,إلكترونيات القدرة,"Leistungselektronik, f",power electronics,electrónica de potencia,"électronique de puissance, f",elettronica di potenza,パワーエレクトロニクス,"전력 전자, <관련엔트리: 151-11-15 >","energoelektronika, felektronika mocy, f",eletrónica de potência,电力电子技术
811-28-03,control electronics,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-03,إلكترونيات التحكم,"Steuerelektronik, f",control electronics,electrónica de control,"électronique de commande, f",elettronica di comando,制御エレクトロニクス,제어 전자공학,"elektronika sterownicza, f",eletrónica de comando,控制电子技术
811-28-04,controlled rectifier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-04,مقوم متحكم به,"gesteuerter Gleichrichter, m",controlled rectifier,rectificador controlado,"redresseur commandé, m",raddrizzatore controllato,制御整流器,제어정류기,"prostownik sterowany, m",retificador controlado,可控整流器
811-28-05,semi-conductor rectifier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-05,مقوم شبه موصل,"Halbleitergleichrichter, m",semi-conductor rectifier,rectificador de semiconductores,"redresseur à semiconducteurs, m",raddrizzatore a semiconduttori,半導体整流器,반도체 정류기,"prostownik półprzewodnikowy, m",retificador de semicondutores,半导体整流器
811-28-07,ignitron,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-07,مشعلصمام قوسي زئبقي ذوقضيب إشعال,"Ignitron, n",ignitron,ignitrón,"ignitron, m",ignitrone,イグナイトロン,이그니트론,"ignitron, m",ignitrão,引燃管
811-28-08,excitron,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-08,مقوم ذو قوس زئبقي,"Excitron, n",excitron,excitrón,"excitron, m",eccitrone,エキサイトロン,엑사이트론,"ekscytron, m",excitrão,励弧管
811-28-09,"single-way connection, <of a convertor>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-09,"طريقة وصل أحادية, <لمبدل>","Einwegschaltung, <eines Stromrichters> f","single-way connection, <of a convertor>","conexión de simple vía, <de un convertidor>","montage à simple voie, <d'un convertisseur> m","connessione a una via, <di un convertitore>","単向接続, <コンバータの>","일방연결, <변환기>","układ jednokierunkowy, <przekształtnika np. prostownika> m","montagem de via simples, <de um conversor>","单向连接, <变流器的>"
811-28-10,"double-way connection, <of a convertor>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-10,"طريقة وصل مزدوجة, <لمبدل>","Zweiwegschaltung, <eines Stromrichters> f","double-way connection, <of a convertor>","conexión de doble vía, <de un convertidor>","montage à double voie, <d'un convertisseur> m","connessione a doppia via, <di un convertitore>","双向接続, <コンバータの>","양방연결, <변환기>","układ dwukierunkowy, mukład mostkowy, m","montagem de via dupla, <de um conversor>","双向连接, <变流器的>"
811-28-11,single-phase bridge rectifier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-11,قنطرة مقوم أحادية الطور,"Einphasen-Brückengleichrichter, m",single-phase bridge rectifier,puente rectificador monofásico,"pont redresseur monophasé, m",(raddrizzatore) monofase a ponte,"単相ブリッジ, <整流器の>",단상 브리지 정류기,"prostownik jednofazowy mostkowy, mmostek prostowniczy jednofazowy, m",ponte retificadora monofásica,单相整流桥
811-28-12,three-phase bridge rectifier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-12,قنطرة مقوم ثلاثية الطور,"Drehstrom-Brückengleichrichter, m",three-phase bridge rectifier,puente rectificador trifásico,"pont redresseur triphasé, m",(raddrizzatore) trifase a ponte,"三相ブリッジ, <整流器の>",삼상 브리지 정류기,"prostownik trójfazowy mostkowy, mmostek prostowniczy trójfazowy, m",ponte retificadora trifásica,三相整流桥
811-28-13,controlled bridge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-13,قنطرة متحكم بها,"gesteuerte Brückenschaltung, f",controlled bridge,puente controlado,"pont commandé, m",(raddrizzatore a) ponte controllato,制御ブリッジ,제어 브리지,"mostek prostowniczy sterowany, m",ponte controlada,全控桥
811-28-14,symmetric half-controlled bridge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-14,قنطرة متماثلة نصفية التحكم,"symmetrische halbgesteuerte Brückenschaltung, f",symmetric half-controlled bridge,puente semicontrolado simétrico,"pont semi-commandé symétrique, m",(raddrizzatore a) ponte semicontrollato simmetrico,交流側対称混合ブリッジ,대칭 반제어 브리지,"mostek prostowniczy półsterowany symetryczny, m",ponte semi-controlada simétrica,对称半控桥
811-28-15,asymmetric half-controlled bridge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-15,قنطرة غير متماثلة نصفية التحكم,"asymmetrische halbgesteuerte Brückenschaltung, f",asymmetric half-controlled bridge,puente semicontrolado asimétrico,"pont semi-commandé asymétrique, m",(raddrizzatore a) ponte semicontrollato asimmetrico,直流側対称混合ブリッジ交流側非対称混合ブリッジ,비대칭 반제어 브리지,"mostek prostowniczy półsterowany asymetryczny, m",ponte semi-controlada assimétrica,不对称半控桥
811-28-16,"asymmetric bridge with external commutation ""out""",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-16,قنطرة غير متماثلة بتجميع خارجي,"asymmetrische Brückenschaltung mit fremdgeführter Kommutierung „aus“, f","asymmetric bridge with external commutation ""out""",puente asimétrico con conmutación de desconexión externa,"pont asymétrique bloquable, m",(raddrizzatore a) ponte asimmetrico a spegnimento forzato,"強制転流形交流側非対称混合ブリッジ, <力率改善用の>強制消弧形直流側対称混合ブリッジ",외부정류부 비대칭 브리지,"mostek asymetryczny o komutacji zewnętrznej, m",ponte assimétrica de extinção forçada,外部换相的不对称桥
811-28-17,bridges in cascade,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-17,قناطر متتالية,"Kaskadenbrückenschaltung, f",bridges in cascade,puentes en cascada,"ponts en cascade, m",ponti in cascata,縦続接続ブリッジ,종속 브리지,"połączenie kaskadowe mostków, npołaczenie szeregowe mostków, n",pontes em cascata,多段桥
811-28-18,anti-parallel connection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-18,توصيلة غير متوازية,"Gegenparallelschaltung, f",anti-parallel connection,conexión anti paralelo,"montage antiparallèle, m",connessione in antiparallelo,逆並列接続,역병렬 연결,"połączenie przeciwrównoległe, mpołączenie anty-równoległe, n",montagem antiparalela,反并联
811-28-19,"commutation, <in an electronic power converter>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-19,"تجميع, <فى مبدل الطاقة الإلكترونى>","Kommutierung, <in einem Leistungs-Stromrichter> f","commutation, <in an electronic power converter>","conmutación, <en un convertidor de potencia electrónico>","commutation, <dans un convertisseur électronique de puissance> f","commutazione, <in un convertitore>","転流, <変換器の>","전류, <전자식 전력 변환기>","komutacja, f","comutação, <num conversor>","换相, <电力电子变流器>换流, <电力电子变流器>"
811-28-20,external commutation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-20,تجميع خارجي,"fremdgeführte Kommutierung, f",external commutation,conmutación externa,"commutation externe, f",commutazione esterna,他励転流,타려식 전류외부 전환,"komutacja zewnetrzna, f",comutação externa,外部换相
811-28-21,angle of overlap,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-21,زاوية التداخل,"Überlappungswinkel, m",angle of overlapcommutation angle,ángulo de solapamientoángulo de conmutación,"angle d'empiètement, mangle de commutation, m",angolo di sovrapposizioneangolo di commutazione,重なり角,중복각,"kąt komutacji, m",ângulo de comutação,重叠角换相角
811-28-22,phase control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-22,تحكم الطور,"Zündeinsatzsteuerung, f",phase control,factor de regulación de fase,"commande de phase, m",regolazione di fase,"位相制御, <関連エントリー: IEV 811-30-12>",위상 제어,"sterowanie fazowe, n",controlo de fase,相控
811-28-23,current delay angle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-23,زاوية تأخر التيار,"Stromverzögerungswinkel, m",current delay angle,ángulo de retardo de la corriente,"angle de retard à l'amorçage, m",angolo di ritardo della corrente,電流遅れ角,전류 지연각,"kąt opóźnienia prądu, m",ângulo de atraso de corrente,电流延迟角
811-28-24,phase control factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-24,عامل تحكم الطور,"Aussteuerungsgrad, m",phase control factor,factor de control de fase,"facteur de commande de phase, m",fattore di regolazione di fase,"制御率, <電圧>",위상 제어율,"współczynnik sterowania fazowego, m",fator de regulação de fase,相控因数
811-28-25,"non-conducting interval, <of an arm>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-25,"فترة عدم التوصيل, <لذراع>","stromlose Zeit, <eines Zweigs> f","non-conducting interval, <of an arm>idle period, <of an arm>","intervalo de reposo, <de un brazo>","temps de repos, <d'un bras> mintervalle de repos, <d'un bras> m","tempo di riposo, <di un ramo>intervallo di riposo (non conduzione)","非通流期間, <アームの>","비도통기간, <암>고정 기간, <암>","okres nieprzewodzenia, m","tempo de repouso, <de um braço>","不导通间隔, <桥臂的>关断时间, <桥臂的>"
811-28-26,reverse blocking interval,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-26,فترة الحجب العكسي,"Negativspannungsdauer, fRückwärtssperrzeit, f",reverse blocking intervalinverse period,intervalo de bloqueo inverso,"temps de tension négative, mintervalle de blocage dans le sens inverse, m",tempo di blocco (in senso) inversointervallo di blocco (in senso) inverso,逆阻止期間,역저지기간,"okres blokowania wstecznego, m",intervalo de tempo de boqueio inverso,反向关断间隔反向阻隔间隙
811-28-27,off-state interval,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-27,فترة التوقف,"Sperrzeit, fVorwärtssperrzeit, f",off-state intervalhold-off period,intervalo de estado bloqueado,"temps de blocage, mintervalle de blocage dans le sens direct, m",tempo di blocco (in senso) direttointervallo di blocco (in senso) diretto,オフ期間順阻止期間,오프상태 기간유보기간,"okres blokowania, m",intervalo de tempo de boqueio directo,断态间隔
811-28-28,"conducting direction, <of a rectifier element>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-28,"إتجاه التوصيل, <لعنصر مقوم>","Durchlassrichtung, <eines Gleichrichterelements> f","conducting direction, <of a rectifier element>","sentido de conducción, <de un elemento rectificador>","sens de conduction, <d'un élément redresseur> m","senso diretto (di una valvola o di un ramo), <di un raddrizzatore>senso di conduzione (di una valvola o di un ramo), <di un raddrizzatore>","順方向, <整流器の>","순방향, <정류기 소자>작동방향, <정류기 소자>","kierunek przewodzenia, m","sentido de condução, <de um elemento retificador>","导通方向, <整流器元件的>"
811-28-29,"inverse direction, <of a rectifier element>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-29,"الإتجاه العكسي, <لعنصر مقوم>","Sperrrichtung, <eines Gleichrichterelements> f","inverse direction, <of a rectifier element>","sentido de no conducción, <de un elemento rectificador>","sens de non-conduction, <d'un élément redresseur> msens inverse, m","senso inverso (di una valvola o di un ramo), <di un raddrizzatore>senso di non conduzione (di  una valvola o di un ramo), <di un raddrizzatore>","逆方向, <整流器の>","역방향, <정류기 소자>","kierunek wsteczny, m","sentido de não condução, <de um elemento retificador>","逆向, <整流器元件的>"
811-28-30,firing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-30,إشعال,"Zündung, f",firing,encendido,"amorçage, mallumage, m",accensioneinnesco,点弧,"점화, <관련 엔트리: 551-16-62 >착화, <관련 엔트리: 551-16-62 >","zapłon, <zaworu sterowanego> mwyzwolenie zaworu do przewodzenia, n",igniçãodisparo,触发
811-28-31,extinction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-31,إطفاء,"Löschung, f",extinction,extinción,"extinction, f",estinzione,消弧,소화소멸,"zanik, <prądu przewodzenia> m",extinção,熄灭
811-28-32,ripple harmonics of a rectifier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-32,توافقيات التموجية لمقوم,"Oberschwingungen der Welligkeit eines Gleichrichters, f pl",ripple harmonics of a rectifier,armónicos de rizado de un rectificador,"harmoniques d'ondulation d'un redresseur, m",armoniche lato corrente continua di un raddrizzatore,整流器出力の高調波,정류기 맥류 고조파,"pulsacje harmonicznych w prostowniku, <po stronie DC> f pl",harmónicas de ondulação de um rectificador,整流器的纹波谐波
811-28-33,ripple voltage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-33,جهد التموج,"überlagerte Wechselspannung, f",ripple voltage,tensión de rizado,"tension d'ondulation, f",ondulazione della tensione,リプル電圧,맥동 전압리플 전얍,"pulsacje napięcia, f pl",tensão de ondulação,纹波电压
811-28-34,DC ripple factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-34,عامل التموج لتيار مستمر,"Gleichspannungswelligkeit, fGleichstromwelligkeit, fhalbe relative Schwingungsweite, f",DC ripple factor,factor de rizado de corriente continua,"taux d'ondulation d'un courant continu, m",tasso di ondulazione di una corrente continua,直流波形率,직류 맥동율,"wpółczynik tętnień prądu stałego, mwpółczynik pulsacji po stronie DC, m",taxa de ondulação de uma corrente contínua,直流纹波因数
811-28-35,breakthrough,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-35,إختراق,"Durchzündung, f",breakthrough,fallo de bloqueo,"raté de blocage, m",mancato blocco,ブレークスルー,"순방향 비정상 통전, <관련엔트리: 551-16-60 >","utrata właściwości blokowania, <w kierunku przewodzenia przez zawór sterowany> f",falha de bloqueio,穿通
811-28-36,firing failure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-36,فشل الإشعال,"Zündversager, m",firing failure,fallo de encendido,"raté d'amorçage, mraté d'allumage, m",mancata accensionemancato innesco,点弧失敗,점호 실패,"błąd zapłonu, <zaworu sterowanego> mniezadziałanie zapłonu, n",falha de ignição,触发失败
811-28-37,commutation failure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-37,فشل التجميع,"Kommutierungsversager, m",commutation failure,fallo de conmutación,"raté de commutation, m",mancata commutazione,転流失敗,전류 실패,"błąd komutacji, m",falha de comutação,换相失败
811-28-38,load cycle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-28-38,دورة الحمل,"Lastspiel, n",load cycle,ciclo de carga,"cycle de charge, m",,負荷サイクル,부하 주기,"cykl obciążenia, m",ciclo de carga,负载周期
811-29-01,circuit-breaker,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-01,قاطع دائرة,"Leistungsschalter, m",circuit-breaker,interruptor automático,"disjoncteur, m",interruttore,"遮断器, <関連エントリー: IEV 811-29-08>",차단기회로차단기,"wyłącznik, m",disjuntor,断路器
811-29-02,oil circuit-breaker,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-02,قاطع دائرة زيتي,"Ölleistungsschalter, mÖlschalter, m",oil circuit-breaker,interruptor automático de aceite,"disjoncteur à huile, m",interruttore in olio,油遮断器,"유입차단기, <관련 엔트리: 441-14-28>","wyłącznik olejowy, m",disjuntor a óleo,油断路器
811-29-03,gas-blast circuit-breaker,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-03,قاطع دائرة يعمل باندفاع الغاز,"Druckgasleistungsschalter, mDruckgasschalter, m",gas-blast circuit-breaker,interruptor automático de gas comprimido,"disjoncteur à gaz comprimé, m",interruttore a gas in pressione,ガス遮断器,가스차단기,"wyłacznik z gazem sprężonym, m",disjuntor a gás comprimido,压缩气体断路器
