term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
561-02-28,"mid-band frequency, <of a band-pass filter or a band-stop filter>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-28,تردد النطاق المتوسط <لفلتر إمرار النطاق أو فلتر إيقاف النطاق>,"Mittenfrequenz, <eines Bandpasses oder einer Bandsperre> f","mid-band frequency, <of a band-pass filter or a band-stop filter>","frecuencia central, <de un filtro pasabanda o de un filtro de corte de banda>","fréquence centrale, <d’un filtre passe-bande ou d’un filtre coupe-bande> f","frequenza centrale, <di un filtro passa-banda o di un filtro elimina-banda>","中心周波数, ＜帯域通過フィルタの又は帯域封止フィルタの＞","중간 대역 주파수, <대역통과 필터 또는 대역저지 필터>","częstotliwość środkowa pasma , <filtru pasmowo-przepustowego lub pasmowo-zaporowego> f","frequência central , <de um filtro passa-banda ou de um filtro corta-banda>","中心频率, <带通或带阻滤波器的>"
561-02-29,minimum insertion attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-29,أصغر قيمة توهين الإدخال,"kleinste Einfügungsdämpfung, f",minimum insertion attenuation,atenuación de inserción mínima,"affaiblissement d’insertion minimal, m",minima attenuazione di inserzione,最小挿入減衰量,최소 삽입 감쇠,"tłumienność minimalna wtrąceniowa, f",atenuação de inserção mínima,最小插入损耗
561-02-30,multiphase transducer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-30,جهاز تحويل متعدد الأوجه,"Mehrphasenwandler, m",multiphase transducer,transductor multifase,"transducteur multiphasé, m",trasduttore multi fase,多相電極,다상 변환기,"przetwornik wielofazowy, m",transdutor multifasado,多相换能器
561-02-31,nominal frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-31,التردد الإسمي,"Nennfrequenz, <eines Filters> f",nominal frequency,frecuencia nominal,"fréquence nominale, f",frequenza nominale,公称周波数,공칭 주파수,"częstotliwość znamionowa, f",frequência nominal,标称频率
561-02-32,nominal group delay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-32,تَأخُّر المجموعة الإسمية,"Nenn-Gruppenlaufzeit, f",nominal group delay,retardo nominal de grupo,"temps de propagation de groupe nominal, m",ritardo nominale di gruppo,公称群遅延,공칭 군 지연,"opóźnienie grupowe nominalne, n",atraso de grupo nominal,标称群延时
561-02-33,nominal insertion attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-33,توهين الإدخال الإسمي,"Einfügungsdämpfungsmaß bei Nennfrequenz, nEinfügungsdämpfung bei Nennfrequenz, f",nominal insertion attenuation,atenuación de inserción nominal,"affaiblissement d’insertion nominal, m",inserzione di attenuazione nominale,公称挿入損失,공칭 삽입 감쇠,"tłumienność wtrąceniowa nominalna, f",atenuação de inserção nominal,标称插入损耗
561-02-34,nominal level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-34,مستوى إسمي,"Nenn-Pegel, m",nominal level,nivel nominal,"niveau nominal, m",livello nominale,公称レベル,공칭 레벨공칭 수준,"poziom nominalny, m",nível nominal,标称电平
561-02-35,output impedance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-35,معاوقة الخرج,"Ausgangsimpedanz, f",output impedance,impedancia de salida,"impédance de sortie, f",impedenza di uscita,出力インピーダンス,출력 임피던스,"impedancja wyjściowa, f",impedância de saídaimpedância do circuito de saída,输出阻抗
561-02-36,output level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-36,مستوى الخرج,"Ausgangspegel, m",output level,nivel de salida,"niveau de sortie, m",livello di uscita,出力レベル,출력 레벨,"poziom wyjściowy, m",nível de saída,输出电平
561-02-37,"pass band, <of a piezoelectric filter>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-37,نطاق التمرير <لفلتر كهرو أجهادى>,"Durchlassbereich, <eines piezoelektrischen Filters> mDurchlassband, n","pass band, <of a piezoelectric filter>","banda pasante, <de un filtro piezoeléctrico>","bande passante, <d’un filtre piézoélectrique> f","banda passante, <di un filtro piezoelettrico>","通過域, ＜圧電フィルタの＞","통과 대역, <압전 필터>","pasmo przepustowe, <filtru piezoelektrycznego> n","banda passante , <de um filtro piezoelétrico>","通带, <压电滤波器的>"
561-02-38,pass bandwidth,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-38,عرض نطاق التمرير,"Durchlassbandbreite, f",pass bandwidth,ancho de banda pasante,"largeur de bande passante, f",larghezza della banda passante,通過帯域幅,통과 대역폭,"szerokość pasma przepustowego, f",largura de banda passante,通带宽度
561-02-39,"pass-band ripple, <of a filter>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-39,تموّج نطاق التمرير <لمرشّح>,"Welligkeit, <eines Filters> f","pass-band ripple, <of a filter>","ondulación en la banda pasante, <de un filtro>","ondulation dans la bande passante, <d’un filtre> f","ondulazione della banda passante, <di un filtro>","通過帯域リップル, ＜フィルタの＞","통과 대역 맥동, <필터>","nierównomierność tłumienności w paśmie przepustowym, <filtru> f","ondulação na banda passante , <de um filtro>","通带波动, <滤波器的>"
561-02-40,pass-band attenuation deviation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-40,انحراف توهين نطاق التمرير,"Abweichung der Durchlassbereichsdämpfung, f",pass-band attenuation deviation,desviación de la atenuación en la banda pasante,"écart d’affaiblissement de la bande passante, m",scarto dell'attenuazione della banda passante,通過帯域減衰量偏差,통과 대역 감쇠 편이,"odchyłka tłumienności w paśmie przepustowym, f",desvio da atenuação da banda passante,通带衰耗偏移
561-02-41,phase delay time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-41,زمن تأخير الوجهزمن تأخير الطور,"Phasenlaufzeit, f",phase delay time,tiempo de retardo de fase,"temps de propagation de phase, m",tempo di ritardo di fase,位相遅延時間,위상 지연 시간,"czas przejścia sygnału, <między dwoma punktami> m",tempo de propagação de fase,相位延迟
561-02-42,power flow vector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-42,متَّجه سريان القدرة,"Leistungsflussdichtevektor, m",power flow vector,vector de flujo de potencia,"vecteur de flux d’énergie, m",vettore del flusso di potenza,パワーフローベクトル,전력 조류 벡터전력 흐름 벡터,"wektor przepływu mocy, m",vetor de fluxo de energia,功率流矢量
561-02-43,power flow angle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-43,زاوية سريان القدرة,"Energieflusswinkel, m",power flow angle,ángulo de flujo de potencia,"angle de flux de puissance , m",angolo del flusso di potenza,パワーフロー角,전력 조류 각전력 흐름 각,"kąt przepływu mocy, m",ângulo de fluxo de energia,功率流角
561-02-44,"phase distortion, <of an electrical network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-44,تشّوه الوجه <لشبكة كهربائية>تشّوه الطور,"Phasenverzerrung, <in einem elektrischen Netzwerk> f","phase distortion, <of an electrical network>","distorsión de fase, <de una red eléctrica>","distorsion de phase, <d’un réseau électrique> f",distorsione di fase,"位相ひずみ, ＜電子ネットワークの＞","위상 왜곡, <전기망>","zniekształcenie fazowe, <w układzie elektrycznym> n","distorção de fase, <numa rede elétrica>",相位失真
561-02-45,rated level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-45,المستوى المقنن,"Bemessungspegel, <eines piezoelektrischen Filters> m",rated level,nivel asignado,"niveau assigné, m",livello di targa,定格レベル,정격 레벨,"poziom znamionowy, m",nível estipulado,额定电平
561-02-46,reference frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-46,التردد المرجعي,"Bezugsfrequenz, f",reference frequency,frecuencia de referencia,"fréquence de référence, f",frequenza di riferimento,基準周波数,기준 주파수,"częstotliwość odniesienia, f",frequência de referência,基准频率
561-02-47,reference temperature,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-47,درجة الحرارة المرجعية,"Bezugstemperatur, fReferenztemperatur, f",reference temperature,temperatura de referencia,"température de référence, f",temperatura di riferimento,基準温度,기준 온도,"temperatura odniesienia, f",temperatura de referência,"基准温度, <滤波器的>"
561-02-48,reflected wave signal suppression,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-48,إخماد اشارة الموجة المنعكسة,"Unterdrückung reflektierter Signalwellen, f",reflected wave signal suppression,supresión de la señal de onda reflejada,"suppression du signal d’onde réfléchie, f",soppressione del segnale d'onda riflessa,反射波抑圧度,반사파 신호 억압,"tłumienie sygnału fali odbitej, n",supressão do sinal de onda refletida,反射波信号抑制
561-02-49,reflector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-49,عاكس,"Reflektor, m",reflector,reflector,"réflecteur, m",riflettore,反射器,반사기,"reflektor, m",refletor,反射器
561-02-50,reflection coefficient,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-50,معامل انعكاس,"Reflexionsfaktor, m",reflection coefficient,coeficiente de reflexión,"facteur de réflexion, m",coefficiente di riflessione,反射係数,반사 계수,"współczynnik odbicia, m",fator de reflexão,反射系数
561-02-51,relative attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-51,التوهين النسبي,"relative Dämpfung, f",relative attenuation,atenuación relativa,"affaiblissement relatif, m",attenuazione relativa,相対減衰量,상대 감쇠,"tłumienność względna, f",atenuação relativa,相对衰耗
561-02-52,resonator filter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-52,مرشّح الرنانفلتر الرنان,"Resonatorfilter, n",resonator filter,filtro resonador,"filtre de résonateur, m",filtro a risonatore,共振子形フィルタ,공진기 필터,"filtr rezonatorowy, m",filtro de ressoador,谐振滤波器
561-02-53,roll-off rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-53,معدل الإنحدار,"Roll-off-Geschwindigkeit, f",roll-off rate,tasa de caída,"taux d’affaiblissement, m",tasso di decadimento (agli estremi),ロールオフ率,롤 오프율,"wskaźnik spadku charakterystyki wzmocnienia, m",taxa de atenuação,滚降率
561-02-54,return attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-54,توهين الراجع,"Reflexionsdämpfung, f",return attenuation,atenuación de adaptación,"affaiblissement d’adaptation, m",attenuazione di ritorno,反射減衰量,귀환 감쇠,"tłumienność odbicia, f",atenuação de adaptação,反射衰耗
561-02-55,surface acoustic wave filter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-55,مرشح الموجة الصوتية السطحيةفلتر الموجة الصوتية السطحية,"Oberflächenwellenfilter, nOFW-Filter, n",surface acoustic wave filter SAW filter,filtro de OAS,"filtre à ondes acoustiques de surface , mfiltre OAS, m",filtro a onde acustiche di superficie,"弾性表面波フィルタ
SAWフィルタ",표면 음향파 필터,"filtr z akustyczną falą powierzchniową, mfiltr z SAW, m",filtro de onda acústica de superfíciefiltro OAS,声表面波滤波器SAW滤波器
561-02-56,SAW beam steering,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-56,توجيه حزمة الموجة الصوتية السطحية,"OFW-Strahlabweichung, f",SAW beam steering,guíado del haz de OAS,"guidage du faisceau d’OAS, m",guida del fascio SAW,弾性表面波ビームステアリング,에스에이더블유 빔 주사,"powiązanie wiązki SAW, n",guiamento de feixe de OAS,声表面波波束偏离
561-02-57,"diffraction, <SAW>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-57,حيود < الموجة  الصوتية  السطحية  SAW >,"Beugung, <von Oberflächenwellen> f","diffraction, <SAW>","difracción, <OAS>","diffraction, <d’OAS> f","diffrazione, <SAW>","回折, ＜SAWの＞","회절, <에스에이더블유>","dyfrakcja, <SAW> f","difração , <OAS>","衍射, <声表面波的>"
561-02-58,selectivity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-58,الإنتقائية,"Trennschärfe, f",selectivity,selectividad,"sélectivité, f",selettività,選択度,선택도,"selektywność, f",seletividade,选择性
561-02-59,"shape factor, <of a band-pass filter or a band-stop filter>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-59,معامل الشكل <لمرشّح حزمة التمرير أو لمرشّح حزمة الإيقاف>,"Formfaktor, <eines Bandpasses oder einer Bandsperre> m","shape factor, <of a band-pass filter or a band-stop filter>","factor de forma, <de un filtro pasabanda o de un filtro de corte de banda>","facteur de forme, <d’un filtre passe-bande ou d’un filtre coupe-bande> m","fattore di forma, <di un filtro passa-banda o di un filtro elimina-banda>","形状係数, ＜帯域通過フィルタの又は帯域封止フィルタの＞","형상계수, <대역통과 필터 및 대역저지 필터>","współczynnik kształtu, <filtru pasmowo-przepustowego lub pasmowo-zaporowego> m","fator de forma , <de um filtro passa-banda ou de um filtro corta-banda>","矩形系数, <带通或带阻滤波器的>"
561-02-60,shielding electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-60,قطب حاجب,"Abschirmelektrode, f",shielding electrode,electrodo de apantallamiento,"électrode écran, f",elettrodi di schermatura,シールド電極,실딩 전극차폐전극,"elektroda ekranująca, f",elétrodo de blindagem,屏蔽电极
561-02-61,spurious attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-61,توهين عرضىتوهين زائف,"Nebenwellendämpfung, fStörresonanzdämpfung, f",spurious attenuation,atenuación parásita,"affaiblissement parasite, m",attenuazione parassita,スプリアス減衰量,거짓 감쇠,"tłumienność pasożytnicza, f",atenuação parasita,寄生衰耗
561-02-62,spurious reflections,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-62,انعكاسات عرضيةانعكاسات زائفة,"Störreflexionen, f pl",spurious reflections,reflexiones parásitas,"réflexions parasites, f pl",riflessioni parassite,不要反射,거짓 반사,"odbicia pasożytnicze, n pl",reflexões parasitas,寄生反射
561-02-63,spurious response,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-63,استجابة عرضيةاستجابة زائفة,"Nebenempfang, m",spurious response,respuesta parásita,"réponse parasite, f",risposta parassita,スプリアスレスポンス,거짓 응답,"odpowiedź pasożytnicza, f",resposta parasita,寄生响应
561-02-64,spurious response rejection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-64,رفض الاستجابة العرضيةرفض الاستجابة الزائفة,"Nebenempfangunterdrückung, f",spurious response rejection,supresión de la respuesta parásita,"rejet de réponse parasite, m",reiezione della risposta parassita,スプリアスレスポンス抑制,거짓 응답 거부,"wytłumienie odpowiedzi pasożytniczej, n",rejeição da resposta parasita,寄生响应抑制
561-02-65,"stop band, <of a piezoelectric filter>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-65,نطاق الإيقاف <لمرشح كهرو إجهادى>,"Sperrbereich, <eines piezoelektrischen Filters> mSperrband, <eines piezoelektrischen Filters> n","stop band, <of a piezoelectric filter>",banda atenuada,"bande atténuée, <d'un filtre piézoélectrique> f","banda eliminata, <di un filtro piezoelettrico>","阻止域, ＜圧電フィルタの＞","저지 대역, <압전 필터>","pasmo tłumienia, <filtru piezoelektrycznego> n","banda cortada , <de um filtro piezoelétrico>","阻带, <压电滤波器的>"
561-02-66,stop bandwidth,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-66,مدى الإيقاف,"Sperrbandbreite, <eines piezoelektrischen Filters> f",stop bandwidth,ancho de banda atenuada,"largeur de bande atténuée, f",larghezza della banda eliminata,阻止帯域幅,저지 대역폭,"szerokość pasma tłumienia, f",largura de banda cortada,阻带宽度
561-02-67,storage temperature range,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-67,نطاق درجة حرارة التخزين,"Lagertemperaturbereich, m",storage temperature range,intervalo de temperatura de almacenamiento,"gamme des températures de stockage, f",gamma di temperature di immagazzinamento,保存温度範囲,보존 온도 범위저장 온도 범위,"zakres temperatur przechowywania, m",gama de temperaturas de armazenamento,贮存温度范围
561-02-68,suppression corrugation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-68,إخماد التمويج,"Rillenstruktur zur Störunterdrückung, f",suppression corrugation,corrugaciones de supresión,"striures de suppression, f pl",rugosità di soppressione,裏面加工,억제 주름,"rowkowanie tłumiące, n",estrias de supressão,抑制槽
561-02-69,temperature characteristics of mid-band frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-69,خصائص درجة الحرارة لتردد النطاق الأوسط,"Temperaturabhängigkeit der Mittenfrequenz, f",temperature characteristics of mid-band frequency,características de temperatura de frecuencia central,"caractéristiques de température de la fréquence centrale, f pl",caratteristiche di temperatura della frequenza centrale,中心周波数温度特性,중간 대역 주파수 온도 특성,"charakterystyki temperaturowe częstotliwości środkowej, f pl",características de temperatura da frequência central,中心频率的温度特性
561-02-70,temperature coefficient of mid-band frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-70,معامل الحرارة عند تردد النطاق الاوسط,"Temperaturkoeffizient der Mittenfrequenz, mTCF",temperature coefficient of mid-band frequency TCF,coeficiente de temperatura de frecuencia central,"coefficient de température de la fréquence centrale , mTCF (abréviation) m",coefficiente di temperatura della frequenza centraleTCF,中心周波数の温度係数,중간 대역 주파수 온도 계수,"współczynnik temperaturowy częstotliwości środkowej, m",coeficiente de temperatura da frequência central,中心频率的温度系数
561-02-71,temperature cyclic drift of mid-band frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-71,انحراف الدورة الحرارية عند تردد النطاق الأوسط,"Abweichung der Mittenfrequenz nach Temperaturzyklen, f",temperature cyclic drift of mid-band frequency,caída cíclica de temperatura de la frecuencia central,"dérive cyclique de température de la fréquence centrale, f",deriva ciclica per temperatura della frequenza centrale,温度サイクルによる中心周波数ドリフト,중간 대역 주파수의 온도 주기 표류중간 대역 주파수 온도 순환 드리프트,"odchyłka okresowa częstotliwości środkowej, <wywołana temperaturą> f",deriva cíclica de temperatura da frequência central,中心频率的温度循环偏移
561-02-72,terminating impedance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-72,معاوقة نهايةمعاوقة طرفية,"Abschlussimpedanz, f",terminating impedance,impedancia terminal,"impédance de fermeture, f",impedenza di terminazione,終端インピーダンス,종단 임피던스,"impedancja na końcówkach, <filtru> f",impedância terminal,端接阻抗
561-02-73,total power loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-73,الفقد الكلى للقدرة,"Gesamt-Leistungsverlust, <eines OFW-Filters> m",total power loss,pérdida de potencia total,"puissance dissipée totale, f",potenza dissipata totale,総電力損失,총전력 손실,"straty mocy całkowite, f pl",potência dissipada total,总功率损耗
561-02-74,transducer attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-74,توهين ناقل الطاقة,"Betriebsdämpfungsmaß, nBetriebsdämpfung, f",transducer attenuation,atenuación de transmisión,"affaiblissement de transmission, m",attenuazione di trasmissione,変換器減衰,변환기 감쇠,"tłumienność przetwornika, f",atenuação de transmissão,传输衰耗
561-02-75,transducer phase,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-75,طور ناقل الطاقة,"Betriebsphasenverschiebung, f",transducer phase,desfase de transmisión,"déphasage de transmission, m",sfasamento di trasmissione,変換器位相,변환기 위상,"przesunięcie fazowe przetwornika, n",desfasagem de transmissão,传输相位
561-02-76,transition band,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-76,نطاق انتقالى,"Übergangsbereich, m",transition band,banda de transición,"bande de transition, f",banda di transizione,遷移帯域,천이 대역,"pasmo przejściowe, n",banda de transição,过渡带
561-02-77,transversal filter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-77,فلتر مستعرضمرشح مستعرض,"Transversalfilter, n",transversal filter,filtro transversal,"filtre transversal, m",filtro trasversale,トランスバーサル形フィルタ,지연선 필터,"filtr poprzeczny, m",filtro transversal,横向滤波器
561-02-78,trap attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-78,توهين محصور,"Sperrdämpfung, f",trap attenuation,retención de atenuación,"affaiblissement piégé, m",attenuazione di trappola,トラップ減衰量,트랩 감쇠,"tłumienie w pułapce, n",atenuação em trapa,陷波衰耗
561-02-79,trap frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-79,تردد محصور,"Sperrfrequenz, f",trap frequency,retención de frecuencia,"fréquence piégée, f",frequenza di trappola,トラップ周波数,트랩 주파수,"częstotliwość pułapki, m",frequência em trapa,陷波频率
561-02-80,triple transit echo,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-80,صدى الإنتقال الثلاثى,"Tripeltransitecho, nTTE",triple transit echoTTE,eco de triple tránsito,"écho de triple transit , mETT (abréviation) m",eco di triplo transitoTTE,トリプルトランジットエコー,삼 배수 통과 반향,"sygnały potrójnego przejścia, m plTTE",eco de triplo trânsito,三次渡越回波TTE
561-02-81,TTE ripple,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-81,تموج صدى الإنتقال الثلاثى,"TTE-Welligkeit, f",TTE ripple,rizado ETT,"ondulation d’ETT, f",ondulazione di TTE,TTE リプル,티티이 맥동,"zafalowanie powodowane sygnałem potrójnego przejścia, nzafalowanie powodowane przez TTE, n",ondulação de ETT,三次渡越回波波动TTE波动
561-02-82,unidirectional interdigital transducer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-82,ناقل طاقه رقمى بينى موحد الإتجاه,"unidirektionaler Interdigitalwandler, mUDT",unidirectional interdigital transducer UDT,transductor interdigital unidireccional,"transducteur interdigité unidirectionnel , mTUD (abréviation) m",trasduttore interdigitato unidirezionale UDT,一方向性すだれ状電極UDT,단방향 상호 디지털 변환기,"przetwornik międzypalczasty jednokierunkowy, mUDT",transdutor interdigitado unidirecional,单向叉指换能器
561-02-83,unwanted response,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-02-83,استجابه غير مرغوبة,"unerwünschte Frequenzantwort, f",unwanted response,respuesta no deseada,"résonance indésirable, f",risposta indesiderata,不要応答,불필요 응답,"odpowiedź niepożądana, f",ressonância indesejável,无用响应
561-03-01,adjustment frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-01,تردد الضبط,"Abgleichfrequenz, f",adjustment frequency,frecuencia de ajuste,"fréquence d’ajustage, f",frequenza di regolazione,調整周波数,조정 주파수,"częstotliwość kalibracji, <oscylatora> f",frequência de ajuste,调整频率
561-03-02,Allan variance of fractional frequency fluctuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-02,"تباين اختلاف ""آلان"" لتموج التردد الجزئى","Allan-Varianz, fVarianz der relativen Frequenzabweichungen, f",Allan variance of fractional frequency fluctuation,varianza de Allan de la fluctuación de frecuencia fraccional,"variance d’Allan de la fluctuation de fréquence relative, f",varianza di Allan della fluttuazione di frequenza relativa,周波数揺らぎのアラン分散,분수 주파수 진동의 앨란 분산,"wariancja Allana względnych fluktuacji częstotliwości, f",variância de Allan da flutuação dos desvios da frequência relativa,相对频率起伏的阿仑方差
561-03-03,amplitude modulation distortion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-03,تشوه التعديل السعوى,"Amplitudenmodulationsverzerrung, f",amplitude modulation distortionfrequency distortionamplitude distortionamplitude/frequency distortion,distorsión de modulación de amplitud,"distorsion de modulation d’amplitude, fdistorsion de fréquence, fdistorsion d’amplitude, fdistorsion amplitude/fréquence , f",distorsione della modulazione di ampiezza,振幅変調ひずみ,진폭 변조 왜곡,"zniekształcenie modulacji amplitudy, n",distorção de modulação de amplitude,调幅失真频率失真幅度失真幅频失真
561-03-04,crystal cut,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-04,قطع بلورى,"Quarzschnitt, m",crystal cut,corte de cristal,"coupe de cristal, m",taglio del cristallo,水晶振動子のカット,결정 절단,"cięcie kryształu, n",corte de cristal,晶体切型
561-03-05,decay time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-05,زمن الإضمحلالزمن الهبوط,"Abklingzeit, f",decay timefall time,tiempo de decadencia,"temps de déclin, mtemps de descente, m",tempo di discesa,立下り時間,감쇠 시간하강 시간,"czas opadania , mczas zaniku, m",tempo de declíniotempo de descida,下降时间
561-03-06,electrostatic discharge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-06,التفريغ الكهروستاتيكى,"Entladung statischer Elektrizität, fESD",electrostatic discharge ESD,descarga electrostática,"décharge électrostatique , fDES (abréviation) f",scarica di elettricità staticaESD,静電気放電,정전 방전,"wyładowanie elektrostatyczne, nESD",descarga eletrostática,静电放电ESD
561-03-07,frequency adjustment range,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-07,مدى ضبط التردد,"Frequenzabgleichsbereich, m",frequency adjustment range,rango de ajuste de frecuencia,"gamme d’ajustage de la fréquence, f",gamma di regolazione della frequenza,周波数調整範囲,주파수 조정 범위,"zakres nastawiania częstotliwości, m",gama de ajuste de frequência,频率调整范围
561-03-08,frequency/load coefficient,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-08,معامل التردد/ الحمل,"Frequenz/Last-Koeffizient, m",frequency/load coefficient,coeficiente frecuencia/carga,"coefficient fréquence/charge, m",coefficiente frequenza/carico,周波数対負荷変動特性,주파수/부하 계수,"współczynnik obciążeniowy częstotliwości, m",coeficiente frequência-carga,频率－负载特性
561-03-09,frequency offset,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-09,ترحيل موازى للتردد,"Frequenzversatz, mFrequenzoffset, n",frequency offset,decalage de frecuencia,"décalage de fréquence, m",spostamento di frequenza,周波数オフセット,주파수 옵셋,"odstrojenie częstotliwości, n",decalagem de frequênciadesvio de frequência,频率偏置
561-03-10,"frequency tolerance, <of an oscillator>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-10,سماحية التردد <لمذبذب>,"Grenzabweichung der Frequenz, <eines Oszillators> f","frequency tolerance, <of an oscillator>","tolerancia de frecuencia, <de un oscilador>","tolérance de fréquence, <d’un oscillateur> f","tolleranza di frequenza, <di un oscillatore>","周波数許容偏差, ＜発振器の＞","주파수 허용 편차, <발진기>","tolerancja częstotliwości, <oscylatora> f","tolerância de frequência, <de um oscilador>","频率允差, <振荡器的>"
561-03-11,frequency/voltage coefficient,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-11,معامل التردد/ الجهد,"Frequenz/Spannungs-Koeffizient, m",frequency/voltage coefficient,coeficiente frecuencia/tensión,"coefficient fréquence/tension, m",coefficiente frequenza/tensione,周波数対電源電圧変動特性,주파수/전압 계수,"współczynnik napięciowy częstotliwości , m",coeficiente frequência-tensão,频率－电压特性
561-03-12,"harmonic distortion, <of an oscillator>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-12,تشوه توافقى <لمذبذب>,"Oberschwingungsverzerrung, <eines Oszillators> fharmonische Verzerrung, <eines Oszillators> f","harmonic distortion, <of an oscillator>","distorsión armónica, <de un oscilador>","distorsion harmonique, <d’un oscillateur> f","distorsione armonica, <di un oscillatore>","高調波ひずみ, ＜発振器の＞","고조파 왜곡, <발진기>고조파 일그러짐, <발진기>","zniekształcenie harmoniczne, <oscylatora> n","distorção harmónica, <de um oscilador>","谐波失真, <振荡器的>"
561-03-13,incidental frequency modulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-13,تعديل التردد الطارئ,"Störfrequenzmodulation, f",incidental frequency modulation,modulación de frecuencia incidental,"modulation de fréquence résiduelle, f",modulazione di frequenza residua,寄生周波数変調,부차적 주파수 변조,"modulacja częstotliwości opcjonalna, <przypadkowa lub losowa> f",modulação de frequência residual,杂波调频
