term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
714-07-27,address-complete signal (with charge),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-27,إشارة اكتمال العنوان (برسوم),"Wählendezeichen, <gebührenpflichtig> n",address-complete signal (with charge),señal de dirección completa (con tasación),"signal d'adresse complète (avec taxation), m",segnale di fine selezione - chiamata tassata,アドレス完了信号（課金あり）,요금부 주소 접수 신호,sygnał kompletności adresu z zaliczaniem sygnał kompletności adresu (2),sinal de endereço completo (com taxação),,"地址收全信号, <计费>"
714-07-28,address-complete signal (with no charge),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-28,إشارة اكتمال العنوان (بدون رسوم),"Wählendezeichen, <gebührenfrei> n",address-complete signal (with no charge),señal de dirección completa (sin tasación),"signal d'adresse complète (sans taxation), m",segnale di fine selezione - chiamata non tassata,アドレス完了信号（課金なし）,무료 주소 접수 신호,sygnał kompletności adresu bez zaliczaniasygnał kompletności adresu (3),sinal de endereço completo (sem taxação),,"地址收全信号, <不计费>"
714-07-29,address-incomplete signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-29,إشارة عدم اكتمال العنوان,"Wählinformation-unvollständig-Zeichen, n",address-incomplete signal,señal de dirección incompleta,"signal d'adresse incomplète, m",segnale di selezione incompleta,アドレス未完了信号,주소 미접수 신호주소 미완료 신호,sygnał niekompletności adresu,sinal de endereço incompleto,,地址不全信号
714-07-30,call-arrival signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-30,إشارة وصول الاشارة الصوتية (النداء),"Rufzeichen, n",call-arrival signal,señal (de recepción) de llamada,"signal de sonnerie, msignal (de réception) d'appel, m",segnale di comando della chiamata,着信信号,호 도착 신호,sygnał wyzwolenia wywołania,sinal de campainha,påringningssignal,呼叫到达信号
714-08-01,tone (in signalling),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-01,نغمة (فى  الاشارات),"Tonzeichen, <in der Signalisierung> n",tone (in signalling),tono (en señalización),tonalité (en signalisation) f,tono,信号音トーン,"음, <신호방식>톤",sygnał tonowy (w sygnalizacji),tom (em sinalização)tonalidade (em sinalização),ton,"信号音, <信令中>音, <信令中>"
714-08-02,supervisory tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-02,نغمة للدلالة على الاتصال,"Hinweiston, m",supervisory tone,tono de supervisión,"tonalité de supervision, f",tono di supervisione,監視信号音,감시용 음,sygnał tonowy nadzoru,tonalidade de supervisão,övervakningston,监视音
714-08-03,class-of-service tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-03,نغمة صنف الخدمة,"Tonzeichen für Nutzerklasse, n",class-of-service tone,tono de clase de servicio,"tonalité de classe de service, f",tono di classe di servizio,サービスクラストーン,서비스 등급 신호음,sygnał tonowy kategorii usługi,tonalidade de classe de serviço,kategoriton,服务等级音
714-08-04,dial tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-04,نغمة اتصال,"Wählton, m",dial tone,señal de líneatono de numeración,"tonalité d'invitation à numéroter, f",tono di centrale,ダイヤルトーン,발신음,sygnał tonowy zgłoszenia,tonalidade de convite para marcar,kopplingston,拨号音
714-08-05,special dial tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-05,نغمة خاصة لطلب اتصال,"Sonderwählton, m",special dial tone,tono especial de numeración,"tonalité spéciale d'invitation à numéroter, f",tono speciale di centrale,特殊ダイヤルトーン,특수 발신음,sygnał tonowy zgłoszenia specjalny,tonalidade especial de convite para marcar,speciell kopplingston,特殊拨号音
714-08-06,ringing tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-06,نغمة رنين الجرس,"Freiton, m",ringing toneringback tone (US),tono de envío de llamada,"tonalité de retour d'appel, f",tono di controllo chiamata,呼出音,호출음통화 연결음,sygnał tonowy zwrotny wywołania,tonalidade de retorno de chamada,rington,回铃音
714-08-07,busy tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-07,نغمة إنشغال الخدمة,"Besetztton, m",busy toneline-busy tone (US),tono de ocupación,"tonalité d'occupation, f",tono di occupato,ビジートーン話中音,통화중 음회선 통화중 음,sygnał tonowy zajętości,tonalidade de ocupado,upptagetton,忙音
714-08-08,congestion tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-08,نغمة ازدحام الشبكة,"Gassenbesetztton, m",congestion tonechannel-busy tone (US),tono de congestión,"tonalité d'encombrement, f",tono di congestione,輻輳トーン,폭주음채널 사용중 음,sygnał tonowy natłoku,tonalidade de congestão,spärrton,拥塞音
714-08-09,number-unobtainable tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-09,نغمة رقم غير موجود بالخدمة,"Hinweiston für nicht erreichbare Rufnummer, m",number-unobtainable tonevacant-code tone (US),tono de número no accesible,"tonalité de numéro non accessible, f",tono di numero non ottenibile,NUトーン,결번 음빈 부호 음,sygnał tonowy nieosiągalności,tonalidade de número não acessível,hänvisningston,空号音
714-08-10,call-waiting tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-10,نغمة انتظار نداء,"Anklopfton, m",call-waiting tone,tono de llamada en espera,"tonalité d'indication d'appel en instance, f",tono di annuncio chiamata in attesa,通話中着信音,호 대기음,sygnał tonowy oczekiwania,tonalidade de indicação de chamada em espera,samtal-väntarton,呼叫等待音
714-08-11,intrusion tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-11,نغمة تداخل,"Aufschalteton, m",intrusion tone,tono de entrada en líneatono de intrusión,"tonalité d'intrusion, ftonalité d'entrée en ligne, f",tono di inclusione,侵入トーン,개입음,sygnał tonowy ostrzegawczy,tonalidade de intrusãotonalidade de entrada em linha,inbrytningssignal,插入音
714-08-12,recording tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-12,نغمة تسجيل,"Aufzeichnungston, m",recording tonerecorder-warning tone,tono de registro,"tonalité d'enregistrement, f",tono di avviso registratore inserito,記録トーン,녹음 음녹음기 경고음,sygnał tonowy zapisu,tonalidade de aviso de gravação,registreringston,记录音记录器提示音
714-08-13,switching tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-13,نغمة فصل ووصل (تبديل),"Quittungston, m",switching tone,tono de acuse de recepción,"tonalité d'accusé de réception, f",tono di conferma,切替トーン,전환음,sygnał tonowy potwierdzenia odbioru,tonalidade de confirmação de recepção,,交换音
714-08-14,special information tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-14,نغمة معلومات خاصة,"besonderer Hinweiston, m",special information toneSI tone,tono especial de información,"tonalité spéciale d'information, f",tono speciale di informazione,特殊情報トーン,특수 정보음에스아이 음,sygnał tonowy informacyjny specjalny,tonalidade especial de informação,,专用信息音SI音
714-08-15,information tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-15,نغمة معلومات,"Informationston, m",information tone,tono de información,"tonalité d'information, f",tono di informazione,情報トーン,정보음,sygnał tonowy informacyjny,tonalidade de informação,,信息音
714-08-16,pay tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-16,نغمة طلب الدفع لهاتف الحصالة,"Zahlton, m",pay tone,tono de pago,"tonalité d'encaissement, f",tono di invito a inserire monete,支払トーン,요금 지불 음,sygnał tonowy wezwania do opłaty,tonalidade de convite para inserir moedas,betalton,付费音
714-08-17,coinbox discriminating tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-17,نغمة مميزة لهاتف الحصالة,"Münztelefonunterscheidungston, m",coinbox discriminating tonecoin tone (US),tono de discriminación de (equipos) terminales de monedas,"tonalité de discrimination des postes à encaissement, f",tono di caratterizzazione apparecchio speciale a moneta,電話ボックス識別トーン,공중전화 판별음동전 음,sygnał tonowy aparatu samoinkasującego,tonalidade de discriminação de postos com mealheiro,myntapparatton,投币电话鉴别音投币音
714-08-18,special coinbox discriminating tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-18,نغمة  تمييز خاصة لهاتف الحصالة,"besonderer Münztelefonunterscheidungston, m",special coinbox discriminating tone,tono especial de discriminación de (equipos) terminales de monedas,"tonalité spéciale de discrimination des postes à encaissement, f",tono di identificazione della moneta,特殊電話ボックス識別トーン,특수 공중전화 식별음,sygnał tonowy aparatu samoinkasującego specjalnego,tonalidade especial de discriminação de postos com mealheiro,,专用投币电话鉴别音
714-08-19,coin-value tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-19,نغمة قيمة العملة,"Münzwerthinweiston, m",coin-value tonecoin-denomination tone (US),tono de discriminación de monedas,"tonalité de discrimination de monnaie, f",tono di caratterizzazione chiamate verso apparecchi a moneta,コイン投入トーン,동전 가치 음동전 점검 신호음,sygnał tonowy wartości monety,tonalidade de discriminação de moeda,myntvärdeston,币值音
714-08-20,coinbox identification tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-08-20,نغمة تعريف صندوق العملة,"Münztelefonidentifizierungston, m",coinbox identification tone,tono de identificación de equipo terminal de monedas,"tonalité d'identification de poste à encaissement, f",tono d'identificazione della moneta,電話ボックス特定トーン,동전 투입 전화 식별음,sygnał tonowy identyfikacji aparatu samoinkasującego,tonalidade de identificação de posto com mealheiro,,投币电话识别音
714-09-01,channel-associated signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-01,إرسال إشارات بقنوات مرتبطة,"kanalgebundene Signalisierung, fkanalgebundene Zeichengabe, f",channel-associated signalling,señalización por canal asociado,"signalisation voie par voie, f",segnalazione associata al circuito,個別チャネル形信号方式,채널 결합 신호 방식,sygnalizacja w kanale skojarzonym,sinalização por canal associado,kanalbunden signalering,随路信令
714-09-02,common-channel signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-02,التأشير بقناة مشتركة,"Zentralkanalsignalisierung, f",common-channel signallinglabel-addressed signallingseparate-channel signalling (deprecated),señalización (por canal) semáforoseñalización por canal común,"signalisation (par canal) sémaphore, fsignalisation sur voie commune (terme déconseillé) f",segnalazione a canale comune,共通線信号方式,공통 채널 신호 방식표지 주소 지정 신호 방식,sygnalizacja w kanale wspólnym,sinalização por canal comum,gemensam-kanalsignalering,共路信令标签地址信令
714-09-03,analogue signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-03,تأشير باشارات تماثلية,"analoge Signalisierung, fanaloge Zeichengabe, f",analogue signalling,señalización analógica,"signalisation analogique, f",segnalazione analogica,アナログ信号方式,아날로그 신호 방식,sygnalizacja analogowa,sinalização analógica,analogsignalering,模拟信令
714-09-04,digital signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-04,إرسال رقمي بالإشارات,"digitale Signalisierung, fdigitale Zeichengabe, f",digital signalling,señalización digital,"signalisation numérique, f",segnalazione numerica,デジタル信号方式,디지털 신호 방식,sygnalizacja cyfrowa,sinalização digitalsinalização numérica,digitalsignalering,数字信令
714-09-05,direct current signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-05,التأشير بالتيار المستمر,"Gleichstromsignalisierung, f",direct current signallingDC signalling,señalización en corriente contínua,"signalisation en courant continu, f",segnalazione in corrente continua,直流信号方式,직류 신호 방식디시 신호 방식,sygnalizacja prądem stałym,sinalização em corrente contínua,likströmssignalering,直流信令DC信令
714-09-06,loop/disconnect signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-06,تأشير متصل أو متقطع,"Schleifensignalisierung, f",loop/disconnect signalling,señalización por apertura de bucle,"signalisation par ouverture de boucle, f",segnalazione per apertura del circuito ad anello,ループ/切断信号方式,루프/절단 신호 방식,sygnalizacja w pętli,sinalização por abertura de anel,avbrottssignalering,环路/断续信令
714-09-07,alternating current signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-07,تأشير بالتيار المتناوب,"Wechselstromsignalisierung, f",alternating current signallingAC signalling,señalización en corriente alterna,"signalisation en courant alternatif, f",segnalazione in corrente alternata,交流信号方式,교류 신호 방식에이시 신호 방식,sygnalizacja prądem przemiennym,sinalização em corrente alterna,växelströmssignalering,交流信令AC信令
714-09-08,voice-frequency signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-08,تأشير بتردد صوتي,"Sprachfrequenzsignalisierung, f",voice-frequency signallingvf signalling,señalización AFseñalización en audiofrecuencia,"signalisation à fréquences vocales, fsignalisation audiofréquence, fsignalisation AF, f",segnalazione afrequenza vocale,音声周波数信号方式,음성 주파수 신호 방식브이에프 신호방식,sygnalizacja o częstotliwości akustycznej,sinalização por frequências de vozsinalização VF,tonfrekvenssignalering,音频信令VF信令
714-09-09,multi-frequency signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-09,تأشير بتردد متعدد,"Mehrfrequenzsignalisierung, f",multi-frequency signallingmf signalling,señalización MFseñalización multifrecuencia,"signalisation multifréquence, fsignalisation MF, f",segnalazione multifrequenzaMF,マルチ周波数信号方式,다중 주파수 신호 방식엠에프 신호 방식,sygnalizacja wieloczęstotliwościowa,sinalização multifrequênciasinalização MF,flerfrekvenssignalering,多频信令mf信令
714-09-10,in-band signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-10,تأشير داخل النطاق,"In-Band-Signalisierung, f",in-band signalling,señalización en la banda,"signalisation ""dans la bande"", f","segnalazione ""in banda""",帯域内信号方式,대역내 신호방식,sygnalizacja wewnątrzpasmowa,sinalização dentro-da-banda,inombandssignalering,带内信令
714-09-11,out-band signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-11,تأشير خارج النطاق,"Außerbandsignalisierung, f",out-band signalling,señalización fuera de la banda,"signalisation ""hors bande"", f","segnalazione ""fuori banda""",帯域外信号方式,대역외 신호 방식,sygnalizacja pozapasmowa,sinalização fora-da-banda,utombandssignalering,带外信令
714-09-12,speech digit signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-12,تأشير برقم كلامي,"Signalisierung durch Bitentnahme, f",speech digit signallingbit stealing (US),señalización por dígitos de palabra,"signalisation par vol de bit, f",segnalazione PCM allocata negli intervalli di fonia,スピーチディジット信号方式,음성 디지트 신호 방식비트 스틸링,sygnalizacja w kanale rozmównym cyfrowym,sinalização entre palavras,tidluckesignalering,"话音数字信令比特占位, <US>"
714-09-13,in-slot signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-13,تأشير داخل الحيز,"Signalisierung durch Bitentnahme im Nutzkanal, f",in-slot signalling,señalización en ranura de tiempo,"signalisation dans le créneau temporel, f",segnalazione PCM allocata nell'intervallo di canale,インスロット信号方式,슬롯 내 신호 방식,sygnalizacja wewnątrzszczelinowa,sinalização na ranhura temporal,inomkanalsignalering,时隙内信令
714-09-14,out-slot signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-14,تأشير خارج الحيز,"Signalisierung durch Bitentnahme außerhalb des Nutzkanals, f",out-slot signalling,señalización fuera de ranura de tiempo,"signalisation hors créneau temporel, f",segnalazione PCM allocata fuori dall'intervallo di canale,アウトスロット信号方式,슬롯 외 신호 방식,sygnalizacja pozaszczelinowa,sinalização fora da ranhura temporal,utomkanalsignalering,时隙外信令
714-09-15,e and m signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-15,تأشير بإستقبال الأذن وإرسال الفم,"Signalisierung durch Bitentnahme außerhalb des Nutzkanals, f",e and m signalling,señalización E y Mseñalización transmisión/recepción,"signalisation TRON/RON, f",segnalazione E & M,e及びm信号方式,이와엠 신호방식,sygnalizacja typu e/m po przewodach nadawania i odbioru,sinalização E e M,,EM信令
714-09-16,line signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-16,تأشير الخط,"Leitungssignalisierung, f",line signalling,señalización en línea,"signalisation de ligne, f",segnalazione di linea,回線信号方式,회선 신호 방식,sygnalizacja liniowa,sinalização de linha,linjesignalering,线路信令
714-09-17,register signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-17,تشوير السجل,"Registersignalisierung, f",register signalling,señalización de registrador,"signalisation d'enregistreur, f",segnalazione di registro,レジスタ信号方式,레지스터 신호 방식,sygnalizacja rejestrowa,sinalização de gravador,register signalering,记发器信令
714-09-18,link-by-link signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-18,تأشير وصلة بوصلة,"abschnittsweise Signalisierung, fabschnittsweise Zeichengabe, f",link-by-link signalling,señalización sección por sección,"signalisation section par section, f",segnalazione sezione per sezione,リンクバイリンク信号方式,순차 연결 신호 방식링크별 신호방식,sygnalizacja łącze po łączu,sinalização secção por secção,länk-för-Iänksignalering,逐段转发信令
714-09-19,end-to-end signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-19,تأشير نهاية الى نهاية,"Ende-Ende-Signalisierung, fEnde-Ende-Zeichengabe, f",end-to-end signalling,señalización extremo a extremo,"signalisation de bout en bout, f",segnalazione da estremo a estremo,エンドツーエンド信号方式,단 대 단 신호 방식,sygnalizacja od końca do końca,sinalização de ponta a ponta,genomgående signalering,端到端信令
714-09-20,compelled signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-20,تأشير الزامي,"Zwangslaufsignalisierung, fZwangslaufzeichengabe, f",compelled signalling,señalización de inhibición,"signalisation asservie, f",segnalazione asservita,強制信号方式,강제 신호 방식확인 신호 방식,sygnalizacja współzależna,sinalização de inibição,tvångsstyrd signalering,互控信令
714-09-21,overlap signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-21,تأشير متداخل,"überlappende Signalisierung, füberlappende Zeichengabe, f",overlap signalling,señalización con superposición,"signalisation avec chevauchement, f",segnalazione con sovrapposizione,オーバーラップ信号方式,겹치기 신호 방식,sygnalizacja na zakładkę,sinalização com sobreposição,siffra-för-siffrasignalering,重叠信令
714-09-22,en-bloc signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-09-22,إرسال اشارات الجملة,"blockweise Signalisierung, fblockweise Zeichengabe, f",en-bloc signalling,señalización en bloque,"signalisation en bloc, f","segnalazione con invio ""in blocco""",ワンブロック信号方式,일괄 신호방식,sygnalizacja blokowa,sinalização em bloco,blocksignalering,成组信令
714-10-01,pulse signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-01,إشارة نبضية,"Impulszeichen, n",pulse signal,impulso de señalizaciónseñal impulsional,"signal (de signalisation) impulsionnel, mimpulsion de signalisation, f",impulso (di segnalazione)segnale impulsivo,パルス信号,펄스 신호,sygnał impulsowy,impulso de sinalizaçãosinal impulsional,pulssignal,脉冲信号
714-10-02,repeated signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-02,إشارة مكررة,"wiederholtes Impulszeichen, n",repeated signal,señal repetida,"signal répété, m",segnale impulsivo persistente,反復信号,반복 신호,sygnał powtarzany,sinal repetido,repeterad signal,重复信号
714-10-03,continuous signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-03,إشارة مستمرّة,"Dauerzeichen, n",continuous signal,señal contínua,"signal continu, m",segnale continuo,連続信号,연속 신호,sygnał ciągły,sinal contínuo,kontinuerlig signal,连续信号
714-10-04,decadic signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-04,إشارة عشريّة,"dekadisches Zeichen, n",decadic signal,señal decimal,"signal décimal, m",segnale decadico,10進信号,십진 신호,sygnał dekadowy,sinal decádico,dekadisk signal,十进制信号
714-10-05,simple signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-05,إشارة بسيطة,"Einfrequenzzeichen, n",simple signal,señal simple,"signal simple, m",segnale semplice,単純信号,단순 신호,sygnał prosty,sinal simples,enkel signal,单频信号
714-10-06,compound signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-06,إشارة مركّبة,"Mehrfrequenzzeichen, n",compound signal,señal compuesta,"signal composé, m",segnale composto,複合信号,복합 신호,sygnał złożony,sinal composto,sammansatt signal,复合信号
714-10-07,coded signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-07,إشارة مشفّرة,"Codezeichen, n",coded signal,señal codificada,"signal codé, m",segnale codificato,符号化信号,부호 신호,sygnał kodowy,sinal codificado,kodad signal,编码信号
714-10-08,signal component,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-08,مكوّن اشارة,"Signalkomponente, fZeichenkomponente, f",signal component,elemento de señal,élément de signal (de signalisation) m,elemento di segnale,信号成分,신호 성분,element sygnału,elemento de sinal,signalkomponent,信号成分
714-10-09,single-component signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-09,إشارة من مكوّن وحيد,"Einkomponentenzeichen, n",single-component signal,señal de un elemento,"signal à un élément, m",segnale a singolo elemento,信号成分信号,단일 성분 신호,sygnał jednoelementowy,sinal mono-elemento,enkomponentsignal,单成分信号
714-10-10,multi-component signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-10,إشارة متعدّدة المكوّنات,"Mehrkomponentenzeichen, n",multi-component signal,señal de varios elementos,"signal à plusieurs éléments, m",segnale a più elementi,多成分信号,다성분 신호,sygnał wieloelementowy,sinal multi-elemento,flerkomponentsignal,多成分信号
714-10-11,prefix (in AC signalling),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-11,بادئة ( في الإرسال بالإشارات بتيار متناوب),"Vorbereitungszeichen, <bei Wechselstromsignalisierung> n",prefix (in AC signalling),prefijo (en señalización en corriente alterna),préfixe (en signalisation en courant alternatif) m,pre-segnale (nella segnalazione in c.a.),プリフィックス,"접두부, <교류 신호방식>",prefiks (w sygnalizacji prądem przemiennym),prefixo (em sinalização em corrente alterna),prefix,"前缀, <交流信令中>"
714-10-12,suffix (in AC signalling),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-12,لاحقة (في الإرسال بالإشارات بتيار متناوب),"Steuerzeichen, <bei Wechselstromsignalisierung> n",suffix (in AC signalling),sufijo (en señalización en corriente alterna),suffixe (en signalisation en courant alternatif) m,suffisso di segnale (nella segnalazione in c.a.),サフィックス,"접미, <교류 신호방식>뒷자리",sufiks (w sygnalizacji prądem przemiennym),sufixo (em sinalização em corrente alterna),suffix,"后缀, <交流信令中>"
714-10-13,silent period,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-13,فترة صمت,"Pausenzeit, f",silent period,intervalo de silencio,"intervalle de silence, m",intervallo di silenzio,沈黙期,무음 기간침묵 기간,przerwa,intervalo de silêncio,tystperiod,静止期
714-10-14,signal spill-over,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-14,فيضان الإشارة,"Signalüberlauf, m",signal spill-over,desbordamiento de señal,"débordement de signal, m",trabocco del segnale,信号スピルオーバ,신호 전파 월경,przelew sygnału,transbordo de sinal,signalspill,信号溢出
714-10-15,splitting of the outgoing line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-15,تفريع لخط الصادر,"Abtrennen der gehenden Leitung, n",splitting of the outgoing line,corte de la emisióncorte de la línea saliente,"coupure à l'émission, fcoupure de la ligne sortante, f",sezionamento (verso monte) del collegamento uscente,発信回線のスプリット,인출선 분할발신회선 분할,odcięcie łącza wyjściowego,corte na linha de saídacorte na emissão,delning av utgående linje,出局线分割
714-10-16,splitting of the incoming line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-16,تفريع لخط الوارد,"Abtrennen der ankommenden Leitung, n",splitting of the incoming line,corte de la recepción,"coupure à la réception, f",sezionamento (verso valle) del collegamento entrante,着信回線のスプリット,인입선 분할,odcięcie łącza przyjściowego,corte na linha de entradacorte na recepção,delning av inkommande linje,入局线分割
714-10-17,signal imitation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-17,محاكاة الإشارة,"Zeichenimitation, f",signal imitation,imitación de señales,"imitation de signaux, f",imitazione del segnale,信号模倣,신호 모방,imitacja sygnału,imitação de sinais,falsksignalering,虚假信号
714-10-18,guarding (in v.f. signalling),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-10-18,حراسة (في تشوير تردد صوتي ),"Sprachschutz, <bei Sprachfrequenzsignalisierung> m",guarding (in v.f. signalling),guarda (en señalización en audiofrecuencia),garde (en signalisation à fréquences vocales) m,guardia (nella segnalazione a frequenza fonica),ガード,"방어, <전압 주파수 신호방식>보호, <전압 주파수 신호방식>",ochrona (w sygnalizacji o częstotliwości akustycznej),guarda (em sinalização por frequências vocais),falsksignalspärrning,"保护, <音频信令中>"
714-11-01,"user,  (in common channel signalling)",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-11-01,مستخدم (في الإرسال بالإشارات بقناة عامّة),"Anwenderdienst, <bei Zentralkanalsignalisierung> m","user,  (in common channel signalling)",usuario (en señalización por canal común),utilisateur (en signalisation sémaphore) m,utilizzatore,ユーザ,"사용자, <공통 채널 신호방식>",użytkownik (w sygnalizacji w kanale wspólnym),utilizador (em sinalização por canal comum),användare,"用户, <公共信道信令中>"
714-11-02,user part,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-11-02,طرف مستخدم طرف توجيه الخدمة,"Anwenderteil, n",user partservice-oriented part,subsistema usuario,"sous-système utilisateur, m",sottositema utilizzatore,ユーザ部,사용자 부서비스 지향 부,część użytkownika,subsistema utilizador,användardel,用户部分面向业务部分
714-11-03,message transfer part,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-11-03,طرف تحويل الرسالة,"Nachrichtentransferteil, n",message transfer part,subsistema de transporte de mensajes,"sous-système transport de messages, m",sottosistema di trasferimento dei messaggi,メッセージ転送部,메시지 전달부,część transferu wiadomości,subsistema transportador de mensagens,meddelandeöverföringsdel,消息传递部分
714-11-04,signal message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-11-04,رسالة اشارة,"Signalisierungsnachricht, fetikettierte Nachricht, f",signal messagelabelled message,mensaje de señalizaciónmensaje etiquetado,"message de signalisation (sémaphore) mmessage étiqueté, m",massaggio di segnalazionemessaggio etichettato,信号メッセージ,신호 메시지분류 메시지,wiadomość sygnalizacyjna,mensagem de sinalização (por canal comum)mensagem etiquetada,signalmeddelande,信号消息标签消息
714-11-05,single-unit message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-11-05,رسالة وحدة واحدة,"Signalisierungs-Einfachnachricht, f",single-unit messageone-unit message,mensaje simple,"message simple, m",messaggio mono-unità,シングルユニットメッセージ,단일 단위 메시지한 단위 메시지,wiadomość jednostkowa,mensagem mono-unidade,enkelenhetsmeddelande,单一单元消息
714-11-06,multi-unit message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-11-06,رسالة متعددة الوحدات,"Signalisierungs-Mehrfachnachricht, f",multi-unit messageMUM (abbreviation),mensaje múltiple,"message multiple, m",messaggio multi-unità,マルチユニットメッセージ,다 단위 메시지엠유엠,wiadomość wielojednostkowa,mensagem multi-unidade,flerenhetsmeddelande,多单元消息MUM
714-11-07,signalling information,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-11-07,معلومات تأشير,"Signalisierungsinformation, f",signalling information,información de señalización,"information de signalisation, f",informazione di segnalazione,信号情報,신호 방식 정보,informacja sygnalizacyjna,informação de sinalização,signalinformation,信令信息
