term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
485-15-02,"activation polarization, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-15-02,"تنشيط الإستقطاب, <في خلايا الوقود>فقدان التنشيط","Aktivierungspolarisation, <in Brennstoffzellen> f","activation polarization, <in fuel cells>activation loss","polarización por activación, fsobrepotencial por activación, m","polarisation d'activation, <dans les piles à combustible> f","polarizzazione di attivazione, <in celle a combustibile>","活性化分極, <燃料電池における>",활성화 분극활성화 편극,"polaryzacja aktywacyjna, <ogniwa paliwowego> futrata aktywacji, f","polarização de ativação, <em pilhas de combustível>",活化极化活化损失
485-15-03,"ohmic polarization, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-15-03,"الإستقطاب الاومى, <في خلايا الوقود>فقد مقاومة","ohmsche Polarisation, <in Brennstoffzellen> fIR-Verlust, m","ohmic polarization, <in fuel cells>IR loss","polarización óhmica, fsobrepotencial óhmico, m","polarisation ohmique, <dans les piles à combustible> fperte IR, f","polarizzazione ohmica, <in celle a combustibile>perdita ohmica","抵抗分極, <燃料電池における>",옴 분극,"polaryzacja oporowa, <ogniwa paliwowego> futrata IR, fspadek IR, mzanik IR, m","polarização óhmica, <em pilhas de combustível>",欧姆极化内阻损失
485-15-04,internal resistance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-15-04,مقاومة داخلية,"innerer Widerstand, m",internal resistance,"resistencia interna, f","résistance interne, f",resistenza interna,内部抵抗,내부 저항,"opór wewnętrzny, m",resistência interna,内电阻
485-15-05,"concentration polarization, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-15-05,"تركيز الإستقطاب, <في خلايا الوقود>فقد التركيز فى القدرة المنقولة","Konzentrationspolarisation, <in Brennstoffzellen> fMassentransportverlust, mKonzentrationsverlust, m","concentration polarization, <in fuel cells>mass transport lossconcentration loss","polarización por concentración, fsobrepotencial por concentración","polarisation de concentration, <dans les piles à combustible> fperte de transport de masse, fperte de concentration, f","polarizzazione di concentrazione, <in celle a combustibile>","濃度分極, <燃料電池における>",농도 분극농도 편극,"polaryzacja stężeniowa, <w ogniwie paliwowym> futrata transportu masy, futrata stężenia, f","polarização de concentração, <em pilhas de combustível>","浓差极化, <燃料电池中>质量迁移损失浓差损失"
485-15-06,"polarization curve, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-15-06,"منحنى الإستقطاب, <في خلايا الوقود>","Polarisationskurve, <in Brennstoffzellen> f","polarization curve, <in fuel cells>","curva de polarización, f","courbe de polarisation, <des piles à combustible> f","curva di polarizzazione, <delle celle a combustibile>","分極曲線, <燃料電池における>",분극 곡선,"krzywa polaryzacyjna, <ogniwa paliwowego> f","curva de polarização, <em pilhas de combustível>","极化曲线, <燃料电池中>"
485-16-01,reformer catalyst life,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-16-01,العمر الافتراضى لمهدرج المحفز الكِيمْيَائِيّ,"Reformierkatalysator-Lebensdauer, f",reformer catalyst life,"duración del catalizador del reformador, f","durée de vie du catalyseur reformeur, f",durata del catalizzatore del reformer,改質触媒寿命,개질기 촉매 수명,"trwałość reformera katalizatora, f",duração de vida do catalisador reformador,重整器催化剂寿命
485-16-02,cell life,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-16-02,العمر الافتراضى لخلية الوقودالعمر الإفتراضى لحزمة خلية الوقود,"Zelllebensdauer, fStapellebensdauer, f",cell lifestack life,"duración de la celda o de la pila, f","durée de vie de la cellule, fdurée de vie de la pile, f",durata della celladurata della pila,燃料電池寿命,전지 수명,"czas życia, <ogniw paliwowych>mczas użytkowania, <ogniw paliwowych>m",duração de vida da célula,电池寿命电池堆寿命
485-16-03,degradation rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-16-03,معدل الإضمحلال,"Degradationsrate, f",degradation rate,"velocidad de degradación, f","vitesse de dégradation, f",tasso di degradazione,劣化速度,열화율,"szybkość degradacji, <ogniwa paliwowego>f",velocidade de degradação,衰减速率
485-17-01,differential cell pressure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-17-01,فرق ضغط الخلية,"Zelldifferenzdruck, m",differential cell pressure,"presión diferencial en la celda, f","pression différentielle dans la cellule, f",pressione differenziale di cella,セル差圧,차동 전지 압력,"różnica ciśnień ogniwa, f",pressão diferencial dentro da célula,电池压力差
485-17-02,maximum allowable differential working pressure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-17-02,أقصي فرق ضغط تشغيل مسموح به,"maximal zulässige Arbeitsdruckdifferenz, f",maximum allowable differential working pressure,"presión diferencial admisible máxima, f","pression de service différentielle admissible maximale, f",massima pressione differenziale di progettomassima pressione differenziale di funzionamento ammissibilemassima pressione differenziale di esercizio ammissibile,最大許容運転差圧,최대 허용 차등 작동 압력,"maksymalna dopuszczalna różnica ciśnienia roboczego, f",pressão de serviço diferencial máxima admissível,最大允许工作压差
485-17-03,maximum allowable working pressure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-17-03,أقصي ضغط تشغيل مسموح به,"maximal zulässiger Arbeitsdruck, m",maximum allowable working pressure,"presión de servicio admisible máxima, f","pression de service admissible maximale, f",massima pressione di progettomassima pressione di funzionamento ammissibilemassima pressione di esercizio ammissibile,最大許容運転圧力,최대 허용 작동 압력,"maksymalne dopuszczalne ciśnienie robocze, n",pressão de serviço máxima admissível,最大允许工作压力
485-17-04,maximum operating pressure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-17-04,أقصي ضغط تشغيل,"maximaler Betriebsdruck, m",maximum operating pressure,"presión de servicio máxima, f","pression de service maximale, f",massima pressione di funzionamentomassima pressione di eserciziomassima pressione operativa,最大運転圧力,최대 작동 압력,"maksymalne ciśnienie robocze, n",pressão de serviço máxima admissível,最大运行压力
485-18-01,"black start, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-18-01,"بدء تشغيل الخلية بدون وجود مصدر قدرة, <في خلايا الوقود>","Schwarzstart, <in Brennstoffzellen> m","black start, <in fuel cells>","arranque autónomo, m","démarrage autonome, <des piles à combustible> m","avviamento autonomo, <in celle a combustibile>avviamento senza sistemi esterni","自力起動, <燃料電池における>","자체기동, <연료전지>자력기동","rozruch autonomiczny, <ogniwa paliwowego> m","arranque autónomo, <em pilhas de combustível>","黑启动, <燃料电池中>"
485-18-02,"cold start, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-18-02,"بدء تشغيل الخلية من الحالة الباردة, <في خلايا الوقود>","Kaltstart, <in Brennstoffzellen> m","cold start, <in fuel cells>","arranque en frío, m","démarrage à froid, <des piles à combustible> m","avviamento a freddo, <in celle a combustibile>avviamento a temperatura ambiente","冷機起動, <燃料電池における>","저온 기동, <연료전지>냉 기동","rozruch zimny, <ogniwa paliwowego> m","arranque a frio, <em pilhas de combustível>","冷态启动, <燃料电池中>"
485-18-03,"hot start, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-18-03,"بدء تشغيل الخلية عند درجة حرارة التشغيل, <في خلايا الوقود>","Heißstart, <in Brennstoffzellen> m","hot start, <in fuel cells>","arranque en caliente, m","démarrage à chaud, <des piles à combustible> m","avviamento a caldo, <in celle a combustibile>avviamento alla temperatura di funzionamento","暖機起動ホットスタート, <燃料電池における>","고온 기동, <연료전지>열 기동","rozruch gorący, <ogniwa paliwowego> m","arranque a quente, <em pilhas de combustível>","热态启动, <燃料电池中>"
485-18-04,"warm start, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-18-04,"بدء التشغيل من الحالة الدافئة, <في خلايا الوقود>","Warmstart, <in Brennstoffzellen> m","warm start, <in fuel cells>","arranque a temperatura tibia, m","démarrage à température plus chaude que la température ambiante, <des piles à combustible> m","avviamento a temperatura maggiore di quella ambiente, <in celle a combustibile>","暖機起動ウオームスタート, <燃料電池における>","중온 기동, <연료전지>온 기동","rozruch w stanie ciepłym, <ogniwa paliwowego> m","arranque a temperatura maior que a temperatura ambientequente, <em pilhas de combustível>","温态启动, <燃料电池中>"
485-18-05,"start-up energy, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-18-05,"طاقة بدء التشغيل, <في خلايا الوقود>","Startenergie, <in Brennstoffzellen> f","start-up energy, <in fuel cells>","energía de arranque, f","énergie de démarrage, <des piles à combustible> f","energia di avviamento, <in celle a combustibile>","起動エネルギー, <燃料電池における>","기동 에너지, <연료전지>","energia w czasie rozruchu, <ogniwa paliwowego> f","energia de arranque, <em pilhas de combustível>","启动能量, <燃料电池中>"
485-19-01,"shutdown, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-19-01,"الإيقاف, <في خلايا الوقود>","Abschaltung, <in Brennstoffzellen> f","shutdown, <in fuel cells>","parada, fapagado, m","arrêt, <des piles à combustible> m","arresto, <in celle a combustibile>spegnimento","停止, <燃料電池における>","정지, <연료전지>","wyłączanie, <ogniwa paliwowego> n","paragem, <em pilhas de combustível>","关机, <燃料电池中>"
485-19-02,"emergency shutdown, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-19-02,"إيقاف الطوارئ, <في خلايا الوقود>","Notabschaltung, <in Brennstoffzellen> f","emergency shutdown, <in fuel cells>","parada de emergencia, fapagado de emergencia, m","arrêt d'urgence, <des piles à combustible> m","arresto di emergenza, <in celle a combustibile>spegnimento di emergenza","緊急停止, <燃料電池における>","긴급 정지, <연료전지>","wyłączanie awaryjne, <ogniwa paliwowego> n","paragem de urgência, <em pilhas de combustível>","紧急关机, <燃料电池中>"
485-19-03,"scheduled shutdown, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-19-03,"الإيقاف المجدول, <في خلايا الوقود>الإيقاف العادي","planmäßige Abschaltung, <in Brennstoffzellen> fnormale Abschaltung, f","scheduled shutdown, <in fuel cells>normal shutdown","parada programada, fapagado programado, m","arrêt programmé, <des piles à combustible> marrêt normal, m","arresto programmato, <in celle a combustibile>arresto normale","計画停止, <燃料電池における>通常停止","계획 정지, <연료전지>","wyłączanie planowe, <ogniwa paliwowego> nwyłączanie normalne, n","paragem programada, <em pilhas de combustível>","预定关机, <燃料电池中>正常关机, <燃料电池中>"
485-20-01,generating time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-20-01,زمن التوليد,"Erzeugungsdauer, f",generating time,"tiempo de generación, m","temps de génération, m",tempo di generazione,発電時間,발전 시간,"czas generacji, m",tempo de geração,发电时间
485-20-02,hot time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-20-02,الفترة الزمنية التى يستنفذ فيها الوقود فى التشغيل العادى,"Heißdauer, f",hot time,"tiempo caliente, m","temps chaud, m",tempo di permanenza alla temperatura di funzionamento,ホットタイム,고온 시간,"czas gorący, <pracy ogniwa paliwowego w normalnym zakresie temperatur roboczych> m",tempo quente,热时间
485-20-03,power response time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-20-03,الفترة الزمنية المطلوبة لإستقرار القدرة المولدة,"Leistungsreaktionszeit, f",power response time,"tiempo de respuesta de potencia, m","temps de réponse en puissance, m",tempo di risposta in potenza,出力応答時間,전력 응답 시간,"czas reakcji na zmianę mocy, m",tempo de resposta em potência,功率响应时间
485-20-04,shutdown time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-20-04,زمن الإيقاف,"Abschaltdauer, f",shutdown time,"tiempo de parada, mtiempo de apagado, m","temps d'arrêt, m",tempo di arrestotempo di spegnimento,停止時間,정지 시간,"czas wyłączania, m",tempo de paragem,关机时间
485-20-05,"start-up time, <for fuel cell power systems that do not require external energy to maintain a storage state>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-20-05,"زمن بدء التشغيل, <لأنظمة القوى لخلايا الوقود التي لا تتطلب طاقة خارجية >للحفاظ على وضع التخزين","Startdauer, <für Brennstoffzellen-Energiesysteme, die keine externe Energie im Lagerungszustand benötigen> f","start-up time, <for fuel cell power systems that do not require external energy to maintain a storage state>","tiempo de arranque, m","temps de démarrage, <pour les systèmes à pile à combustible qui n'exigent pas d'énergie extérieure pour le maintien d'un état de stockage> m","tempo di avviamento, <per sistemi di potenza a celle a combustibile che non richiedono energia dall'esterno per mantenere lo stato di immagazzinamento>","起動時間, <保管停止状態を維持するために外部エネルギーを必要としない燃料電池発電システムの場合>",기동 시간,"czas rozruchu, <dla systemów zasilania opartych na ogniwach paliwowych które nie wymagają zewnętrznej energii do podtrzymania stanu ładowania ogniw> m","tempo de arranque, <para sistemas de alimentação de pilhas de combustível que requerem energia externa para manter um estado de armazenamento>","启动时间, <不需要外部能量来维持存储状态的燃料电池电力系统><相关条目：IEV 485-20-06>"
485-20-06,"start-up time, <for fuel cell power systems that require external power to maintain a storage state>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-20-06,"زمن بدء التشغيل, <لأنظمة القوى لخلايا الوقود التي تتطلب طاقة خارجية >للحفاظ على وضع التخزين","Startdauer, <für Brennstoffzellen-Energiesysteme, die externe Stromversorgung im Lagerungszustand benötigen> f","start-up time, <for fuel cell power systems that require external power to maintain a storage state>","tiempo de arranque, m","temps de démarrage, <pour les systèmes à pile à combustible qui exigent une puissance extérieure pour le maintien d'un état de stockage> m","tempo di avviamento, <per sistemi di potenza a celle a combustibile che richiedono energia dall'esterno per mantenere lo stato di immagazzinamento>","起動時間, <保管停止状態を維持するために外部エネルギーを必要とする燃料電池発電システムの場合>",기동 시간,"czas rozruchu, <dla systemów zasilania opartych na ogniwach paliwowych które wymagają zewnętrznej energii do podtrzymania stanu ładowania ogniw> m","tempo de arranque, <para sistemas de alimentação de pilhas de combustível que não requerem energia externa para manter um estado de armazenamento>","启动时间, <需要外部电源来维持存储状态的燃料电池电力系统><相关条目：IEV 485-20-05>"
485-21-01,cold state,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-21-01,وضع بارد,"kalter Zustand, m",cold state,"estado frío, m","état froid, m",stato a freddoa temperatura ambiente,停止状態,냉각 상태,"stan zimny, m",estado frio,冷态
485-21-02,operational state,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-21-02,وضع تشغيل,"Leistungsbetrieb-Zustand, m",operational state,"estado operativo, m","mode opérationnel, m",stato di funzionamento,運転状態,작동 상태,"stan roboczy, m",modo operacional,运行状态
485-21-03,passive state,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-21-03,وضع ساكن,"passiver Zustand, m",passive state,"estado pasivo, m","état passif, m",stato passivo,受動状態,수동 상태,"stan bierny, m",estado passivo,钝态
485-21-04,pre-generation state,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-21-04,وضع ما قبل التوليدتشغيل ما قبل التوليد,"Bereitschaftszustand, m",pre-generation statepre-generation operation,"estado preoperativo, m","état de pré-génération, mopération de pré-génération, f",stato di pre-generazione,待機状態,발전 전 상태,"stan pracy z zerową mocą wyjściową, m",estado de pre-generagão,预发电状态预发电运行
485-21-05,"steady state, <in fuel cells>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-21-05,"وضع تشغيل مستقر, <في خلايا الوقود>","stationärer Zustand, <in Brennstoffzellen> mBeharrungszustand, <in Brennstoffzellen> m","steady state, <in fuel cells>","estado estacionario, m","régime permanent, <des piles à combustible> m","condizione stazionaria, <in celle a combustibile>stato stazionario","定常状態, <燃料電池における>","정상 상태, <연료전지>","stan ustalony, <ogniwa paliwowego> m","estado estacionário, <em pilhas de combustível>regime permanente","稳态, <燃料电池中>"
485-21-06,storage state,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-21-06,وضع تخزين,"Lagerungszustand, m",storage state,"estado de almacenaje, m","état de stockage, m",stato di immagazzinamento,保管停止状態,저장 상태,"stan naładowania ogniwa, m",estado de armazenamento,存储状态
485-22-01,acceptance test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-22-01,إختبار القبول,"Abnahmeprüfung, f",acceptance test,"ensayo de recepción, m","essai de réception, m",prova di accettazione,引渡試験,인수 시험,"badanie odbioru, nbadanie zdawczo-odbiorcze, n",ensaio de aceitação,验收试验
485-22-02,freeze-thaw test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-22-02,إختبار لمعرفة سلوك الخلية عند ظروف التجمد,"Auftau-Vereisungs-Prüfung, f",freeze-thaw test,"ensayo de hielo-deshielo, m","essai de gel-dégel, m",prova di gelo e disgelo,凍結解凍試験,냉해동 시험,"test zamrożenie –rozmrożenie, mbadanie zamrożenie –rozmrożenie, n",ensaio de gel-degelo,冻融试验
485-22-03,process and control test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-22-03,إختبارات ما قبل التشغيل,"Prozess- und Regelungsprüfung, f",process and control test,"ensayo de seguimiento y control, m","essai du procédé et de contrôle, m",prova dei processi e dei sistemi di controlloverifica dei sistemi di processo e di controllo.,PAC試験,공정 제어 시험,"test procedur i sterowania, mbadanie procedur i sterowania, n",ensaio do processo e de controlo,过程和控制试验
485-22-04,routine test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-22-04,إختبار روتينى,"Stückprüfung, f",routine test,"ensayo regular, m","essai individuel de série, m",prova individualeprova di routine,出荷試験,일상 시험관례 시험,"badanie wyrobu, nbadanie rutynowe, n",ensaio individual de sérieensaio de rotina,常规试验
485-22-05,single cell test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-22-05,إختبار خلية وقود مفردة,"Einzelzellenprüfung, f",single cell test,"ensayo de monocelda, m","essai d'une cellule élémentaire, m",prova di cella singolaprova di monocella,単セル試験,단전지 시험,"badanie pojedynczego ogniwa, n",ensaio de uma célula elementar,单电池试验
485-22-06,stack test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-22-06,إختبار حزمة خلية الوقود,"Stapelprüfung, fStackprüfung, f",stack test,"ensayo de pila, m","essai d'une pile, m",prova della pila,スタック試験,적층 시험적층 시험,"badanie stosu, <ogniw paliwowych> n",ensaio de uma pilha,电池堆试验
485-22-07,type test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-22-07,إختبارالنوع,"Typprüfung, f",type test,"ensayo de tipo, m","essai de type, m",prova di tipo,形式試験,형식 시험,"badanie typu , n",ensaio de tipo,型式试验
485-22-08,"standard conditions, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=485-22-08,ظروف قياسية,"Standardbedingungen, f pl","standard conditions, pl","condiciones normales, mcondiciones del estándar, m","conditions normales, f pl",condizioni di riferimento,標準状態,"표준 상태, <복수>","warunki normalne, m plwarunki standardowe, m pl","condições padrão, pl",标准条件
